Unnamed: 0,id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7
3929,1308,52,Bibik,Olga,2.0,2009,RUS,165.0,44.0,33.0,17,1,2.0,15.5,40.5,18.0,6.666666666666667,8.0,22.0,21.5
5149,3141,53,Hnizdilova,Sona,2.0,2009,CZE,,,26.0,6,2,1.0,1.0,6.0,13.833333333333334,,,,
5153,6065,54,Neumärker,Luisa,1.0,2009,GER,,,19.0,3,2,0.5,1.5,,,,,,
4116,7563,1,Ernst,Johanna,460.0,2008,AUT,,,16.0,0,6,76.66666666666667,,,,,,,
3158,3482,2,Vidmar,Maja,345.0,2008,SLO,,,23.0,6,4,86.25,79.25,56.1,68.44444444444444,41.0,29.375,49.25,
4454,5183,4,Ciavaldini,Caroline,263.0,2008,FRA,,,23.0,6,6,43.833333333333336,42.285714285714285,57.3,58.25,50.857142857142854,36.333333333333336,22.0,
544,6326,6,Noguchi,Akiyo,240.0,2008,JPN,165.0,49.0,19.0,3,5,48.0,17.666666666666668,27.0,22.0,,,,
2513,6513,5,Durif,Charlotte,240.0,2008,FRA,,,18.0,2,6,40.0,37.875,39.5,,,,,
4625,2755,7,Gros,Natalija,239.0,2008,SLO,,,24.0,7,6,39.833333333333336,41.25,55.9,44.125,52.0,59.5,44.0,
3869,3268,8,Shalagina,Olga,233.0,2008,UKR,,,25.0,7,5,46.6,37.0,34.5,40.833333333333336,23.333333333333332,,,
3686,6324,9,Chereshneva,Yana,195.0,2008,RUS,,,19.0,3,6,32.5,30.428571428571427,35.5,55.0,,,,
5119,1042,11,schöpf,Bettina,174.0,2008,AUT,160.0,43.0,29.0,12,5,34.8,16.0,34.0,49.285714285714285,47.4,24.142857142857142,45.4,20.2
4801,1272,12,Sarkany,Muriel,165.0,2008,BEL,154.0,47.0,34.0,15,5,33.0,50.125,39.666666666666664,44.625,58.333333333333336,64.5,86.71428571428571,88.0
4126,3487,13,Eiter,Angela,154.0,2008,AUT,,,22.0,6,3,51.333333333333336,64.125,84.5,97.77777777777777,59.44444444444444,68.25,32.5,
2535,1030,14,Bacher,Barbara,135.0,2008,AUT,159.0,48.0,26.0,9,5,27.0,25.0,30.9,29.555555555555557,24.77777777777778,41.125,28.5,26.666666666666668
5311,2699,16,Anda Villanueva,Irati,88.0,2008,ESP,,,26.0,3,4,22.0,41.125,19.0,16.0,,,,
2989,6064,17,Wurm,Juliane,86.0,2008,GER,,,18.0,2,5,17.2,9.0,0.5,,,,,
573,5983,18,KIM,Jain,85.0,2008,KOR,153.0,42.0,20.0,4,4,21.25,47.75,33.5,37.0,26.666666666666668,,,
646,5629,19,Schranz,Christine,77.0,2008,AUT,,,20.0,2,5,15.4,15.8,14.0,,,,,
2725,6514,20,Thévenet,Marine,76.0,2008,FRA,155.0,50.0,19.0,3,5,15.2,8.0,2.0,,,,,
4820,3484,21,Ociepka,Kinga,73.0,2008,POL,,,22.0,3,4,18.25,26.0,12.333333333333334,26.0,,,,
1913,5244,22,Saurwein,Katharina,65.0,2008,AUT,160.0,52.0,21.0,5,2,32.5,29.25,28.166666666666668,32.111111111111114,18.77777777777778,36.5,,
4846,5245,23,Pinet,Florence,58.0,2008,FRA,,,22.0,5,4,14.5,24.2,25.4,35.0,14.0,37.0,,
2494,5254,24,Kobayashi,Yuka,57.0,2008,JPN,156.0,,21.0,4,2,28.5,40.0,33.857142857142854,48.333333333333336,42.25,,,
2108,1179,25,Lavarda,Jenny,54.0,2008,ITA,,,24.0,8,4,13.5,29.333333333333332,19.555555555555557,36.333333333333336,33.22222222222222,29.1,30.142857142857142,33.2
3712,6696,26,Szekely,Andrea Brigitta,41.0,2008,HUN,,,19.0,1,2,20.5,5.166666666666667,,,,,,
1205,5641,28,Zijlstra,Vera,37.0,2008,NED,,,20.0,3,5,7.4,4.6,13.0,24.0,,,,
4952,5259,27,Graftiaux,Chloé,37.0,2008,BEL,,,21.0,4,1,37.0,8.0,34.5,21.857142857142858,24.5,,,
5315,8037,29,Tanaka,Aki,29.0,2008,JPN,,,29.0,1,4,7.25,12.0,,,,,,
5131,5635,30,Couchot,Mathilde,28.0,2008,FRA,,,21.0,3,4,7.0,3.0,,,,,,
2134,6522,31,Midtboe,Hannah,25.0,2008,NOR,,,18.0,2,3,8.333333333333334,9.0,,,,,,
2665,9074,33,Le Neve,Melissa,23.0,2008,FRA,,,19.0,0,3,7.666666666666667,,,,,,,
4466,5899,32,Gosar,Asja,23.0,2008,SLO,,,21.0,5,4,5.75,20.0,20.0,7.0,,,,
2898,8413,34,Terenteva,Galina,22.0,2008,RUS,,,19.0,1,1,22.0,4.0,,,,,,
1717,8196,36,van Bergen,Nikki,20.0,2008,NED,,,16.0,0,2,10.0,,,,,,,
4995,7114,35,Morozkina,Olga,20.0,2008,RUS,,,25.0,3,3,6.666666666666667,9.0,,,,,,
1646,7576,38,Fakhritdinova,Dinara,18.0,2008,RUS,,,16.0,0,1,18.0,,,,,,,
5317,6376,37,Caprez,Nina,18.0,2008,SUI,,,22.0,3,1,18.0,18.0,16.333333333333332,2.6666666666666665,,,,
4829,4962,41,Li,Chunhua,16.0,2008,CHN,,,24.0,7,3,5.333333333333333,6.0,22.666666666666668,12.0,20.0,3.3333333333333335,14.0,3.0
5324,8414,39,CARTAS BARRERA,Andrea,16.0,2008,ESP,,,26.0,0,4,4.0,,,,,,,
5325,3492,40,Graftiaux,Alix,16.0,2008,BEL,,,22.0,4,1,16.0,3.0,26.0,11.25,12.0,,,
3726,8787,43,PAN,Xuhua,14.0,2008,CHN,,,19.0,0,2,7.0,,,,,,,
3887,1055,42,Avezou,Cecile,14.0,2008,FRA,,,37.0,15,1,14.0,44.2,40.666666666666664,21.75,10.0,16.5,,
5330,1224,44,Stendal,Linn Karin,14.0,2008,NOR,,,29.0,7,3,4.666666666666667,2.6666666666666665,10.5,11.0,11.0,10.833333333333334,1.6,6.5
1662,8963,45,Han,Seuran,12.0,2008,KOR,,,16.0,0,1,12.0,,,,,,,
5338,7324,46,Zhang,Dan,12.0,2008,CHN,,,21.0,3,1,12.0,6.5,14.0,2.0,,,,
5342,1267,47,Piratinskaya,Mayya,10.0,2008,RUS,,,31.0,14,1,10.0,3.5,7.0,8.0,,,,
5346,7123,48,Iskakova,Aliya,9.0,2008,KAZ,,,21.0,0,1,9.0,,,,,,,
5347,7075,49,Matthews,Sarah,8.0,2008,AUS,,,34.0,3,2,4.0,2.6666666666666665,5.5,1.25,,,,
5351,2819,50,Schranz,Barbara,8.0,2008,AUT,,,24.0,8,1,8.0,11.0,3.0,6.0,6.5,,,
2143,3888,52,Piola,Anouk,7.0,2008,SUI,,,20.0,3,2,3.5,1.0,1.0,10.0,,,,
5356,7397,51,Hoarau,Anne,7.0,2008,FRA,,,19.0,1,1,7.0,10.0,,,,,,
5360,6228,53,Rodriguez,Francis,7.0,2008,VEN,,,28.0,5,2,3.5,10.0,1.0,,,,,
5363,3467,54,Taylor,Vanessa,7.0,2008,FRA,,,31.0,7,1,7.0,8.0,0.5,,,,,
5367,6516,55,Kos,Leja,6.0,2008,SLO,,,18.0,0,1,6.0,,,,,,,
5368,7820,56,Miroshnichenko,Julia,5.0,2008,RUS,,,16.0,0,1,5.0,,,,,,,
4508,3751,59,Schmid,Christina,3.0,2008,SUI,,,19.0,2,1,3.0,9.0,21.5,,,,,
4653,6677,58,Modrzejewska,Agata,3.0,2008,POL,,,23.0,2,1,3.0,5.0,3.6666666666666665,,,,,
4826,7760,60,Shin,Woon-Seon,3.0,2008,KOR,,,28.0,2,1,3.0,11.333333333333334,,,,,,
5369,7223,57,Evene,Anouk,3.0,2008,FRA,,,17.0,0,1,3.0,,,,,,,
4266,7559,62,Pichler,Stefanie,2.0,2008,AUT,,,16.0,0,1,2.0,,,,,,,
5370,6087,61,Levstek,Patricija,2.0,2008,SLO,,,19.0,0,1,2.0,,,,,,,
5371,6077,63,Saurwein,Franziska,2.0,2008,AUT,,,19.0,0,1,2.0,,,,,,,
4254,6593,64,Kudrova,Nelly,1.0,2008,CZE,,,28.0,4,1,1.0,2.0,2.0,8.0,,,,
4476,1015,65,Ostapenko,Olena,1.0,2008,UKR,152.0,49.0,32.0,9,3,0.3333333333333333,15.333333333333334,8.4,15.8,17.666666666666668,18.5,7.6,22.333333333333332
4515,6517,66,Traber,Stephanie,1.0,2008,FRA,,,19.0,0,1,1.0,,,,,,,
3159,3482,1,Vidmar,Maja,634.0,2007,SLO,,,22.0,5,8,79.25,56.1,68.44444444444444,41.0,29.375,49.25,,
4127,3487,2,Eiter,Angela,513.0,2007,AUT,,,21.0,5,8,64.125,84.5,97.77777777777777,59.44444444444444,68.25,32.5,,
4802,1272,3,Sarkany,Muriel,401.0,2007,BEL,154.0,47.0,33.0,14,8,50.125,39.666666666666664,44.625,58.333333333333336,64.5,86.71428571428571,88.0,72.2
4627,2755,4,Gros,Natalija,330.0,2007,SLO,,,23.0,6,8,41.25,55.9,44.125,52.0,59.5,44.0,,
5312,2699,5,Anda Villanueva,Irati,329.0,2007,ESP,,,25.0,2,8,41.125,19.0,16.0,,,,,
2515,6513,7,Durif,Charlotte,303.0,2007,FRA,,,17.0,1,8,37.875,39.5,,,,,,
4455,5183,8,Ciavaldini,Caroline,296.0,2007,FRA,,,22.0,5,7,42.285714285714285,57.3,58.25,50.857142857142854,36.333333333333336,22.0,,
2495,5254,9,Kobayashi,Yuka,280.0,2007,JPN,156.0,,20.0,3,7,40.0,33.857142857142854,48.333333333333336,42.25,,,,
1915,5244,11,Saurwein,Katharina,234.0,2007,AUT,160.0,52.0,20.0,4,8,29.25,28.166666666666668,32.111111111111114,18.77777777777778,36.5,,,
3688,6324,12,Chereshneva,Yana,213.0,2007,RUS,,,18.0,2,7,30.428571428571427,35.5,55.0,,,,,
2537,1030,13,Bacher,Barbara,200.0,2007,AUT,159.0,48.0,25.0,8,8,25.0,30.9,29.555555555555557,24.77777777777778,41.125,28.5,26.666666666666668,22.0
575,5983,14,KIM,Jain,191.0,2007,KOR,153.0,42.0,19.0,3,4,47.75,33.5,37.0,26.666666666666668,,,,
5706,2745,15,Franko,Lucka,183.0,2007,SLO,,,24.0,6,6,30.5,28.0,29.666666666666668,32.57142857142857,25.857142857142858,7.25,8.0,
2110,1179,16,Lavarda,Jenny,176.0,2007,ITA,,,23.0,7,6,29.333333333333332,19.555555555555557,36.333333333333336,33.22222222222222,29.1,30.142857142857142,33.2,35.4
5479,1350,17,Levet,Sandrine,166.0,2007,FRA,,,25.0,8,4,41.5,65.5,65.5,43.8,63.333333333333336,63.285714285714285,74.25,31.2
4847,5245,18,Pinet,Florence,121.0,2007,FRA,,,21.0,4,5,24.2,25.4,35.0,14.0,37.0,,,
4821,3484,19,Ociepka,Kinga,104.0,2007,POL,,,21.0,2,4,26.0,12.333333333333334,26.0,,,,,
5120,1042,20,schöpf,Bettina,96.0,2007,AUT,160.0,43.0,28.0,11,6,16.0,34.0,49.285714285714285,47.4,24.142857142857142,45.4,20.2,6.0
647,5629,21,Schranz,Christine,79.0,2007,AUT,,,19.0,1,5,15.8,14.0,,,,,,
5319,6376,22,Caprez,Nina,72.0,2007,SUI,,,21.0,2,4,18.0,16.333333333333332,2.6666666666666665,,,,,
4495,3673,23,Harrington,Emily,65.0,2007,USA,,,21.0,4,1,65.0,42.5,18.0,34.0,,,,
546,6326,24,Noguchi,Akiyo,53.0,2007,JPN,165.0,49.0,18.0,2,3,17.666666666666668,27.0,22.0,,,,,
4477,1015,26,Ostapenko,Olena,46.0,2007,UKR,152.0,49.0,31.0,8,3,15.333333333333334,8.4,15.8,17.666666666666668,18.5,7.6,22.333333333333332,12.0
5714,1135,27,Raffetseder,Gerda,41.0,2007,AUT,158.0,51.0,36.0,10,4,10.25,14.0,13.75,11.857142857142858,18.333333333333332,19.428571428571427,11.0,3.25
2991,6064,28,Wurm,Juliane,36.0,2007,GER,,,17.0,1,4,9.0,0.5,,,,,,
5726,5632,29,Januel,Caroline,34.0,2007,FRA,,,19.0,3,2,17.0,8.0,31.166666666666668,37.0,,,,
3713,6696,31,Szekely,Andrea Brigitta,31.0,2007,HUN,,,18.0,0,6,5.166666666666667,,,,,,,
3932,1308,30,Bibik,Olga,31.0,2007,RUS,165.0,44.0,31.0,15,2,15.5,40.5,18.0,6.666666666666667,8.0,22.0,21.5,23.6
4509,3751,32,Schmid,Christina,27.0,2007,SUI,,,18.0,1,3,9.0,21.5,,,,,,
5364,3467,33,Taylor,Vanessa,24.0,2007,FRA,,,30.0,6,3,8.0,0.5,,,,,,
1207,5641,35,Zijlstra,Vera,23.0,2007,NED,,,19.0,2,5,4.6,13.0,24.0,,,,,
5732,5172,34,Conan,Fanny,23.0,2007,FRA,,,21.0,2,2,11.5,20.0,34.25,,,,,
5352,2819,38,Schranz,Barbara,22.0,2007,AUT,,,23.0,7,2,11.0,3.0,6.0,6.5,,,,
5735,4947,36,Huang,Li-Ping,22.0,2007,CHN,,,28.0,6,2,11.0,28.5,18.0,11.0,15.333333333333334,18.0,6.0,
5743,1327,37,Kimura,Rie,22.0,2007,JPN,,,39.0,7,1,22.0,1.0,28.2,23.75,11.5,,,
4467,5899,39,Gosar,Asja,20.0,2007,SLO,,,20.0,4,1,20.0,20.0,7.0,,,,,
3179,6076,41,Brumagne,Mathilde,19.0,2007,BEL,,,18.0,1,2,9.5,6.0,,,,,,
5748,5868,42,Ikeda,Yoko,18.0,2007,JPN,,,42.0,0,1,18.0,,,,,,,
4152,5360,43,Sakakibara,Yuko,16.0,2007,JPN,,,25.0,4,1,16.0,2.3333333333333335,,,,,,
4241,3137,44,Vidmar,Katja,16.0,2007,SLO,,,23.0,7,1,16.0,17.333333333333332,24.285714285714285,28.4,10.0,16.0,,
4146,5325,45,Endo,Yuka,14.0,2007,JPN,,,41.0,6,1,14.0,5.0,1.5,,,,,
5749,5631,46,Harnisch,Martina,14.0,2007,AUT,,,20.0,4,1,14.0,5.5,9.25,11.333333333333334,4.0,,,
5339,7324,47,Zhang,Dan,13.0,2007,CHN,,,20.0,2,2,6.5,14.0,2.0,,,,,
4831,4962,48,Li,Chunhua,12.0,2007,CHN,,,23.0,6,2,6.0,22.666666666666668,12.0,20.0,3.3333333333333335,14.0,3.0,
5316,8037,49,Tanaka,Aki,12.0,2007,JPN,,,28.0,0,1,12.0,,,,,,,
2701,7463,52,Watanabe,Saari,10.0,2007,JPN,,,17.0,0,1,10.0,,,,,,,
4654,6677,51,Modrzejewska,Agata,10.0,2007,POL,,,22.0,1,2,5.0,3.6666666666666665,,,,,,
5358,7397,50,Hoarau,Anne,10.0,2007,FRA,,,18.0,0,1,10.0,,,,,,,
5755,7361,53,Bahareh,Moradi,9.0,2007,IRI,,,25.0,0,1,9.0,,,,,,,
5756,8738,54,Tsutsumi,Kiyoe,9.0,2007,JPN,,,48.0,0,1,9.0,,,,,,,
2727,6514,59,Thévenet,Marine,8.0,2007,FRA,155.0,50.0,18.0,2,1,8.0,2.0,,,,,,
4954,5259,55,Graftiaux,Chloé,8.0,2007,BEL,,,20.0,3,1,8.0,34.5,21.857142857142858,24.5,,,,
5147,7710,58,Thomas,Emeline,8.0,2007,FRA,,,21.0,0,3,2.6666666666666665,,,,,,,
5331,1224,57,Stendal,Linn Karin,8.0,2007,NOR,,,28.0,6,3,2.6666666666666665,10.5,11.0,11.0,10.833333333333334,1.6,6.5,
5348,7075,56,Matthews,Sarah,8.0,2007,AUS,,,33.0,2,3,2.6666666666666665,5.5,1.25,,,,,
1145,8122,60,Lee,Hung Ying,7.0,2007,TPE,,,22.0,0,2,3.5,,,,,,,
5757,7475,61,Monma,Nozomi,7.0,2007,JPN,,,18.0,0,1,7.0,,,,,,,
5758,7118,62,Bakulic,Sandra,6.0,2007,CRO,,,33.0,2,1,6.0,5.0,,,,,,
5760,3277,63,Korolkova,Ekaterina,6.0,2007,RUS,,,22.0,5,2,3.0,14.0,24.0,18.0,10.0,,,
5765,7318,64,Li,Xuqing,6.0,2007,CHN,,,19.0,0,1,6.0,,,,,,,
5259,8730,65,Kubrakova ,Natalia,5.0,2007,RUS,,,32.0,0,1,5.0,,,,,,,
5766,8751,66,Razno,Oksana,5.0,2007,UKR,,,27.0,0,1,5.0,,,,,,,
5767,7359,67,Solaimani,Fatemeh,5.0,2007,IRI,,,24.0,0,1,5.0,,,,,,,
5768,7431,68,Valsecchi,Manuela,5.0,2007,ITA,,,18.0,1,3,1.6666666666666667,6.0,,,,,,
2900,8413,73,Terenteva,Galina,4.0,2007,RUS,,,18.0,0,1,4.0,,,,,,,
5770,6275,69,Bogaciu,Anamaria,4.0,2007,ROU,,,22.0,0,1,4.0,,,,,,,
5771,3046,70,Cardoso,Janine,4.0,2007,BRA,,,33.0,1,2,2.0,8.8,,,,,,
5773,3138,71,Moosburger,Miriam,4.0,2007,AUT,,,23.0,5,2,2.0,4.0,3.0,14.0,,,,
5777,8765,72,Philippon,Léa,4.0,2007,FRA,,,20.0,0,1,4.0,,,,,,,
5778,6790,74,Wei,Chia-Ling,4.0,2007,TPE,,,24.0,0,1,4.0,,,,,,,
5326,3492,75,Graftiaux,Alix,3.0,2007,BEL,,,21.0,3,1,3.0,26.0,11.25,12.0,,,,
5779,7546,77,Lozic,Maja,3.0,2007,CRO,,,28.0,0,1,3.0,,,,,,,
5781,7363,79,Soltaninejad,Sajedeh,2.0,2007,IRI,,,20.0,0,1,2.0,,,,,,,
2144,3888,84,Piola,Anouk,1.0,2007,SUI,,,19.0,2,1,1.0,1.0,10.0,,,,,
3396,5636,80,Chevrier,Anne-Laure,1.0,2007,FRA,,,19.0,3,1,1.0,7.0,18.666666666666668,9.0,,,,
4488,7178,81,Fergeau,Celine,1.0,2007,FRA,,,19.0,2,1,1.0,1.0,,,,,,
5150,3141,82,Hnizdilova,Sona,1.0,2007,CZE,,,24.0,4,1,1.0,6.0,13.833333333333334,,,,,
5782,8766,83,Le Car,Solène,1.0,2007,FRA,,,21.0,0,1,1.0,,,,,,,
4129,3487,1,Eiter,Angela,845.0,2006,AUT,,,20.0,4,10,84.5,97.77777777777777,59.44444444444444,68.25,32.5,,,
5481,1350,2,Levet,Sandrine,655.0,2006,FRA,,,24.0,7,10,65.5,65.5,43.8,63.333333333333336,63.285714285714285,74.25,31.2,34.0
4456,5183,3,Ciavaldini,Caroline,573.0,2006,FRA,,,21.0,4,10,57.3,58.25,50.857142857142854,36.333333333333336,22.0,,,
3160,3482,4,Vidmar,Maja,561.0,2006,SLO,,,21.0,4,10,56.1,68.44444444444444,41.0,29.375,49.25,,,
4629,2755,5,Gros,Natalija,559.0,2006,SLO,,,22.0,5,10,55.9,44.125,52.0,59.5,44.0,,,
2516,6513,7,Durif,Charlotte,395.0,2006,FRA,,,16.0,0,10,39.5,,,,,,,
2539,1030,8,Bacher,Barbara,309.0,2006,AUT,159.0,48.0,24.0,7,10,30.9,29.555555555555557,24.77777777777778,41.125,28.5,26.666666666666668,22.0,3.0
2496,5254,9,Kobayashi,Yuka,237.0,2006,JPN,156.0,,19.0,2,7,33.857142857142854,48.333333333333336,42.25,,,,,
5707,2745,10,Franko,Lucka,224.0,2006,SLO,,,23.0,5,8,28.0,29.666666666666668,32.57142857142857,25.857142857142858,7.25,8.0,,
3690,6324,11,Chereshneva,Yana,213.0,2006,RUS,,,17.0,1,6,35.5,55.0,,,,,,
2112,1179,12,Lavarda,Jenny,176.0,2006,ITA,,,22.0,6,9,19.555555555555557,36.333333333333336,33.22222222222222,29.1,30.142857142857142,33.2,35.4,
1917,5244,13,Saurwein,Katharina,169.0,2006,AUT,160.0,52.0,19.0,3,6,28.166666666666668,32.111111111111114,18.77777777777778,36.5,,,,
4848,5245,14,Pinet,Florence,127.0,2006,FRA,,,20.0,3,5,25.4,35.0,14.0,37.0,,,,
4803,1272,15,Sarkany,Muriel,119.0,2006,BEL,154.0,47.0,32.0,13,3,39.666666666666664,44.625,58.333333333333336,64.5,86.71428571428571,88.0,72.2,81.25
6062,1236,16,Cufar,Martina,115.0,2006,SLO,168.0,51.0,29.0,13,6,19.166666666666668,24.0,57.2,45.57142857142857,57.42857142857143,77.0,65.4,58.25
5321,6376,17,Caprez,Nina,98.0,2006,SUI,,,20.0,1,6,16.333333333333332,2.6666666666666665,,,,,,
5715,1135,18,Raffetseder,Gerda,98.0,2006,AUT,158.0,51.0,35.0,9,7,14.0,13.75,11.857142857142858,18.333333333333332,19.428571428571427,11.0,3.25,13.666666666666666
4511,3751,19,Schmid,Christina,86.0,2006,SUI,,,17.0,0,4,21.5,,,,,,,
4496,3673,20,Harrington,Emily,85.0,2006,USA,,,20.0,3,2,42.5,18.0,34.0,,,,,
548,6326,21,Noguchi,Akiyo,81.0,2006,JPN,165.0,49.0,17.0,1,3,27.0,22.0,,,,,,
5313,2699,22,Anda Villanueva,Irati,76.0,2006,ESP,,,24.0,1,4,19.0,16.0,,,,,,
3872,3268,23,Shalagina,Olga,74.0,2006,UKR,,,23.0,5,2,37.0,34.5,40.833333333333336,23.333333333333332,,,,
6082,1063,24,Minoret,Chloé,72.0,2006,FRA,169.0,50.0,29.0,10,3,24.0,26.0,31.5,47.22222222222222,34.75,29.6,36.6,34.0
4956,5259,25,Graftiaux,Chloé,69.0,2006,BEL,,,19.0,2,2,34.5,21.857142857142858,24.5,,,,,
4281,6075,27,Rajfova,Silvie,68.0,2006,CZE,,,17.0,1,4,17.0,22.0,,,,,,
4832,4962,26,Li,Chunhua,68.0,2006,CHN,,,22.0,5,3,22.666666666666668,12.0,20.0,3.3333333333333335,14.0,3.0,,
576,5983,28,KIM,Jain,67.0,2006,KOR,153.0,42.0,18.0,2,2,33.5,37.0,26.666666666666668,,,,,
6096,1145,30,Liu,Hiu Ying,62.0,2006,HKG,,,34.0,5,3,20.666666666666668,5.0,8.0,22.0,11.0,7.0,,
6104,5751,32,Forestier,Monique,58.0,2006,AUS,,,,4,3,19.333333333333332,10.0,20.0,,,,,
5736,4947,33,Huang,Li-Ping,57.0,2006,CHN,,,27.0,5,2,28.5,18.0,11.0,15.333333333333334,18.0,6.0,,
6107,5754,34,Tan,"Li Ying, Suzanna",54.0,2006,SGP,,,28.0,3,3,18.0,7.0,1.5,7.0,,,,
1209,5641,35,Zijlstra,Vera,52.0,2006,NED,,,18.0,1,4,13.0,24.0,,,,,,
5772,3046,36,Cardoso,Janine,44.0,2006,BRA,,,32.0,0,5,8.8,,,,,,,
4478,1015,37,Ostapenko,Olena,42.0,2006,UKR,152.0,49.0,30.0,7,5,8.4,15.8,17.666666666666668,18.5,7.6,22.333333333333332,12.0,
5332,1224,38,Stendal,Linn Karin,42.0,2006,NOR,,,27.0,5,4,10.5,11.0,11.0,10.833333333333334,1.6,6.5,,
6112,6769,39,He,Cuifang,38.0,2006,CHN,,,23.0,1,2,19.0,6.0,,,,,,
4822,3484,40,Ociepka,Kinga,37.0,2006,POL,,,20.0,1,3,12.333333333333334,26.0,,,,,,
4827,7760,41,Shin,Woon-Seon,34.0,2006,KOR,,,26.0,0,3,11.333333333333334,,,,,,,
5121,1042,42,schöpf,Bettina,34.0,2006,AUT,160.0,43.0,27.0,10,1,34.0,49.285714285714285,47.4,24.142857142857142,45.4,20.2,6.0,19.333333333333332
1832,6220,43,Sandoz,Mélanie,32.0,2006,FRA,,,19.0,0,2,16.0,,,,,,,
5327,3492,44,Graftiaux,Alix,26.0,2006,BEL,,,20.0,2,1,26.0,11.25,12.0,,,,,
6115,7881,45,Ouyang,Hui,26.0,2006,CHN,,,,0,2,13.0,,,,,,,
6116,6777,46,Labanu,Ilmawaty,24.0,2006,INA,,,30.0,2,1,24.0,10.0,,,,,,
6118,7233,47,Shagina,Liubov,24.0,2006,RUS,,,16.0,0,1,24.0,,,,,,,
5349,7075,50,Matthews,Sarah,22.0,2006,AUS,,,32.0,1,4,5.5,1.25,,,,,,
6119,7882,49,Liang,Liuying,22.0,2006,CHN,,,,0,2,11.0,,,,,,,
4468,5899,52,Gosar,Asja,20.0,2006,SLO,,,19.0,3,1,20.0,7.0,,,,,,
5733,5172,51,Conan,Fanny,20.0,2006,FRA,,,20.0,1,1,20.0,34.25,,,,,,
6120,7235,53,Polekhina,Kseniya,20.0,2006,RUS,,,16.0,0,1,20.0,,,,,,,
6121,7858,54,Shen,Nee Ooi,19.0,2006,MAS,,,,0,2,9.5,,,,,,,
4491,7859,56,Mohd Drus,Salfarina,17.0,2006,MAS,,,24.0,0,2,8.5,,,,,,,
4529,4967,55,Goh,Tan Leng,17.0,2006,SGP,,,30.0,4,2,8.5,1.0,,,,,,
6122,7945,57,Ariesandhi,Triana,16.0,2006,INA,,,,0,1,16.0,,,,,,,
6123,7857,58,Lum,Yuet Mei,16.0,2006,MAS,,,,0,2,8.0,,,,,,,
648,5629,60,Schranz,Christine,14.0,2006,AUT,,,18.0,0,1,14.0,,,,,,,
4270,3458,61,Winter,Julia,14.0,2006,GER,,,20.0,1,2,7.0,12.0,,,,,,
5340,7324,62,Zhang,Dan,14.0,2006,CHN,,,19.0,1,1,14.0,2.0,,,,,,
5761,3277,59,Korolkova,Ekaterina,14.0,2006,RUS,,,21.0,4,1,14.0,24.0,18.0,10.0,,,,
4139,6791,63,KIM,IN KYOUNG,12.0,2006,KOR,161.0,48.0,32.0,0,1,12.0,,,,,,,
4656,6677,66,Modrzejewska,Agata,11.0,2006,POL,,,21.0,0,3,3.6666666666666665,,,,,,,
5750,5631,64,Harnisch,Martina,11.0,2006,AUT,,,19.0,3,2,5.5,9.25,11.333333333333334,4.0,,,,
6124,7423,65,Middleton,Jacqui,11.0,2006,AUS,,,,1,2,5.5,2.0,,,,,,
4462,6789,68,Wilda,Baco Achmad,10.0,2006,INA,,,21.0,0,1,10.0,,,,,,,
6126,1393,67,Kryvonis,Olena,10.0,2006,UKR,165.0,52.0,30.0,13,1,10.0,41.333333333333336,27.5,27.25,16.0,21.5,12.0,
2135,6522,70,Midtboe,Hannah,9.0,2006,NOR,,,16.0,0,1,9.0,,,,,,,
6136,5756,69,Chong,"Leong Hong, Beatrix",9.0,2006,SGP,,,28.0,0,1,9.0,,,,,,,
6137,5977,71,Vathsala,M. N.,9.0,2006,IND,,,,0,1,9.0,,,,,,,
5727,5632,74,Januel,Caroline,8.0,2006,FRA,,,18.0,2,1,8.0,31.166666666666668,37.0,,,,,
6138,7658,72,Allen,Karen,8.0,2006,AUS,,,,0,1,8.0,,,,,,,
6139,1205,73,Creamer,Lucy,8.0,2006,GBR,156.0,52.0,35.0,13,1,8.0,17.0,37.0,5.0,7.0,18.0,14.0,
6146,6399,75,Robles,Kristine Marie,8.0,2006,PHI,,,,3,1,8.0,4.0,,,,,,
6148,7978,76,Zainal,Rosharyani,8.0,2006,MAS,,,,0,1,8.0,,,,,,,
3398,5636,77,Chevrier,Anne-Laure,7.0,2006,FRA,,,18.0,2,1,7.0,18.666666666666668,9.0,,,,,
6149,5864,78,Madate,Tomoko,7.0,2006,JPN,,,,2,1,7.0,14.0,18.0,,,,,
3180,6076,79,Brumagne,Mathilde,6.0,2006,BEL,,,17.0,0,1,6.0,,,,,,,
5353,2819,81,Schranz,Barbara,6.0,2006,AUT,,,22.0,6,2,3.0,6.0,6.5,,,,,
5769,7431,83,Valsecchi,Manuela,6.0,2006,ITA,,,17.0,0,1,6.0,,,,,,,
6152,1143,80,Kim,Hyun-Jung,6.0,2006,KOR,160.0,46.0,38.0,9,1,6.0,2.0,10.0,16.5,18.666666666666668,4.0,5.0,
6160,7946,82,Siti,Robiah Adawiyan,6.0,2006,INA,,,22.0,0,1,6.0,,,,,,,
6161,7752,85,Karadağ,Evren,5.0,2006,TUR,,,29.0,0,1,5.0,,,,,,,
