id,first_name,last_name,country,age,birth_year,height,weight
4223,Peter,Freymond,SUI,,,,
4224,Patrick,Hilber,SUI,,,,
4225,Patrick,Hautle,SUI,,,,
4226,Peter,Kern,SUI,,,,
4227,Peter,Keller,SUI,,,,
4228,Peter,König,SUI,,,,
4229,Pierrot,Luyet,SUI,,,,
4230,Pascal,Margelist,SUI,50,1970,,
4231,Patrick,Maleliwsky,SUI,41,1979,,
4232,Patrick,Streit,SUI,54,1965,,
4233,Paolo,Scriccilio,SUI,,,,
4234,Pascal,Siegrist,SUI,,,,
4235,Pascale,Stahel,SUI,,,,
4236,Patrick,Violetti,SUI,,,,
4237,Paul,Weber,SUI,61,1959,,
4238,Remo,Alig,SUI,48,1971,,
4239,Raphael,Agenier,SUI,,,,
4240,Roberto,Bassi,SUI,57,1963,,
4241,Raoul,Bayard,SUI,,,,
4242,Rolf,Bertschinger,SUI,,,,
4243,Roland,Descloux,SUI,,,,
4244,Rico,Diethelm,SUI,,,,
4245,Rainer,Eder,SUI,55,1964,,
4246,Ruedi,Gysi,SUI,,,,
4248,Roger,Heimgartner,SUI,,,,
4249,Roger,Jörimann,SUI,,,,
4250,Reto,Künzi,SUI,48,1971,,
4251,Roger,Knecht,SUI,,,,
4252,Ralph,Kummer,SUI,,,,
4254,Ruedi,Leuthold,SUI,,,,
4255,Ruedi,Maurer,SUI,,,,
4256,Raymond,Messerli,SUI,,,,
4257,Reto,Märki,SUI,49,1971,,
4258,René,Mühlemann,SUI,50,1970,,
4259,Roland,Paillex,SUI,,,,
4260,Reto,Pollini,SUI,,,,
4261,Rolf,Rinderer,SUI,,,,
4262,Reto,Rieder,SUI,,,,
4263,René,Schweizer,SUI,52,1968,,
4264,Ronnie,Saurenmann,SUI,47,1973,,
4265,Reto,Schild,SUI,,,,
4266,Roland,Seiz,SUI,44,1975,,
4267,Reto,Senn,SUI,,,,
4268,Reto,Simeon,SUI,,,,
4269,Ruedi,Steybe,SUI,,,,
4270,Roger,Stulli,SUI,,,,
4271,Rinaldo,Tourn,SUI,,,,
4272,Sebastian,Beck,SUI,,,,
4273,Stuart,Brown,SUI,,,,
4274,Steven,Chong,SUI,,,,
4275,Stephan,Eberl,SUI,,,,
4276,Stéphane,Genoud,SUI,55,1964,,
4277,Simon,Grendene,SUI,,,,
4278,Simon,Karlin,SUI,,,,
4279,Stefan,Koch,SUI,,,,
4280,Stefan,Kürzi,SUI,,,,
4281,Stefan,Kurath,SUI,,,,
4282,Stefano,Losa,SUI,,,,
4283,Samuel,Lauber,SUI,,,,
4284,Simon,Leumann,SUI,,,,
4285,Steve,Léchot,SUI,53,1967,,
4286,Stephan,Meier,SUI,56,1964,,
4287,Serge,Phan,SUI,,,,
4288,Stefan,Remund,SUI,49,1971,,
4289,Sylvain,Roussel,SUI,,,,
4290,Stephan,Schibli,SUI,48,1971,,
4291,Silvan,Schnydrig,SUI,,,,
4292,Stefan,Senn,SUI,,,,
4293,Stephan,Siegrist,SUI,47,1972,,
4294,Stefan,Vetter,SUI,,,,
4295,Thomas,Berger,SUI,55,1965,,
4296,Thomas,Brunner,SUI,,,,
4298,Toni,Christeler,SUI,,,,
4299,Thomas,Cardano,SUI,53,1967,,
4300,Toni Fritz,Joos,SUI,,,,
4301,Thomas,Götz,SUI,,,,
4302,Thomas,Georg,SUI,,,,
4303,Thomas,Marsch,SUI,,,,
4304,Thomas,Mattmüller,SUI,,,,
4305,Thomas,Marcandella,SUI,46,1974,,
4306,Tony,Muff,SUI,,,,
4307,Thomas,Ryf,SUI,,,,
4308,Thomas,Soler,SUI,,,,
4309,Thomas,Zimmermann,SUI,60,1959,,
4310,Urs,Ettlin,SUI,,,,
4311,Urs,Imboden,SUI,,,,
4312,Urs,Mani,SUI,,,,
4313,Urs,Neu,SUI,,,,
4314,Urs,Reber,SUI,,,,
4316,Urs,Senteler,SUI,,,,
4317,Ueli,Steck,SUI,44,1976,,
4318,Urs,Umbricht,SUI,,,,
4319,Urban,von Allmen,SUI,46,1974,,
4320,Walter,Britschgi,SUI,63,1957,,
4321,Werner,Brasser,SUI,61,1959,,
4322,Werner,Henggi,SUI,,,,
4323,Werner,Hüsser,SUI,64,1956,,
4324,Werner,Küng,SUI,,,,
4325,Werner,Stucki,SUI,,,,
4326,Yvan,Colliard,SUI,,,,
4327,Yves,Hugenin,SUI,,,,
4328,Yvan,Magnin,SUI,,,,
4329,Athos,Balestro,SUI,68,1952,,
4330,Alex,Hug,SUI,,,,
4331,Bruno,Eicher,SUI,57,1963,,
4332,Beat,Huber,SUI,,,,
4333,Christoph,Akeret,SUI,61,1959,,
4334,Christoph,Sommer,SUI,60,1959,,
4335,Dominic,Geisseler,SUI,39,1981,,
4336,Daniel,Maurer,SUI,62,1958,,
4337,Emmanuel,Planchamp,SUI,,,,
4338,François,Fasnacht,SUI,,,,
4339,Gregor,Benisowitsch,SUI,63,1957,,
4340,Hanspeter,Man,SUI,,,,
4341,Jean-Marie,Boimond,SUI,,,,
4342,Jean-Daniel,Girard,SUI,,,,
4343,Luigi,Arigoni,SUI,,,,
4344,Laurent,Prateley,SUI,,,,
4345,Bertholet,Michel,SUI,,,,
4346,Michel,Gobbé,SUI,,,,
4347,Michel,Hirschi,SUI,,,,
4348,Markus,Hutter,SUI,64,1956,,
4349,Pierre,Bornet,SUI,,,,
4350,Philippe,Fuchs,SUI,39,1981,,
4351,Pierre,Massy,SUI,,,,
4352,Robert,Hugentobler,SUI,,,,
4353,Raoul,Walther,SUI,,,,
4354,Samuel,Anderegg,SUI,62,1958,,
4355,Stefan,Lüthi,SUI,33,1986,,
4356,Thomas,Kaufmann,SUI,,,,
4357,Theo,Müller,SUI,,,,
4358,Tino,Rüedi,SUI,39,1981,,
4359,Urs,Wellauer,SUI,,,,
4360,Aloïs,Poncet,SUI,36,1984,,
4361,Alex,Vulliemin,SUI,,,,
4362,Christoph,Brändli,SUI,,,,
4363,Cyrille,Berthod,SUI,37,1983,,
4364,Christian,Hassler,SUI,,,,
4365,Christoph,Jakob,SUI,,,,
4366,Christian,Knellwolf,SUI,,,,
4367,Clemens,Wirz,SUI,37,1983,,
4369,David,Fonjallaz,SUI,,,,
4370,David,Fux,SUI,38,1982,,
4372,Daniel,Rebetez,SUI,36,1983,,
4373,Giacomo,Crivelli,SUI,,,,
4374,Gianni,Pantini,SUI,,,,
4375,Julien,Braun,SUI,,,,
4376,Johann,Burkhalter,SUI,,,,
4378,Jérome,Rossé,SUI,,,,
4379,Kaspar,Messerli,SUI,36,1984,,
4380,Ludovic,Jousson,SUI,36,1984,,
4381,Lukas,Ptak,SUI,38,1982,,
4382,Luc,Scherrer,SUI,,,,
4383,Martin,Joly,SUI,,,,
4384,Nathanaël,Beltzüng,SUI,,,,
4385,Pierre-Louis,Ador,SUI,36,1984,,
4386,Peter,Schranz,SUI,,,,
4388,Philippe,Weber,SUI,,,,
4389,Ricco,Dietrich,SUI,,,,
4390,Reto,De Paoli,SUI,,,,
4391,Raphael,Monstein,SUI,37,1983,,
4393,Simon,Flückiger,SUI,37,1982,,
4394,Stéphane,Grossrieder,SUI,,,,
4395,Silvan,Schüpbach,SUI,38,1982,,
4396,Samuel,Wirth,SUI,,,,
4398,Tobias,Gyger,SUI,36,1983,,
4399,Teddy,Zumstein,SUI,,,,
4400,Yann,Fluhr,SUI,,,,
4401,Andri,Allemann,SUI,,,,
4402,Antoine,Asencio,SUI,,,,
4403,Andry,Beutler,SUI,,,,
4404,Anthony,Brown,SUI,33,1986,,
4405,Adriano,Frauenfelder,SUI,,,,
4406,Antoine,Frésard,SUI,,,,
4407,Antonin,Guenat,SUI,40,1980,,
4408,Aurélien,Pittet,SUI,,,,
4409,Adrien,Quartenoud,SUI,,,,
4410,Andreas,Rüedlinger,SUI,,,,
4411,Aurelio,Schmid,SUI,,,,
4412,Adrian,Von Känel,SUI,,,,
4413,André,Wäfler,SUI,,,,
4414,Adrian,Wittwer,SUI,,,,
4415,Benjamin,Donzé,SUI,,,,
4416,Bastien,Forter,SUI,,,,
4417,Benoit,Grandjean,SUI,,,,
4418,Benjamin,Hennig,SUI,,,,
4419,Benjamin,Kattenrieder,SUI,,,,
4420,Bruno,Minotti,SUI,,,,
4421,Baptiste,Vasey,SUI,,,,
4422,Christian,Berthod,SUI,,,,
4423,Christian,De Power,SUI,,,,
4424,Cyrill,Eidam,SUI,,,,
4425,Cyril,Fleury,SUI,,,,
4426,Corsin,Furrer,SUI,,,,
4427,Christof,Geissberger,SUI,40,1980,,
4428,Cyril,Grandjean,SUI,,,,
4429,Christoph,Haas,SUI,,,,
4430,Christian,Monti,SUI,,,,
4431,Cedric,Membrez,SUI,,,,
4432,Cédric,Schaller,SUI,,,,
4433,Carlo,Vasella,SUI,,,,
4434,Dominic,Abplanalp,SUI,40,1980,,
4435,Duri,Allemann,SUI,,,,
4436,Diego,Aranda,SUI,,,,
4438,David,Fischer,SUI,,,,
4439,David,Fuchs,SUI,,,,
4440,Danino,Gelmi,SUI,,,,
4441,David,Girard,SUI,,,,
4442,David,Grossenbacher,SUI,,,,
4443,Daniele,Kalt,SUI,,,,
4444,Damien,Ludi,SUI,,,,
4445,Daniel,Schmid,SUI,34,1985,,
4446,Daniel,Solci,SUI,,,,
4447,David,Wäckerlin,SUI,,,,
4448,Davide,Zanolari,SUI,,,,
4449,Edison,Beck,SUI,32,1988,,
4450,Emmanuel,Hänggi,SUI,34,1985,,
4451,Ephreme,Jobin,SUI,,,,
4452,Eric,Rast,SUI,,,,
4453,Emmanuel,Stern,SUI,,,,
4454,Fabien,Aubert,SUI,,,,
4455,Fabian,Berchten,SUI,,,,
4456,Fabian,Beetschen,SUI,,,,
4457,François,Chevalley,SUI,,,,
4458,Fadri,Furrer,SUI,,,,
4459,Frédéric,Favri,SUI,,,,
4460,Fabian,Guggisberg,SUI,29,1991,,
4461,Fabian,Guntli,SUI,,,,
4462,François,Ioset,SUI,,,,
4463,Fabio NICHT MINIME,Knechtli,SUI,,,,
4464,Frédéric,Miéville,SUI,,,,
4465,Fabio,Marchesi,SUI,,,,
4466,Fabian,Moreno,SUI,,,,
4467,Frédéric,Pannatier,SUI,,,,
4468,Frédéric,Roulin,SUI,,,,
4469,Fabian,Saurer,SUI,,,,
4470,François,Schindelholz,SUI,34,1986,,
4471,Fabian,Torri,SUI,36,1984,,
4472,Francesco,Tosio,SUI,,,,
4473,Toplak,Frizz,SUI,,,,
4474,Florian,Wagner,SUI,,,,
4475,Guillaume,Bonzom,SUI,,,,
4476,Grischa,Benisowitsch,SUI,,,,
4477,Gilles,Bucher,SUI,,,,
4478,Grégoire,Chauvin,SUI,,,,
4479,Guiseppe,Cariddi,SUI,,,,
4480,Grégoire,Ethenoz,SUI,,,,
4481,Gredig,Gaudenz,SUI,,,,
4482,Genoud,Guillaume,SUI,,,,
4483,Gian-Andrea,Giacometti,SUI,,,,
4484,Gian,Luck,SUI,,,,
4485,Giorgo,Nadig,SUI,41,1979,,
4486,Grégoire,Piller,SUI,,,,
4487,Guillaume,Pittet,SUI,,,,
4488,Giuliano,Soldati,SUI,,,,
4489,Gabriel,Stevens,SUI,,,,
4490,Grégory,Tam,SUI,,,,
4491,Gael,Zbinden,SUI,,,,
4492,Hanspeter,Stucki,SUI,,,,
4493,Ivan,Daguati,SUI,,,,
4494,Jonas,Bider,SUI,,,,
4495,Jonas,Bichsel,SUI,35,1985,,
4496,Jenny (male),Burkhalter,SUI,,,,
4497,Jérôme,Carrel,SUI,,,,
4498,Jérôme,Chapuis,SUI,35,1985,,
4499,James,Cork,SUI,,,,
4500,Jean Nicolas,Dafflon,SUI,,,,
4501,Julien,Delly,SUI,,,,
4503,Jean-Luc,Lehmann,SUI,,,,
4504,Jonathan,Meinhardt,SUI,,,,
4505,Janick,Meyer,SUI,,,,
4506,Joan,Rolle,SUI,,,,
4507,Julien,Raymond,SUI,,,,
4508,Julien,Rey,SUI,,,,
4509,Julien,Schaffner,SUI,,,,
4510,Jules,Steulet,SUI,,,,
4511,Jann,Weibel,SUI,,,,
4512,Jonas,Wirth,SUI,,,,
4513,Jérôme,Yerly,SUI,,,,
4514,Kevin,Blum,SUI,,,,
4515,Kevin,Graz,SUI,,,,
4516,Lars,Hofer,SUI,,,,
4517,Lucio,Nadig,SUI,38,1982,,
4518,Lukas,Perrin,SUI,,,,
4519,Luca,Pillonel,SUI,,,,
4520,Laurent,Winkler,SUI,,,,
4521,Laurent,Walzer,SUI,34,1986,,
4522,Loic,Wellhauser,SUI,,,,
4523,Lukas,Weber,SUI,,,,
4524,Lukas,Zumstein,SUI,,,,
4525,Michael,Blatter,SUI,,,,
4526,Matthias,Berchten,SUI,,,,
4527,Marc,Beck,SUI,,,,
4528,Marc,Besse,SUI,32,1988,,
4529,Marc,Biedermann,SUI,,,,
4530,Mathieu,Blanc,SUI,,,,
4531,Mathias,Blanc,SUI,,,,
4532,Marc-Alexandre,Boechat,SUI,,,,
4533,Marc,Buchmann,SUI,,,,
4534,Markus,Crameri,SUI,,,,
4535,Marco,Chedel,SUI,,,,
4536,Moreno,Demonti,SUI,,,,
4537,Marc,Descloux,SUI,,,,
4538,Martin,Ehrensberger,SUI,,,,
4539,Michi,Egli,SUI,,,,
4540,Mathias,Egli,SUI,,,,
4541,Marc,Gessler,SUI,,,,
4542,Mike,Gemmet,SUI,,,,
4543,Manuel,Heis,SUI,,,,
4544,Mathieu,Holtz,SUI,34,1986,,
4545,Marcel,Huggler,SUI,,,,
4546,Manuel,Kunfermann,SUI,,,,
4547,Michael,Lerjen,SUI,35,1985,,
4548,Mauro,Marti,SUI,,,,
4549,Matthias,May,SUI,,,,
4550,Manuel,Rast,SUI,34,1986,,
4551,Mario,Sommer,SUI,32,1987,,
4552,Matthias,Wehle,SUI,,,,
4553,Marco,Weber,SUI,35,1985,,
4554,Mickael,Yildirim,SUI,,,,
4555,Mike,Zbinden,SUI,,,,
4556,Marcel,Zurkirchen,SUI,38,1982,,
4557,Nicolas,Bienz,SUI,,,,
4558,Nicola,Bianchi,SUI,36,1984,,
4559,Nuot-Cla,Giacometti,SUI,,,,
4560,Nicolas,Mardan,SUI,,,,
4561,Niek,Rogger,SUI,35,1985,,
4562,Nico,Trede,SUI,,,,
4563,Oliver,Brunko,SUI,,,,
4564,Olivier,Chevalley,SUI,,,,
4565,Olivier,Moser,SUI,,,,
4566,Olivier,Nanzer,SUI,,,,
4567,Patrick,Buchs,SUI,,,,
4568,Philippe,Barillier,SUI,,,,
4569,Patrick,Bouillaume,SUI,,,,
4570,Philippe,Bretscher,SUI,,,,
4571,Paolo,Buri,SUI,,,,
4572,Pascal,Favre,SUI,,,,
4573,Pierre,Genoud,SUI,,,,
4574,Patrick,Gerber,SUI,,,,
4575,Pierrick,Leu,SUI,,,,
4576,Patric,Margelist,SUI,,,,
4577,Pascal,Martelli,SUI,,,,
4578,Pascal,Moser,SUI,,,,
4579,Pascal,Riedo,SUI,,,,
4580,Patrick,Schertenleib,SUI,,,,
4581,Perica,Stazic,SUI,,,,
4582,Paolo,Wirz,SUI,,,,
4583,Quentin,Holtz,SUI,,,,
4584,Renaud,Boder,SUI,,,,
4585,Romano,Cortesi,SUI,,,,
4586,Remo,Decurtins,SUI,,,,
4587,Remo,Dürig,SUI,,,,
4588,Rogger,Maaike,SUI,,,,
4589,Roby,Rudolf,SUI,,,,
4590,Remo,Taisch,SUI,,,,
4591,Raphael,Thür,SUI,,,,
4592,Ronny,Utz,SUI,,,,
4593,Roger,Wiedmer,SUI,,,,
4594,Simon,Braunschweiler,SUI,,,,
4595,Sébastien,Boder,SUI,,,,
4596,Stefan,Braunschweiler,SUI,,,,
4597,Sandro,Calisti,SUI,,,,
4598,Sebastian,Dirren,SUI,,,,
4599,Stefan,Flückiger,SUI,35,1985,,
4600,Simon,Guggisberg,SUI,31,1989,,
4601,Silvano,Kalt,SUI,,,,
4602,Simon,Kolly,SUI,,,,
4603,Simon,Wiedmer,SUI,,,,
4604,Simon,Meyer,SUI,35,1985,,
4605,Sven,Nyffenegger,SUI,,,,
4606,Stefan,Pfister,SUI,,,,
4607,Stephané,Quinquard,SUI,,,,
4608,Simon,Rime,SUI,,,,
4609,Silvio,Rolli,SUI,,,,
4610,Severin,Rohner,SUI,,,,
4611,Stefan,Stucki,SUI,,,,
4614,Stefan,Wälti,SUI,,,,
4615,Sébastien,Wagner,SUI,,,,
4616,Téo,Genecand,SUI,31,1989,,
4617,Thomas,Jaggi,SUI,34,1986,,
4618,Terence,Majeur,SUI,,,,
4619,Thierry,Meylan,SUI,,,,
4620,Thomas,Schmid,SUI,32,1987,,
4621,Timothée,Schlosser,SUI,,,,
4622,Tino,Tscharner,SUI,,,,
4623,Tenzin,Trepp,SUI,,,,
4624,Tristan,Weiss,SUI,,,,
4625,Tobias,Winkler,SUI,,,,
4626,Urs,Willener,SUI,,,,
4627,Valentin,Bosson,SUI,,,,
4628,Vincent,Fragnère,SUI,,,,
4629,Vincent,Genoud,SUI,,,,
4630,Vincent,Raxmond,SUI,,,,
4631,Victor,Santos,SUI,,,,
4632,Valérian,Von Däniken,SUI,,,,
4633,Yoann,Burkhalter,SUI,,,,
4634,Yann,Füllemann,SUI,,,,
4635,Yann,Favre,SUI,,,,
4636,Yoann,Huck,SUI,,,,
4637,Yann,Leu,SUI,,,,
4638,Yanik,Meyer,SUI,,,,
4639,Yves,Zogg,SUI,,,,
4640,Alexandre,Blaser,SUI,,,,
4641,André,Beer,SUI,,,,
4642,Adamo,Bontognali,SUI,,,,
4643,Alexandro,Bühl,SUI,,,,
4644,Frey,Alain,SUI,,,,
4645,Alex,Gammeter,SUI,36,1984,,
4646,Alfio,Gilardini,SUI,,,,
4647,Andi,Heusser,SUI,,,,
4648,Andreas,Lanz,SUI,39,1980,,
4649,Andreas,Mürner,SUI,45,1975,,
4650,André,Neukomm,SUI,45,1975,,
4651,Alanus,Oesterle,SUI,,,,
4652,Adrian,von Känel,SUI,,,,
4653,Adrian,Wicki,SUI,45,1975,,
4654,Andreas,Wälchli,SUI,,,,
4655,Andreas,Wicki,SUI,,,,
4656,Bruno,Allenbach,SUI,,,,
4657,Bruno,Berger,SUI,,,,
4658,Björn,Biner,SUI,,,,
4659,Blaise,Fracheboud,SUI,,,,
4660,Bruno,Grousson,SUI,,,,
4661,Björn,Hofer,SUI,,,,
4662,Benedikt,Jaggi,SUI,38,1981,,
4664,Bernhard,Reber,SUI,,,,
4665,Beat,Rechsteiner,SUI,,,,
4666,Beat,Schild,SUI,,,,
4667,Albasini,Cyrille,SUI,,,,
4668,Cyrille,Baptiste,SUI,,,,
4669,Christian,Egli,SUI,,,,
4670,Christian,Götschi,SUI,41,1978,,
4671,Christophe,Gremion,SUI,,,,
4672,Christian,Haug,SUI,,,,
4673,Christian,Giacometti,SUI,,,,
4674,Christof,Hommann,SUI,,,,
4675,Christoph,Jaun,SUI,,,,
4676,Chaschper,Kron,SUI,,,,
4677,Christian,Reichen,SUI,,,,
4678,Christian,Schmid,SUI,44,1975,,
4679,Curdin,Sedlacek,SUI,,,,
4681,Daniel,Bellwald,SUI,45,1975,,
4682,Daniele,Badilatti,SUI,,,,
4683,Daniel,Blank,SUI,,,,
4684,Didier,Bourqui,SUI,,,,
4685,Daniel,Boschung,SUI,,,,
4686,David,Brühlmann,SUI,,,,
4687,Daniel,Carmen,SUI,,,,
4688,David,de Siebenthal,SUI,,,,
4689,Daniel,Figi,SUI,,,,
4691,Dominik,Lehner,SUI,42,1978,,
4692,Daniel,Leiggener,SUI,45,1975,,
4693,Daniel,Mani,SUI,,,,
4694,David,Maillar,SUI,,,,
4695,David,Thommen,SUI,,,,
4696,Damien,Zilioli,SUI,,,,
4697,Fabian,Moser,SUI,,,,
4698,Felix,Bussmann,SUI,,,,
4699,François,Beaud,SUI,,,,
4700,Fabrice,Dierauer,SUI,,,,
4701,Fabian,Jerg,SUI,,,,
4702,Florian,Kammermann,SUI,,,,
4703,Frédéric,Lapaire,SUI,44,1976,,
4705,Franz,Widmer,SUI,,,,
4706,Gaudenz,Gredig,SUI,,,,
4707,Gregory,Gernery,SUI,,,,
4708,Gian-Marco,Kölliker,SUI,,,,
4709,Gaudenz,Metzger,SUI,,,,
4710,Geo,Sala,SUI,,,,
4711,Gregor,Stritt,SUI,,,,
4712,Guillaume,Tchtermazz,SUI,,,,
4713,Grischa,Weisshaupt,SUI,,,,
4714,Hansueli,Baumann,SUI,,,,
4715,Hansueli,Kallen,SUI,43,1977,,
4716,Iwan,Hänni,SUI,44,1976,,
4717,Jann,Mettier,SUI,,,,
4718,Johann,Burghalter,SUI,,,,
4719,Christe,Julien,SUI,,,,
4720,Jan,Eidam,SUI,,,,
4721,Josua,Ernst,SUI,40,1980,,
4722,Jérôme,Galli,SUI,46,1974,,
4723,Jean Michel,Glatz,SUI,,,,
4724,Jean-Baptiste,Guenat,SUI,38,1982,,
4725,Jacques,Montandon,SUI,,,,
4726,Juaquin,Marchera,SUI,,,,
4727,Jan,Schwarzenbach,SUI,,,,
4728,Jean-Francois,Savary,SUI,,,,
4729,Jan,Vloebergs,SUI,,,,
4730,Jonas,Wegmann,SUI,,,,
4731,Kilian,Piller,SUI,,,,
4732,Kilian,Röthlisberger,SUI,39,1981,,
4733,Lionel,Bergometti,SUI,,,,
4734,Laurent,Charrot,SUI,,,,
4735,Lukas,Gyger,SUI,,,,
4737,Lukas,Rayot,SUI,43,1976,,
4738,Lukas,Riesen,SUI,42,1977,,
4739,Luzi,Scherrer,SUI,,,,
4740,Lukas,Vogt,SUI,38,1982,,
4741,Lukas,Zurbrügg,SUI,,,,
4742,Mathias,Allenbach,SUI,,,,
4743,Markus,Adank,SUI,,,,
4744,Marco,Müller,SUI,45,1975,,
4745,Marco,Zbinden,SUI,,,,
4746,Marco,Bagoni,SUI,,,,
4747,Mathias,Bettler,SUI,,,,
4748,Manuel,Brunn,SUI,,,,
4749,Mathieu,Chaboudez,SUI,,,,
4750,Michael,Farner,SUI,,,,
4751,Marco,Fedrizzi,SUI,,,,
4752,Markus,Feller,SUI,35,1985,,
4753,Manuel,Gilgen,SUI,,,,
4754,Michael,Gallmann,SUI,,,,
4755,Mirko,Gianini,SUI,,,,
4756,Marc,Huber,SUI,,,,
4757,Michael,Hüppi,SUI,,,,
4758,Matthias,Kohler,SUI,39,1981,,
4759,Matteo,Liver,SUI,,,,
4760,Marco,Looser,SUI,38,1982,,
4761,Matthias,Loosli,SUI,35,1985,,
4762,Mark,Müller,SUI,45,1975,,
4763,Manuel,Müntener,SUI,42,1978,,
4764,Martin,Oschwald,SUI,,,,
4765,Marco,Pagani,SUI,,,,
4766,Mathias,Peterhans,SUI,,,,
4767,Martin,Rebetz,SUI,,,,
4768,Martin,Rhême,SUI,,,,
4769,Marc,Rüegsegger,SUI,41,1979,,
4770,Michael,Schelker,SUI,,,,
4771,Michael,Schuwey,SUI,,,,
4772,Markus,Schenk,SUI,,,,
4773,Michel,Schwaninger,SUI,,,,
4774,Marc,Stiller,SUI,,,,
4775,Mathieu,Thuner,SUI,,,,
4776,Marco,Von Rickenbach,SUI,44,1976,,
4777,Manuel,Walser,SUI,,,,
4778,Moritz,Wyler,SUI,,,,
4779,Marco,Zemp,SUI,,,,
4780,Matthias,Übelhart,SUI,36,1984,,
4781,Nick,Aufschläger,SUI,43,1976,,
4782,Niels,Gertsch,SUI,,,,
4783,Nils,Zielke,SUI,,,,
4784,Oliver,Hauser,SUI,43,1977,,
4786,Pietro,Caruso,SUI,43,1977,,
4787,Pascal,Dupre,SUI,,,,
4788,Peter,Eggenberger,SUI,49,1970,,
4789,Patrick,Jeitziner,SUI,41,1979,,
4790,Philipp,Knecht,SUI,,,,
4791,Peter,Kiowski,SUI,,,,
4792,Peter,Neiger,SUI,,,,
4793,Pierre,Salgat,SUI,,,,
4794,Philippe,Schneider,SUI,37,1983,,
4795,Patrick,Thür,SUI,,,,
4796,Rico,Bosshard,SUI,,,,
4797,Reto,Conzett,SUI,,,,
4798,Roger,Dubacher,SUI,,,,
4799,Ralf,Figi,SUI,,,,
4800,Ramon,Grendene,SUI,,,,
4801,Res,Hugentobler,SUI,,,,
4802,Reto,Hürlimann,SUI,,,,
4803,Roger,Jungo,SUI,,,,
4804,Roman,Keimer,SUI,,,,
4805,Renato,Lutz,SUI,,,,
4806,René,Mathis,SUI,,,,
4807,Roger,Müller,SUI,,,,
4808,Roger,Oechslin,SUI,,,,
4809,Reto,Ricci,SUI,43,1976,,
4810,Roger,Spielmann,SUI,38,1982,,
4811,Reto,Steiner,SUI,,,,
4812,Ramon,Vögeli,SUI,,,,
4813,Roland,von Allmen,SUI,,,,
4814,Ralf,Wohlwend,SUI,,,,
4815,Roland,Weber,SUI,,,,
4816,Reto,Zollinger,SUI,,,,
4817,Simeon,Brügger,SUI,,,,
4818,Stefan,Biedermann,SUI,39,1981,,
4819,Stefano,Godenzi,SUI,,,,
4820,Stéphane,Guex,SUI,,,,
4821,Stefan,Gyger,SUI,40,1980,,
4822,Stefan,Huber,SUI,,,,
4823,Stefan,Kramer,SUI,44,1975,,
4824,Severin,Karrer,SUI,27,1993,,
4825,Silvio,Kittelmann,SUI,,,,
4826,Stefan,Knöpfel,SUI,,,,
4827,Sebastian,Lorentz,SUI,,,,
4828,Stefan,Mettier,SUI,,,,
4829,Scott,Roberts,SUI,,,,
4830,Stefan,Sutter,SUI,,,,
4832,Son,Vo,SUI,,,,
4833,Sandro,von Känel,SUI,,,,
4834,Simon,Wiget,SUI,,,,
4835,Stefan,Zemp,SUI,,,,
4837,Thomas,Furrer,SUI,,,,
4838,Thomas,Gertsch,SUI,45,1975,,
4839,Thomas,Uicker,SUI,,,,
4840,Thomas,Wyssen,SUI,,,,
4841,Tobias,Weber,SUI,36,1984,,
4842,Thomas,Zeiter,SUI,45,1975,,
4843,Ueli,Baumann,SUI,,,,
4844,Urs,Lobsiger,SUI,,,,
4845,Ueli,Schmid,SUI,,,,
4846,Ueli,Schüle,SUI,,,,
4847,Urs,Stöcker,SUI,44,1976,,
4848,Valentin,Bärboner,SUI,,,,
4849,Vincent,Pheulpin,SUI,,,,
4850,Vincent,Zilioli,SUI,,,,
4851,Xavier,Planchamp,SUI,,,,
4852,Yan,Blanchard,SUI,,,,
4853,Yann,Epars,SUI,,,,
4854,Zeno,Hasanmetaj,SUI,,,,
4856,Adrian,Gemmet,SUI,,,,
4857,Angelo,Gemmet,SUI,,,,
4858,André,Tellenbach,SUI,34,1986,,
4859,Beda,Faeh,SUI,33,1987,,
4860,Beat,Fankhauser,SUI,31,1989,,
4861,Benjamin,Imboden,SUI,34,1986,,
4862,Christian,Gimmel,SUI,34,1986,,
4863,Cedric,Zubler,SUI,,,,
4864,Dominik,Zaugg,SUI,31,1989,,
4865,Fabio Matteo,Knechtli,SUI,32,1987,,
4866,Juan,Aufdenblatten,SUI,29,1990,,
4867,Jan Wilhelm,Ruh,GER,31,1989,,
4868,Jascha,Shontshang,SUI,33,1987,,
4869,Kaspar,Häni,SUI,34,1986,,
4870,Livio,Süsli,SUI,31,1989,,
4871,Michael,Benz,SUI,,,,
4872,Mauro,Gschwend,SUI,33,1987,,
4873,Michael,Limbach,SUI,34,1986,,
4874,Marlon,Mooser,SUI,30,1990,,
4875,Mathieu,Merckaert,SUI,,,,
4876,Martin,Siegenthaler,SUI,33,1987,,
4877,Nikolay,Staub,SUI,,,,
4878,Patrik,Aufdenblatten,SUI,32,1988,,
4879,Patrick,Eberhard,SUI,34,1986,,
4880,Pascal,Kaufmann (Schüpbach),SUI,,,,
4881,Robert,Brenig,SUI,31,1989,,
4882,Rolf,Beer,SUI,33,1987,,
4883,Samuel,Hermann,SUI,34,1986,,
4884,Stefan,Tobler,SUI,34,1986,,
4885,Simon,Wüthrich,SUI,32,1988,,
