,ID,Name,Dates,day_maybe,month,year
1317,206,European Youth Cup - Dortmund (GER) 1997,1 JuniMai 1997,1,6,1997
1318,58,UIAA Worldcup - Moscow 1994,29 April 1994,29,4,1994
1319,781,UIAA European Championship - Ekatarinburg (RUS) 2006,29 Juni - 3 Juli 2006,29,6,2006
1320,876,UIAA Climbing Worldcup (L+S) - Dresden (GER) 2006,19  - 20 Mai 2006,19  - 20,5,2006
1321,648,UIAA Worldcup - Aprica (ITA) 2004,22 Oktober 2004,22,10,2004
1322,91,UIAA Worldcup - Bardonecchia (ITA) 1999,31 Juli 1999,31,7,1999
1323,19,Top Rock Challenge - Cortina d'Ampezzo (ITA) 1998,14 August 1998,14,8,1998
1324,54,UIAA Masters - L'Argentiere 1994,28 Juli 1994,28,7,1994
1325,232,UIAA Youth Worldchampionship - Leipzig 1994,22 Oktober 1994,22,10,1994
1326,201,UIAA Youth Worldchampionship - Basel 1992,27 Februar 1992,27,2,1992
1327,57,UIAA Worldcup - Birmingham 1994,26 November 1994,26,11,1994
1328,211,European Youth Cup - Prag (CZE) 1996,26 Oktober 1996,26,10,1996
1329,233,UIAA Youth Worldchampionship - Laval 1995,6 Oktober 1995,6,10,1995
1330,418,Reg. Event - Nordic Championship - Malmö (SWE) 2001,17 März 2001,17,3,2001
1331,125,Dt. Sportklettercup - Leipzig '93,9 Oktober 1993,9,10,1993
1332,137,Regionalcup - Augsburg '92,21 November 1992,21,11,1992
1333,138,Regionalcup - Heilbronn '92,10 Oktober 1992,10,10,1992
1334,150,"Weltcup Open, Nürnberg 1991",31 Oktober 1991,31,10,1991
1335,659,Int. Event - Rockmaster Arco (ITA) 2004,4 September 2004,4,9,2004
1336,657,Int. Event - Serre Chevalier (FRA) 2004,23 Juli 2004,23,7,2004
1337,547,Int. Event - Arco Rockmaster (ITA) 2003,27 September 2003,27,9,2003
1338,524,UIAA Worldcup - Yekaterinburg (RUS) 2003 (D+S),6  - 8 Juni 2003,6  - 8,6,2003
1339,472,Int. Event - Arco Rockmaster (ITA) 2002,7 September 2002,7,9,2002
1340,445,UIAA Worldcup - Fiera di Primiero (ITA) 2002,14 Juni 2002,14,6,2002
1341,240,UIAA Worldcup - Konitsa (GRE) 2000,27 Mai 2000,27,5,2000
1342,4,Int. Event - Sheffield (GBR) 1999,7 Dezember 1999,7,12,1999
1343,92,UIAA Worldcup - Cortina (ITA) 1999,13 August 1999,13,8,1999
1344,16,UIAA Masters - Rock Masters Arco (ITA) 1998,12 September 1998,12,9,1998
1345,17,UIAA Masters - Serre Chevalier (FRA) 1998,23 Juli 1998,23,7,1998
1346,27,UIAA Masters - Rock Masters Arco 1997,13 September 1997,13,9,1997
1347,29,UIAA Masters - Serre Chevalier 1997,27 Juli 1997,27,7,1997
1348,28,"UIAA Masters - San Diego X-Games, USA 1997",23 Juni 1997,23,6,1997
1349,38,"UIAA Masters - ESPN X-Games - Newport, USA 1996",25 Juni 1996,25,6,1996
1350,44,UIAA Masters - Rock Masters Arco 1995,10 September 1995,10,9,1995
1351,46,UIAA Masters - Serre Chevalier 1995,29 Juli 1995,29,7,1995
1352,53,UIAA Masters - Rock Masters Arco 1994,10 September 1994,10,9,1994
1353,55,UIAA Masters - Serre Chevalier 1994,21 Juli 1994,21,7,1994
1354,65,UIAA Worldcup - Laval 1993,10 Dezember 1993,10,12,1993
1355,73,Masters Serre Chevalier 1992,21 Juli 1992,21,7,1992
1356,83,UIAA Worldcup - Nürnberg 1991,31 Oktober 1991,31,10,1991
1357,81,UIAA Worldcup - Clusone 1991,30 August 1991,30,8,1991
1358,5017,Deutsche Meisterschaft - Darmstadt 2009,28  - 29 November 2009,28  - 29,11,2009
1359,5014,Deutscher Sportklettercup (L) - Leipzig (No Limit) - 2009,10  - 11 Oktober 2009,10  - 11,10,2009
1360,5010,Deutscher Bouldercup - Pforzheimer Messe - 2009,16 Mai 2009,16,5,2009
1361,1034,Deutsche Meisterschaft - Frankenthal 2007,10 November 2007,10,11,2007
1362,853,Deutscher Bouldercup - Traunstein 2006,4 März 2006,4,3,2006
1363,767,Int. Event (L+B+S) ROCKMASTER - Arco (ITA) 2005,3 September 2005,3,9,2005
1364,516,Int. Event - Schengzheng (CHN) 2002,7 Dezember 2002,7,12,2002
1365,278,DAV Bouldercup - Frankenthal 2000,12 August 2000,12,8,2000
1366,74,UIAA Worldcup - Birmingham 1992,11 Dezember 1992,11,12,1992
1367,63,UIAA Worldcup - Black See 1993,27 August 1993,27,8,1993
1368,147,"Weltcup Open, Birmingham 1991",5 Dezember 1991,5,12,1991
1369,148,"Weltcup Open, Clusone 1991",20 August 1991,20,8,1991
1370,166,"Weltcup, Open, Madonna di Campiglio 1990",27 Juli 1990,27,7,1990
1371,168,"Weltcup, Open, Wien 1990",28 April 1990,28,4,1990
1372,75,UIAA Worldcup - Kobe 1992,8 Oktober 1992,8,10,1992
1373,84,UIAA Worldcup - Tokio 1991,16 Oktober 1991,16,10,1991
1374,234,UIAA Youth Worldchampionship - Imst (AUT) 1997,14 November 1997,14,11,1997
1375,207,European Youth Cup - Parma (ITA) 1997,21 September 1997,21,9,1997
1376,205,European Youth Cup - Chocen (CZE) 1997,29 Juni 1997,29,6,1997
1377,204,European Youth Cup - Bolzano (ITA) 1997,4 Mai 1997,4,5,1997
1378,85,UIAA Worldcup - Wien 1991,26 April 1991,26,4,1991
1379,771,UIAA Worldcup (L+S) - Shanghai (CHN) 2005,22 Oktober 2005,22,10,2005
1380,813,UIAA Asian Championship - Iran 2005,23 September 2005,23,9,2005
1381,655,UIAA Asian Championship - Jeolla Nam Do (KOR) 2004,30 Oktober 2004,30,10,2004
1382,460,UIAA Asian Championship - Toyama (JPN) 2002,12 Oktober 2002,12,10,2002
1383,415,Asian Bouldering Championship - Taipei (TPE) 2001,24 November 2001,24,11,2001
1384,437,1st UIAA ASIAN CUP - Kunming (CHN),14 September 2001,14,9,2001
1385,261,UIAA Asian Championship - Kuala Lumpur (MAS) 2000,24 November 2000,24,11,2000
1386,396,Int. Event - L'Argentiere (FRA) 2001,27 Juli 2001,27,7,2001
1387,382,UIAA Worldcup - GAP (FRA) 2001,30 Juni 2001,30,6,2001
1388,255,UIAA World Youth Championship - Amsterdam (NED) 2000,1 SeptemberAugust 2000,1,8,2000
1389,220,European Youth Cup - Albertville (FRA) 1999,16 Oktober 1999,16,10,1999
1390,217,UIAA Youth Worldchampionship - Courmayeur (ITA) 1999,3 September 1999,3,9,1999
1391,219,European Youth Cup - Bern (SUI) 1999,14 August 1999,14,8,1999
1392,555,DAV SALOMON Bouldercup - Traunstein 2003,5 April 2003,5,4,2003
1393,501,DAV Bouldercup - Traunstein 2002,20 April 2002,20,4,2002
1394,584,UIAA Worldcup - Lecco (ITA) 2003 (boulder),25 Juni 2003,25,6,2003
1395,452,UIAA Worldcup - Rovereto (ITA) 2002,14 September 2002,14,9,2002
1396,417,UIAA Worldcup - Munich (GER ) 2001,22 Juli 2001,22,7,2001
1397,283,UIAA Worldcup - Rovereto (ITA) 2000,16 September 2000,16,9,2000
1398,61,Jeux de Pyrinae - Ainsa 1993,21 Mai 1993,21,5,1993
1399,881,Int. Event (L) - Serre Chevalier (FRA) 2006,21  - 22 Juli 2006,21  - 22,7,2006
1400,776,UIAA Worldcup (L) - Valence (FRA) 2005,27  - 29 Oktober 2005,27  - 29,10,2005
1401,89,UIAA Worldcup - Chamonix (FRA) 1999,17 Juli 1999,17,7,1999
1402,250,UIAA Worldcup - Grenoble (FRA) 2000,1 SeptemberAugust 2000,1,8,2000
1403,247,UIAA Worldcup - München (GER) 2000,4 August 2000,4,8,2000
1404,280,UIAA Worldcup - Millau (FRA) 2000,1 JuniMai 2000,1,6,2000
1405,94,UIAA Worldcup - Grenoble (FRA) 1999,28 August 1999,28,8,1999
1406,88,UIAA Worldcup - Val d'Isere (FRA) 1999,11 Juli 1999,11,7,1999
1407,514,UIAA Worldcup - Lecco (ITA) 2002 - boulder,26 Juni 2002,26,6,2002
1408,208,European Youth Cup - Bern (SUI) 1996,28 September 1996,28,9,1996
1409,71,UIAA Masters - Rock Masters Arco 1992,1 SeptemberAugust 1992,1,8,1992
1410,774,UIAA Worldcup (B) - Firminy (FRA) 2005,30 September 2005,30,9,2005
1411,756,UIAA Worldcup (B) - Fiera di Primiero (ITA) 2005,17 Juni 2005,17,6,2005
1412,645,UIAA Worldcup - Bardonecchia (ITA) 2004,19  - 21 August 2004,19  - 21,8,2004
1413,643,UIAA Worldcup - L'Argentière La Bessée (FRA) 2004,29 Juli 2004,29,7,2004
1414,210,European Youth Cup - Skofja Loka (SLO) 1996,14 September 1996,14,9,1996
1415,212,European Youth Cup - Ravenna (ITA) 1996,29 Juni 1996,29,6,1996
1416,209,European Youth Cup - Dortmund (GER) 1996,8 Juni 1996,8,6,1996
1417,281,Int. Event - L'Argentiere (FRA) 2000,25 Juli 2000,25,7,2000
1418,300,Schweizer Meisterschaft Chiasso 99,29 August 1999,29,8,1999
1419,327,Swiss Cup Chur 96,31 März 1996,31,3,1996
1420,334,Swiss Cup Chur '95,2 April 1995,2,4,1995
1421,348,Swiss Cup Laax '94,3 Juli 1994,3,7,1994
1422,352,Swiss Cup - Lötschental '93,10 Oktober 1993,10,10,1993
1423,60,UIAA Masters - Rock Masters Arco 1993,11 September 1993,11,9,1993
1424,62,Masters Serre-Chevalier 1993,22 Juli 1993,22,7,1993
1425,354,Schweizer Meisterschaft Wengen '93,11 Juli 1993,11,7,1993
1426,350,Swiss Cup - Brunnen '93,25 April 1993,25,4,1993
1427,585,UIAA Worldcup - L'Argentière (FRA) 2003,25 Juli 2003,25,7,2003
1428,523,UIAA Worldcup - Yekaterinburg (RUS) 2003 (S),4 Juni 2003,4,6,2003
1429,470,Int. Event - L'Argentière (FRA) 2002,26 Juli 2002,26,7,2002
1430,513,UIAA Worldcup - Lecco (ITA) 2002 - speed,24 Juni 2002,24,6,2002
1431,216,UIAA Worldcup - Beauregard (ITA) 1998,1 AugustJuli 1998,1,7,1998
1432,749,UIAA Worldcup (L+S) - Veliko Tarnovo (BUL) 2005,23  - 25 April 2005,23  - 25,4,2005
1433,552,UIAA Worldcup - Rovereto (ITA) 2003,12 September 2003,12,9,2003
1434,424,DAV Bouldercup - Berchtesgaden 2001,4 August 2001,4,8,2001
1435,226,DAV Ranglistenwettkampf - Selb 1999,27 Februar 1999,27,2,1999
1436,221,EuropeanYouth Cup - Amsterdam (NED) 1999,27 November 1999,27,11,1999
1437,218,European Youth Cup - Imst (AUT) 1999,10 Juli 1999,10,7,1999
1438,235,UIAA Youth Worldchampionship - Moscow (RUS) 1998,16 Juli 1998,16,7,1998
1439,885,UIAA Climbing Worldcup (L) - Qinghai Province (CHN) 2006,29  - 30 Juli 2006,29  - 30,7,2006
1440,214,European Youth Cup - Imst (AUT) 1998,11 Juli 1998,11,7,1998
1441,202,European Youth Cup - Triest (ITA) 1998,4 Juli 1998,4,7,1998
1442,384,UIAA Worldcup - Birmingham (GBR) 2001,7 Dezember 2001,7,12,2001
1443,525,UIAA Worldcup - Fiera di Primiero (ITA) 2003,13  - 15 Juni 2003,13  - 15,6,2003
1444,339,Schweizer Meisterschaft - Lugano '95,9 September 1995,9,9,1995
1445,351,Swiss Cup - Lausanne '93,25 September 1993,25,9,1993
1446,436,Int. Event - Blocmaster Grenoble (FRA) 2001,5  - 7 Oktober 2001,5  - 7,10,2001
1447,383,UIAA Worldcup - Rovereto (ITA) 2001,1 SeptemberAugust 2001,1,8,2001
1448,632,Deutsche Meisterschaft Speed - Köln 2003,27 September 2003,27,9,2003
1449,236,Deutsche Bouldermeisterschaft - Köln 1999,24 Oktober 1999,24,10,1999
1450,157,"Weltcup, Barcelona 1990",14 Dezember 1990,14,12,1990
1451,159,"Weltcup, Lyon 1990",15 November 1990,15,11,1990
1452,161,"Weltcup, Nürnberg 1990",1 NovemberOktober 1990,1,10,1990
1453,160,"Weltcup, Madonna di Campiglio 1990",27 Juli 1990,27,7,1990
1454,889,UIAA Climbing Worldcup (B) - Hall (AUT) 2006,23 Juni 2006,23,6,2006
1455,888,UIAA Climbing Worldcup (B) - Fiera di Primiero (ITA) 2006,16  - 17 Juni 2006,16  - 17,6,2006
1456,886,UIAA Climbing Worldcup (B) - Grindelwald (SUI) 2006,9  - 10 Juni 2006,9  - 10,6,2006
1457,884,UIAA Climbing Worldcup (B) - Rovereto (ITA) 2006,12  - 14 Mai 2006,12  - 14,5,2006
1458,878,UIAA Climbing Worldcup (B+S) - Veliko Tarnovo (BUL) 2006,21  - 22 April 2006,21  - 22,4,2006
1459,877,UIAA Climbing Worldcup (B) - Birmingham (GBR) 2006,17  - 19 März 2006,17  - 19,3,2006
1460,747,UIAA Worldcup (B+S) - Moscow (RUS) 2005,8  - 10 April 2005,8  - 10,4,2005
1461,745,UIAA Worldcup (B) - Birmingham (GBR) 2005,18  - 20 März 2005,18  - 20,3,2005
1462,650,UIAA Worldcup - Huzou (CHN) 2004,24  - 26 September 2004,24  - 26,9,2004
1463,639,UIAA Worldcup - Fiera di Primiero (ITA) 2004,18  - 20 Juni 2004,18  - 20,6,2004
1464,635,UIAA Worldcup - Erlangen (GER) 2004,16 April 2004,16,4,2004
1465,634,UIAA Worldcup - Birmingham (GBR) 2004,2  - 4 April 2004,2  - 4,4,2004
1466,590,Int. Event - La Colmiane (FRA) 2003,19 September 2003,19,9,2003
1467,581,UIAA Worldcup - Yekaterinburg (RUS) 2003 (B+S),30 Mai - 1 Juni 2003,30,5,2003
1468,543,Int. Event - Birmingham (GBR) 2003,14  - 16 März 2003,14  - 16,3,2003
1469,734,Int. Event - OutDoor Climbing Events 2004 - Friedrichshafen (GER) 2004,23 Juli 2004,23,7,2004
1470,298,Swisscup-Finale Bern 99,21 November 1999,21,11,1999
1471,130,Regionalcup - Braunschweig '93,15 Mai 1993,15,5,1993
1472,674,DAV SALOMON Bouldercup - Leipzip 2004,21 Februar 2004,21,2,2004
1473,101,Ranglistenwettkampf der Sektion Landshut '98,17 Oktober 1998,17,10,1998
1474,179,Siemens Jugend- und Juniorencup - Mannheim '96,9 November 1996,9,11,1996
1475,177,Siemens Jugend- und Juniorencup - Dresden '96,19 Oktober 1996,19,10,1996
1476,178,Siemens Jugend- und Juniorencup - Erlangen '96,14 April 1996,14,4,1996
1477,184,Siemens Jugend- und Junioren-Cup - Mannheim '95,17 Dezember 1995,17,12,1995
1478,180,Klettersportfest Hohenstein '95,30 Juli 1995,30,7,1995
1479,181,Siemens Jugend- und Junioren-Cup - Erlangen '95,22 April 1995,22,4,1995
1480,182,Siemens Jugend- und Junioren-Cup - Frankfurt '95,7 April 1995,7,4,1995
1481,190,Jugend- und Junioren-Cup '94 - Mannheim,11 November 1994,11,11,1994
1482,191,Jugend & Junioren WM '94 - Leipzig,16 Oktober 1994,16,10,1994
1483,189,Jugend- und Junioren-Cup '94 - Heilbronn,1 OktoberSeptember 1994,1,9,1994
1484,188,Jugend- und Junioren-Cup '94 - Braunschweig,7 Mai 1994,7,5,1994
1485,187,Jugend- und Junioren-Cup '94 - Augsburg,5 März 1994,5,3,1994
1486,152,"Weltcup Open, Wien 1991",26 April 1991,26,4,1991
1487,158,"Weltcup, Berkeley 1990",19 August 1990,19,8,1990
1488,162,"Weltcup, Wien 1990",28 April 1990,28,4,1990
1489,377,UIAA Youth World Championship - Imst(AUT) 2001,21  - 24 Juni 2001,21  - 24,6,2001
1490,380,European Youth Cup - Imst (AUT) 2001,16 Juni 2001,16,6,2001
1491,288,European Youth Cup - Kranj (SLO) 2000,2 Dezember 2000,2,12,2000
1492,289,European Youth Cup - L'Aprica (ITA) 2000,28 Oktober 2000,28,10,2000
1493,284,European Youth Cup - Imst (AUT) 2000,3 Juni 2000,3,6,2000
1494,589,Int. Event - Boulder Masters Grenoble (FRA) 2003,29 August 2003,29,8,2003
1495,301,Swiss Cup Meiringen 99,23 Oktober 1999,23,10,1999
1496,302,Swiss Cup Schlieren 99,2 Oktober 1999,2,10,1999
1497,306,Klettercup Diemtigtal,15 Februar 1998,15,2,1998
1498,344,CTS-Cup Sargans/Regionalwettkampf,23 Februar 1994,23,2,1994
1499,165,"Weltcup, Open, Lyon 1990",15 November 1990,15,11,1990
1500,245,UIAA Worldcup - Beauregard (ITA) 2000,22 Juli 2000,22,7,2000
1501,90,UIAA Worldcup - Beauregard (ITA) 1999,24 Juli 1999,24,7,1999
1502,185,Siemens Jugend- und Junioren-Cup - Weil a.Rhein 95,3 Dezember 1995,3,12,1995
1503,799,C-MAX Climbing Cup Bouldern - Leysin 2005,4 Juni 2005,4,6,2005
1504,800,C-MAX Climbing Cup & Boulder-Schweizermeisterschaft - Engelberg 2005,11 Juni 2005,11,6,2005
1505,708,C-MAX Climbing Cup Bouldern - Schaffhausen 2004,11 Dezember 2004,11,12,2004
1506,707,C-MAX Climbing Cup & Schweizer Meisterschaft Difficulty - Schlieren 2004,6 November 2004,6,11,2004
1507,568,Schweizermeisterschaft (nur Elite) / Maverick Climbing Cup Bouldern - Schaffhausen (SH),13 Dezember 2003,13,12,2003
1508,573,Schweizermeisterschaft / Maverick Climbing Cup Difficulty - Schlieren (ZH),25 Oktober 2003,25,10,2003
1509,571,Maverick Climbing Cup Difficulty - Thun (BE),30 August 2003,30,8,2003
1510,491,Maverick Climbing Cup Difficulty - Schlieren / ZH,14 September 2002,14,9,2002
1511,487,Schweizermeisterschaft Bouldern - Genf / GE 2002,20 April 2002,20,4,2002
1512,485,Maverick Climbing Cup Bouldern - Winterthur / ZH,13 April 2002,13,4,2002
1513,484,Maverick Climbing Cup Bouldern - Schaffhausen / SH,6 April 2002,6,4,2002
1514,413,SWISS CUP Finale - Schlieren/ZH 2001,15 September 2001,15,9,2001
1515,427,Schweizer Meisterschaft Difficulty - Meiringen/BE 2001,25 August 2001,25,8,2001
1516,404,SWISS CUP - Genf/GE 2001,12 Mai 2001,12,5,2001
1517,356,Schweizer Meisterschaft - Schlieren 2000,16 September 2000,16,9,2000
1518,355,Swiss Cup - Meiringen 2000,9 September 2000,9,9,2000
1519,290,Swiss Cup - Genf 2000,8 April 2000,8,4,2000
1520,299,Swiss Cup Chur 1999,24 April 1999,24,4,1999
1521,313,Swiss Cup Schlieren 98,26 September 1998,26,9,1998
1522,304,7. Zürcher Unterländer Kletterwettkampf 98,30 August 1998,30,8,1998
1523,308,Regionalwettkampf Schlieren,16 Mai 1998,16,5,1998
1524,328,Swiss-Cup Fribourg,17 November 1996,17,11,1996
1525,320,Bündnermeisterschaften 96,25 August 1996,25,8,1996
1526,331,Zücher Unterländer Kletterwettkampf,24 September 1995,24,9,1995
1527,330,Bündner Klettermeisterschaften 95,3 September 1995,3,9,1995
1528,341,Bündner Meisterschaften,28 August 1994,28,8,1994
1529,285,Masters - Serre Chevalier (FRA) 2000,17 Juli 2000,17,7,2000
1530,294,AGRS-Boulder Contest,9 Mai 1999,9,5,1999
1531,303,"Boulderwettkampf, Adliswil 98",14 November 1998,14,11,1998
1532,310,Swiss Cup Genf,14 Februar 1998,14,2,1998
1533,122,Regionalcup - Heilbronn '94,1 OktoberSeptember 1994,1,9,1994
1534,677,UIAA Nordic Championship Bouldering (NOR) 2004,28 Februar 2004,28,2,2004
1535,580,DAV SALOMON Bouldercup - Garmisch Partenkirchen 2003,3 Mai 2003,3,5,2003
1536,545,"Int. Event - Master/Event of Daroca, Zaragosa (ESP) 2003",5 Juli 2003,5,7,2003
1537,324,Regionalwettkampf St. Légier,9 November 1996,9,11,1996
1538,704,C-MAX Climbing Cup Difficulty - Meiringen 2004,29 August 2004,29,8,2004
1539,316,Klettercup Diemtigtal,23 Februar 1997,23,2,1997
1540,332,Klettercup Diemtigtal,12 Februar 1995,12,2,1995
1541,345,Regionalwettkampf Zweisimmen,17 April 1994,17,4,1994
1542,343,Simmentaler Klettercup/Regionalwettkampf,6 März 1994,6,3,1994
1543,519,DAV Bouldercup - Heilbronn 2002,23 November 2002,23,11,2002
1544,500,DAV Bouldercup - München 2002,4 August 2002,4,8,2002
1545,173,Siemens Jugend- und Juniorencup - Erlangen '97,1 NovemberOktober 1997,1,10,1997
1546,175,Siemens Jugend- und Juniorencup - Köln '97,24 August 1997,24,8,1997
1547,174,Siemens Jugend- und Juniorencup - Hohenstein '97,4 Juni 1997,4,6,1997
1548,176,Siemens Jugend- und Juniorencup - Aachen '96,21 September 1996,21,9,1996
1549,512,Int. Event - Speed Rock - Daone (ITA),28 Juli 2002,28,7,2002
1550,163,"Weltcup, Open, Barcelona 1990",14 Dezember 1990,14,12,1990
1551,803,C-MAX Climbing Cup & Difficulty-Schweizermeisterschaft - Niederwangen 2005,15 Oktober 2005,15,10,2005
1552,802,C-MAX Climbing Cup Difficulty - Thun 2005,10 September 2005,10,9,2005
1553,798,C-MAX Climbing Cup Difficulty - Winterthur 2005,7 Mai 2005,7,5,2005
1554,489,Schweizer Meisterschaft Speed - Luzern / LU 2002,5 Mai 2002,5,5,2002
1555,296,Gaswerk-Cup Schlieren,12 Juni 1999,12,6,1999
1556,854,Deutscher Bouldercup - Münster 2006,1 April 2006,1,4,2006
1557,675,DAV SALOMON Bouldercup - Berchtesgaden 2004,20 März 2004,20,3,2004
1558,673,DAV SALOMON Bouldercup - Ispo München 2004,1 Februar 2004,1,2,2004
1559,554,DAV SALOMON Bouldercup - Düsseldorf 2003,15 März 2003,15,3,2003
1560,553,DAV SALOMON Bouldercup - München ISPO 2003,1 FebruarJanuar 2003,1,1,2003
1561,676,UIAA Worldcup - Val Daone (ITA) 2004,17 Juli 2004,17,7,2004
1562,588,UIAA Worldcup - Val Daone (ITA) 2003,26 Juli 2003,26,7,2003
1563,583,UIAA Worldcup - Lecco (ITA) 2003 (speed),23 Juni 2003,23,6,2003
1564,381,European Youth Cup - Birmingham (GBR) 2001,7  - 9 Dezember 2001,7  - 9,12,2001
1565,400,European Youth Cup - Aprica (ITA) 2001,13 Oktober 2001,13,10,2001
1566,431,European Youth Cup - Arco (ITA) 2001,30 Juni 2001,30,6,2001
1567,379,European Youth Cup - Trieste (ITA) 2001,7 April 2001,7,4,2001
1568,932,Swiss Climbing Cup Bouldern - Grindelwald 2006,5 Juni 2006,5,6,2006
1569,705,C-MAX Climbing Cup Bouldern - Bellinzona 2004,5 September 2004,5,9,2004
1570,703,C-MAX Climbing Cup & Schweizer Meisterschaft Bouldern - Leysin 2004,5 Juni 2004,5,6,2004
1571,340,Zürcher Unterländer Kletterwettkampf,25 September 1994,25,9,1994
1572,443,3. UIAA Worldcup - Yekaterinburg (RUS) 2002,25  - 26 Mai 2002,25  - 26,5,2002
1573,442,2. UIAA Worldcup - Yekaterinburg (RUS) 2002,22 Mai 2002,22,5,2002
1574,679,International World Games (L+S) - Duisburg (GER) 2005,22  - 23 Juli 2005,22  - 23,7,2005
1575,739,North American Championship - Mexico City (MEX) 2004 (incl. SpiderKids),24  - 28 November 2004,24  - 28,11,2004
1576,9661,Kidscup Bouldern Region Franken/Nb/Opf - DAV Kletterhalle Bayreuth,15 Februar 2020,15,2,2020
1577,10731,Baden-Württembergischer Jugendcup Boulden - Active Garden Waiblingen,13 September 2020,13,9,2020
1578,9611,Bayerische Meisterschaft/ Kids Cup Lead - DAV Kletterzentrum Augsburg LLZ,12  - 13 September 2020,12  - 13,9,2020
1579,9261,Westdeutsche Meisterschaft Speed 2020 im DAV Kletterzentrum Darmstadt,6 September 2020,6,9,2020
1580,8693,NRW-Landesmeisterschaft Speed 2019,31 August 2019,31,8,2019
1581,8468,Offene NRW-Landesmeisterschaft Bouldern 2019 - Köln,4 Mai 2019,4,5,2019
1582,8232,Bayerische Jugendmeisterschaft Overall &  KidsCup Finale LLZ Augsburg,28 September 2019,28,9,2019
1583,8196,Bayerische Jugendmeisterschaft Lead Deggendorf (Qualifikation Jugend B und C),20 Juli 2019,20,7,2019
1584,8187,Kids Cup Lead Aschaffenburg (Qualifikation Jugend C),13 Juli 2019,13,7,2019
1585,8229,Bayerische Meisterschaft Speed Jugend C + Kidscup Jugend D LLZ Augsburg ,7 Juli 2019,7,7,2019
1586,8193,Bayerische Jugendmeisterschaft Bouldern Landshut (Qualifikation Jugend B und C),11 Mai 2019,11,5,2019
1587,7416,Bayerische Jugendmeisterschaft Olympic Combined Augsburg,6  - 7 Oktober 2018,6  - 7,10,2018
1588,7383,Qualifikation Bayerische Meisterschaften Berchtesgaden Lead,30 Juni 2018,30,6,2018
1589,7791,Qualifikation Bayerische Meisterschaften Augsburg Combined,9  - 10 Juni 2018,9  - 10,6,2018
1590,7326,Qualifikation Bayerische Meisterschaften Freising Speed,17 März 2018,17,3,2018
1591,7323,Qualifikation Bayerische Meisterschaften Freising Lead,17 März 2018,17,3,2018
1592,9581,Bayerische Meisterschaft Speed - Kletterhalle Rosenheim,2 September 2020,2,9,2020
1593,8184,Kids Cup Bouldern Rosenheim (Qualifikation Jugend C),16 März 2019,16,3,2019
1594,6939,Qualifikation Bayerische Meisterschaft München Freimann Bouldern,15 Juli 2017,15,7,2017
1595,6942,Qualifikation Bayerische Meisterschaft München Freimann Speed,15 Juli 2017,15,7,2017
1596,7386,Qualifikation Bayerische Meisterschaften Kempten Speed,22 Juli 2018,22,7,2018
1597,7734,"RockTown ""Summer Challenge - Round 3"" 2018",28 Juli - 29 August 2018,28,7,2018
1598,7731,"RockTown ""Summer Challenge - Round 2"" 2018",23 Juni - 25 Juli 2018,23,6,2018
1599,7044,"Oceania Continental Championships & Oceania Youth Championships (L,S,B) - Noumea (FRA) 2017",12  - 15 Oktober 2017,12  - 15,10,2017
1600,7320,Qualifikation Bayerische Meisterschaften Free Boudler Cup München,24 Februar 2018,24,2,2018
1601,7389,Qualifikation Bayerische Meisterschaften Kempten Bouldern,21 Juli 2018,21,7,2018
1602,7317,Qualifikation Bayerische Meisterschaften Würzburg Lead,20 Januar 2018,20,1,2018
1603,6921,European Youth Championship Combined (Youth A) - Saint-Etienne (FRA) 2017,25  - 26 November 2017,25  - 26,11,2017
1604,5811,Paraclimbing Master (L) - Imst (AUT) 2016,16  - 17 Juli 2016,16  - 17,7,2016
1605,5788,Race Challenge Berchtesgaden,11 Juni 2016,11,6,2016
1606,6120,"RockTown ""Summer Challenge - Round 2"" 2016",17 Juni - 20 Juli 2016,17,6,2016
1607,9251,Offene Hessische Meisterschaft Lead 2020 im DAV Kletterzentrum Darmstadt,5 September 2020,5,9,2020
1608,8052,Offene Hessische Speedmeisterschaft 2018 - Darmstadt ,8 Dezember 2018,8,12,2018
1609,8283,Baden-Württembergischer Jugendcup Speed 2019 Heilbronn,28 September 2019,28,9,2019
1610,8277,Baden-Württembergischer Jugendcup Lead 2019 Freiburg,20 Juli 2019,20,7,2019
1611,8280,Baden-Württembergischer Jugendcup Speed 2019 Reutlingen,14 Juli 2019,14,7,2019
1612,8361,Baden-Württembergischer Jugendcup Lead 2019 Reutlingen,13 Juli 2019,13,7,2019
1613,8271,Baden-Württembergischer Jugendcup Bouldern 2019 Tübingen,9 Februar 2019,9,2,2019
1614,7407,Qualifikation Bayerische Meisterschaften Lead Heilbronn i.R.d. Regionalmeisterschaft Süd,15 September 2018,15,9,2018
1615,7398,Qualifikation Bayerische Meisterschaften Bouldern Tübingen i.R.d. Regionalmeisterschaft Süd,3 März 2018,3,3,2018
1616,8370,Qualifikation Bayerische Meisterschaften OA Jugend A i.R.d. Süddeutschen Meisterschaft Bouldern ,23 Februar 2019,23,2,2019
1617,8226,Bayerische Meisterschaft Speed Erwachsene / Jugend A & B LLZ Augsburg,6 Juli 2019,6,7,2019
1618,1498,"IFSC World Youth Championship - Noumea, New Caledonia (FRA) - 2014",19  - 23 September 2014,19  - 23,9,2014
1619,1603,"PanAmerican Youth Championship (L,S, B) - Mexico City (MEX) 2014",26  - 30 November 2014,26  - 30,11,2014
