ID,Name,Dates
"5378","Rockgames Jugend/Junioren (Bouldern) - Climb Free München 2013","24 Februar 2013"
"5301","Bayerische Jugend- und Junioren Meisterschaften (Lead) - Coburg 2012","28 Juli 2012"
"5300","Bayerische Jugend- und Junioren Meisterschaften (Lead) - Rosenheim 2012","7 Juli 2012"
"5297","Bayerische Meisterschaften Jugend (Bouldern) - Climb Free München 2012","25 Februar 2012"
"5246","Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Berchtesgaden 2011","10 Dezember 2011"
"5244","Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Coburg 2011","23 Juli 2011"
"5243","Bayerische Meisterschaften Jugend/Junioren (Bouldern) - Thalkirchen 2011","16 April 2011"
"9541","Bayerische Meisterschaft Bouldern (Qualifikation Jug. B) - f.r.e.e München","22 Februar 2020"
"8181","Süddeutsche Meisterschaft Bouldern München f.re.e München ","23 Februar 2019"
"8178","Bayerische Meisterschaft Erwachsene & Jugend A Bouldern E4 Nürnberg (Qualifikation Jugend A und B)","16 Februar 2019"
"7392","Bayerische Meisterschaft Bouldern Tübingen i.R.d. Regionalmeisterschaft Süd","3 März 2018"
"7550","Süddeutsche Meisterschaft Bouldern - Tübingen","3 März 2018"
"6721","Bayerische Meisterschaft Lead - Neu-Ulm","24 September 2017"
"6725","Süddeutsche Meisterschaft Lead - Neu-Ulm","24 September 2017"
"6559","Süddeutsche Meisterschaft Bouldern - München","25 Februar 2017"
"6555","Bayerische Meisterschaft Bouldern - München","25 Februar 2017"
"5843","Bayerische Meisterschaft Lead Reutlingen","17 Juli 2016"
"5920","Süddeutsche Meisterschaft - Reutlingen 2016","17 Juli 2016"
"5690","Deutscher Leadcup (DLC) 2016 - München, DAV Kletter- und Boulderzentrum München Nord","25 Juni 2016"
"5684","Deutscher Bouldercup (DBC) 2016 - Zweibrücken, Camp4 Kletterzentrum","28 Mai 2016"
"5735","Offene Bayerische Bouldermeisterschaft München free","14 Februar 2016"
"5576","Deutscher Leadcup (DLC) 2015 - Neu-Ulm, Sparkassendome","25 Oktober 2015"
"5573","Deutscher Bouldercup (DBC) 2015 - Friedrichshafen, OutDoor Messe","17  - 18 Juli 2015"
"5595","Süddeutsche Meisterschaft Lead - Neu-Ulm 2015","28 Juni 2015"
"5572","Deutscher Bouldercup (DBC) 2015 - Köln, Stuntwerk","14 März 2015"
"5600","Offene Bayerische Meisterschaft Bouldern - München 2015","22 Februar 2015"
"5571","Deutscher Bouldercup (DBC) 2015 - Hannover, abf Messe","14 Februar 2015"
"5457","Deutscher Jugendcup Lead - Neu-Ulm 2014","26 Oktober 2014"
"5480","Süddeutsche Meisterschaft Lead - Neu-Ulm 2014","19 Oktober 2014"
"5456","Deutscher Jugendcup Lead - Darmstadt 2014","11  - 12 Oktober 2014"
"5461","Deutscher Jugendcup Speed - Darmstadt 2014","11 Oktober 2014"
"5479","2. Bayerischer Jugencup Speed - Berchtesgaden 2014","13 September 2014"
"5478","2. Bayerischer Jugendcup Lead - Berchtesgaden 2014","13 September 2014"
"5477","1. Bayerischer Jugendcup Lead - Ingolstadt 2014","19 Juli 2014"
"5539","1. Bayerischer Jugendcup Speed - München 2014","6 Juli 2014"
"5460","Deutscher Jugendcup Speed - München 2014","6 Juli 2014"
"5459","Deutscher Jugendcup Boulder - Auerbach 2014","8 Juni 2014"
"5476","Offene Bayerische Meisterschaft Bouldern - Regensburg 2014","1 JuniMai 2014"
"5475","2. Bayerischer Jugendcup Bouldern - Regensburg 2014","31 Mai 2014"
"5465","1. Bayerischer Jugendcup Bouldern - München 2014","22 Februar 2014"
"5383","Rockgames Jugend/Junioren (Lead) - Regensburg 2013","20 Oktober 2013"
"5382","Süddeutsche Meisterschaft (Lead) - Regensburg 2013","19 Oktober 2013"
"5371","Deutscher Jugendcup Lead - Würzburg 2013","6 Oktober 2013"
"5375","Deutscher Jugendcup Speed - Neu-Ulm 2013","7 September 2013"
"5370","Deutscher Jugendcup Lead - Neu-Ulm 2013","7  - 8 September 2013"
"5381","Rockgames Jugend/Junioren (Lead) - Coburg 2013","27 Juli 2013"
"5374","Deutscher Jugendcup Speed - München 2013","7 Juli 2013"
"5369","Deutscher Jugendcup Lead - Kempten 2013","23 Juni 2013"
"5409","Rockgames Jugend (Bouldern) - Rosenheim 2013","21 April 2013"
"5380","Rockgames Junioren und Offene Bayerische Meisterschaften Da/He (Bouldern) - Rosenheim 2013","20 April 2013"
"5372","Deutscher Jugendcup Boulder - Frankfurt 2013","9 März 2013"
"5302","Bayerische Jugend  Meisterschaften (Lead) - Regensburg 2012","8 Dezember 2012"
"5245","Bayerische Meisterschaften Jugend/Junioren (Schwierigkeit) - Würzburg 2011","8 Oktober 2011"
"5303","RockGames und Offene Bayerische Meisterschaften (Lead) - Regensburg 2012","9 Dezember 2012"
"5895","Mammut Youth Climbing Cup MYCC 2016 (Lead) - SAC Lead-Schweizermeisterschaft Näfels","27 August 2016"
"5886","Mammut Youth Climbing Cup MYCC 2016 (Lead) - Lenzburg","18 Juni 2016"
"5880","Mammut Youth Climbing Cup MYCC 2016 (Boulder) - SAC Boulder-Schweizermeisterschaft Meiringen","17 April 2016"
"5565","Mammut Youth Climbing Cup MYCC 2015 (L) - SAC Lead-Schweizermeisterschaft Lenzburg","27 Juni 2015"
"5443","Rheintal Cup - Nikoloklettern Dornbirn (L) 2014","6 Dezember 2014"
"5441","Rheintal Cup - St. Gallen (L) 2014","20 September 2014"
"5442","Rheintal Cup - St. Gallen (S) 2014","20 September 2014"
"5470","Mammut Youth Climbing Cup MYCC und Lead-Schweizermeisterschaft 2014 - Näfels","23 August 2014"
"5469","Mammut Youth Climbing Cup MYCC (L) 2014 - Sottens","28 Juni 2014"
"5468","Mammut Youth Climbing Cup MYCC und Boulder-Schweizermeisterschaft 2014 - Genf","24 Mai 2014"
"5467","Mammut Youth Climbing Cup MYCC (B) 2014 - Grindelwald","17 Mai 2014"
"5466","Mammut Youth Climbing Cup MYCC (B) 2014 - Pratteln","12 April 2014"
"5440","Rheintal Cup - Bouldertag Küblis (B) 2014","6 April 2014"
"5439","Rheintal Cup - K1-Cup Dornbirn (L) 2014","8 März 2014"
"5344","Rheintal Cup - Nikoloklettern Dornbirn (L) 2013","7 Dezember 2013"
"5345","Rheintal Cup - Megusta Cup Näfels (L) 2013","16 November 2013"
"5434","Rheintal Cup - Megusta Cup Näfels (S) 2013","16 November 2013"
"5358","Mammut Youth Climbing Cup MYCC (L) - Näfels 2013","24 August 2013"
"5357","Mammut Youth Climbing Cup MYCC + SM (L) - Sottens 2013","15 Juni 2013"
"5388","Mammut Youth Climbing Cup MYCC (B) - Genève 2013","9 Juni 2013"
"5356","Mammut Youth Climbing Cup MYCC + SM (B) - Grindelwald 2013","2 Juni 2013"
"5343","Rheintal Cup - Bouldertag Küblis (B) 2013","14 April 2013"
"5342","Rheintal Cup - Junior Cup Dornbirn (L)  2013","9 März 2013"
"5264","Rheintal Cup - Nikoloklettern Dornbirn (L) 2012","8 Dezember 2012"
"5263","Rheintal Cup - Megusta Cup Chur 2012","22 September 2012"
"5262","Rheintal Cup - Eidechsli Chur (L) 2012","12 Mai 2012"
"5261","Rheintal Cup - Bouldertag Küblis (B) 2012","15 April 2012"
"5260","Rheintal Cup - Junior Cup Dornbirn (L) 2012","24 März 2012"
"5215","Rheintal Cup Finale - Nikoloklettern Dornbirn (L)","3 Dezember 2011"
"5216","Rheintal Cup - Megusta-Kids-Cup (L)","24 September 2011"
"5217","Rheintal Cup - Eidechsli Chur (L)","30 April 2011"
"5214","Rheintal Cup - Junior Cup Dornbirn (L)","9 April 2011"
"5213","Rheintal Cup - Kinder-Bouldertag Küblis (B)","6 März 2011"
"8142","Rheintal Cup - St. Gallen (L) 2019","7 September 2019"
"8098","Bächli Swiss Climbing Cup BSCC 2019 - Boulder-Schweizermeisterschaft Pratteln","30 Mai 2019"
"8095","Bächli Swiss Climbing Cup BSCC 2019  (Bouldern) - Zürich","30 März 2019"
"7595","Zürcher Klettermeisterschaft 2018 (Boulder) - Minimum Zürich","17 November 2018"
"7461","Bächli Swiss Climbing Cup BSCC 2018 - Speed-Schweizermeisterschaft Villars","7 Juli 2018"
"7428","Rheintal Cup - Sparta Bouldercup Buchs (B) 2018","9 Juni 2018"
"7458","Bächli Swiss Climbing Cup BSCC 2018 - Boulder-Schweizermeisterschaft Elite B2 Pratteln ","26 Mai 2018"
"7425","Rheintal Cup - Rätikon Bouldertag / Bündner Jugend Klettermeisterschaft Küblis (B) 2018","8 April 2018"
"7455","Bächli Swiss Climbing Cup BSCC 2018 (Boulder) - Boulder-SM U18 Totem Escalade Versoix","24 März 2018"
"6401","Rheintal Cup Finale - Nikoloklettern Dornbirn (L) 2017","2 Dezember 2017"
"6607","Mammut Youth Climbing Cup MYCC 2017 (Lead) - Genève","14 Oktober 2017"
"6329","Mammut Youth Climbing Cup MYCC 2017 (Speed) - SAC Speed-Schweizermeisterschaft Züspa Zürich","7 Oktober 2017"
"6325","Mammut Youth Climbing Cup MYCC 2017 (Lead) - Näfels ","26 August 2017"
"6409","Rheintal Cup - Gallus Cup, St. Gallen (S) 2017","1 Juli 2017"
"6405","Rheintal Cup - Gallus Cup, St. Gallen (L) 2017","1 Juli 2017"
"6317","Mammut Youth Climbing Cup MYCC 2017 (Boulder) - O'Bloc Ostermundigen ","17 Juni 2017"
"6397","Rheintal Cup - Sparta Bouldercup (B)  2017","20 Mai 2017"
"6313","Mammut Youth Climbing Cup MYCC 2017 (Boulder) - SAC Boulder-SM Haslital Mountain Festival Meiringen","9 April 2017"
"6393","Rheintal Cup - Rätikon Bouldertag (B) 2017","2 April 2017"
"6389","Rheintal Cup - K1-Cup Dornbirn (L) 2017","4 März 2017"
"5676","Rheintal Cup Finale - Nikoklettern Dornbirn (L) 2016","3 Dezember 2016"
"5898","Mammut Youth Climbing Cup MYCC 2016 (Speed) - SAC Speed-Schweizermeisterschaft Zürich","1 Oktober 2016"
"5889","Mammut Youth Climbing Cup MYCC 2016 (Lead) - Villars","17 Juli 2016"
"5883","Mammut Youth Climbing Cup MYCC 2016 (Boulder) - Ostermundigen","11 Juni 2016"
"5673","Rheintal Cup - Sparta Bouldercup (B) 2016","21 Mai 2016"
"5670","Rheintal Cup - Rätikon Bouldertag (B) 2016","10 April 2016"
"5667","2. Kids Mammut Blacklight Boulder Challenge - St. Gallen 2016 (Rheintal Cup U12-U16)","10 Januar 2016"
"5551","Rheintal Cup - Nikoloklettern Dornbirn (L) 2015","5 Dezember 2015"
"5568","Mammut Youth Climbing Cup MYCC 2015 (S) - SAC Speed-Schweizermeisterschaft Züspa","3 Oktober 2015"
"5549","Rheintal Cup - St. Gallen (L) 2015","12 September 2015"
"5567","Mammut Youth Climbing Cup MYCC 2015 (L) - Näfels","22 August 2015"
"5601","Mammut Youth Climbing Cup MYCC 2015 (B) - Les Diablerets ","16 August 2015"
"5566","Mammut Youth Climbing Cup MYCC 2015 (B) - SAC Boulder-Schweizermeisterschaft Klosters","8  - 9 August 2015"
"5564","Mammut Youth Climbing Cup MYCC 2015 (B) - Echandens/Lausanne","2 Mai 2015"
"5548","Rheintal Cup - Bouldertag Küblis (B) 2015","12 April 2015"
"5547","Rheintal Cup - K1-Cup Dornbirn (L) 2015","7 März 2015"
"5558","1. Kids Mammut Blacklight Boulder Challenge - St. Gallen (Rheintal Cup U12-U16)","15 Februar 2015"
"5471","Mammut Youth Climbing Cup MYCC und Speed-Schweizermeisterschaft 2014 - Züspa Zürich","4 Oktober 2014"
"5516","Mammut Youth Climbing Cup MYCC (S) 2014 - Chur","21 Juni 2014"
"5359","Mammut Youth Climbing Cup MYCC + SM (S) - Züspa Zürich 2013","28 September 2013"
"5275","Mammut Youth Climbing Cup MYCC + SM (S) - Züspa Zürich","29 September 2012"
"5265","Rheintal Cup - Megusta Cup Chur (S) 2012","22 September 2012"
"5274","Mammut Youth Climbing Cup MYCC (L) - St. Gallen 2012","25 August 2012"
"5273","Mammut Youth Climbing Cup MYCC + SM (L) - Sottens","23 Juni 2012"
"5272","Mammut Youth Climbing Cup MYCC + SM (B) - Grindelwald","10 Juni 2012"
"5251","Rheintal Cup - Megusta-Kids-Cup (S)","24 September 2011"
"6289","Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - Minimum Zürich","4 März 2017"
"5669","Rheintal Cup - K1-Cup Dornbirn (L) 2016","5 März 2016"
"5219","Mammut Youth Climbing Cup MYCC + SM (S) - Züspa","1 Oktober 2011"
"5222","Mammut Youth Climbing Cup MYCC (S) - St.Gallen","10 September 2011"
"5203","Mammut Youth Climbing Cup MYCC + SM (L) - Niederwangen","21 August 2011"
"5218","Mammut Youth Climbing Cup MYCC (L) - Sottens","25 Juni 2011"
"5199"," Mammut Youth Climbing Cup MYCC + SM (B) - Lugano","15 Mai 2011"
"5720","DAV Jugendcup (S) 2016 - Neu-Ulm","10 September 2016"
"5714","DAV Jugendcup (L) 2016 - Neu-Ulm","10  - 11 September 2016"
"5711","DAV Jugendcup (L) 2016 - München","26 Juni 2016"
"5708","DAV Jugendcup (L) 2016 - Stuttgart","18  - 19 Juni 2016"
"5705","DAV Jugendcup (B) 2016 - Zweibrücken","29 Mai 2016"
"5702","DAV Jugendcup (B) 2016 - Köln, Stuntwerk","10 April 2016"
"5699","DAV Jugendcup (B) 2016 - Hannover, abf Messe","7 Februar 2016"
"5584","DAV Jugendcup (S) 2015 - Neu-Ulm","24 Oktober 2015"
"5585","DAV Jugendcup (L) 2015 - Neu-Ulm","24  - 25 Oktober 2015"
"5582","DAV Jugendcup (L) 2015 - Frankenthal","10  - 11 Oktober 2015"
"5583","DAV Jugendcup (S) 2015 - Frankenthal","10 Oktober 2015"
"5581","DAV Jugendcup (L) 2015 - Freimann","20 September 2015"
"5596","5. Bayerischer Jugendcup Lead - Regensburg","25 Juli 2015"
"5580","DAV Jugendcup (B) 2015 - Friedrichshafen, OutDoor Messe","19 Juli 2015"
"5597","4. Bayerischer Jugendcup Speed - Neu-Ulm","28 Juni 2015"
"5593","2. Bayerischer Jugendcup Bouldern - Bayreuth 2015","21 März 2015"
"5579","DAV Jugendcup (B) 2015 - Köln, Stuntwerk","15 März 2015"
"5578","DAV Jugendcup (B) 2015 - Hannover, abf Messe","15 Februar 2015"
"5455","Deutscher Jugendcup Lead - Berlin 2014","9 November 2014"
"5458","Deutscher Jugendcup Boulder - Frankfurt 2014","17 Mai 2014"
"5373","Deutscher Jugendcup Boulder - Auerbach2013","16 Juni 2013"
"5196","Bächli Swiss Climbing Cup BSCC + SM (B) - Grindelwald","4 Juni 2011"
"5192","Bächli Swiss Climbing Cup BSCC (B) - Pratteln","7 Mai 2011"
"5191","Bächli Swiss Climbing Cup BSCC (B) - Genève","26 März 2011"
"5500","Bächli Swiss Climbing Cup BSCC und Lead-Schweizermeisterschaft 2014 - Echandens/Lausanne","13 Dezember 2014"
"5473","Bächli Swiss Climbing Cup BSCC und Boulder-Schweizermeisterschaft 2014 - Grindelwald","18 Mai 2014"
"5472","Bächli Swiss Climbing Cup BSCC (B) 2014 - Givisiez","26 April 2014"
"5200","Mammut Youth Climbing Cup MYCC (B) - Grindelwald","5 Juni 2011"
"6579","Zürcher Klettermeisterschaft 2017 (Speed) - Züspa Zürich","3 Oktober 2017"
"6321","Mammut Youth Climbing Cup MYCC 2017 (Lead) - SAC Lead-Schweizermeisterschaft Villars","9 Juli 2017"
"6575","Zürcher Klettermeisterschaft 2017 (Lead) - Griffig Uster","6 Mai 2017"
"5933","Zürcher Klettermeisterschaft - 6aplus, Winterthur (Lead) 2016","26 November 2016"
"5930","Zürcher Klettermeisterschaft - Minimum, Zürich (Boulder) 2016","12 November 2016"
"5927","Zürcher Klettermeisterschaft - Züspa, Zürich (Speed) 2016","27 September 2016"
"5924","Zürcher Klettermeisterschaft - Griffig, Uster (Lead) 2016","9 April 2016"
"5291","Deutsche Jugendmeisterschaft Bouldern - Auerbach 2012","26 Mai 2012"
"6377","Deutsche Meisterschaft Lead 2017 - Hilden, Bergstation","4 November 2017"
"5687","Deutscher Leadcup (DLC) 2016 - Stuttgart, DAV Kletterzentrum","18  - 19 Juni 2016"
"5574","Deutscher Leadcup (DLC) 2015 - Freimann, DAV Kletter- und Boulderzentrum","19 September 2015"
"5451","Deutscher Leadcup - Berlin 2014","8 November 2014"
"5453","Deutscher Leadcup - Neu-Ulm 2014","25 Oktober 2014"
"5452","Deutscher Leadcup - Darmstadt 2014","12 Oktober 2014"
"5367","Deutscher Leadcup - Würzburg 2013","5 Oktober 2013"
"5366","Deutscher Leadcup - Neu-Ulm 2013","8 September 2013"
"5364","Deutscher Leadcup - Bodenseetrophy Dornbirn 2013","23 März 2013"
"5415","Bodenseetrophy Dornbirn (D-A-CH) 2013 ","23 März 2013"
"5287","Deutscher Leadcup - Frankenthal 2012","20 Oktober 2012"
"5286","Deutscher Leadcup - Ingolstadt 2012","6 Oktober 2012"
"5282","Deutscher Bouldercup - Auerbach 2012","27 Mai 2012"
"5285","Deutscher Leadcup - Bodenseetrophy St. Gallen 2012","31 März 2012"
"5298","Bayerische Meisterschaften Damen/Herren/Junioren (Boulder) – Climb Free München 2012","26 Februar 2012"
"5280","Deutscher Bouldercup - München 2012","28  - 29 Januar 2012"
"5242","Bayerische Meisterschaften Damen/Herren (Boulder) – Climb Free München 2011","27 Februar 2011"
"9421","Bächli Swiss Climbing Cup BSCC 2020 - Boulder-Schweizermeisterschaft Bulle","1 März 2020"
"8119","Bächli Swiss Climbing Cup BSCC 2019 (Lead) - Uster","2 November 2019"
"8107","Bächli Swiss Climbing Cup BSCC 2019 - Speed-Schweizermeisterschaft Villars","6 Juli 2019"
"8016","European Youth Cup (L) - Ostermundigen (SUI) 2019","22  - 23 Juni 2019"
"8101","Bächli Swiss Climbing Cup BSCC 2019 - Lead-Schweizermeisterschaft Niederwangen","15 Juni 2019"
"8172","Rheintal Cup - Sparta Bouldercup Buchs (B) 2019","18 Mai 2019"
"7467","Bächli Swiss Climbing Cup BSCC 2018 (Lead) - Rocspot Echandens ","25 August 2018"
"7242","European Youth Cup (L) - Uster (SUI) 2018 ","30 Juni - 1 Juli 2018"
"7464","Bächli Swiss Climbing Cup BSCC 2018 - Lead-Schweizermeisterschaft O'Bloc Ostermundigen","23 Juni 2018"
"7230","European Youth Cup (B) - Graz (AUT) 2018 ","28  - 29 April 2018"
"6297","Bächli Swiss Climbing Cup BSCC 2017 (Boulder) - SAC Boulder-Schweizermeisterschaft B2 Pratteln ","13 Mai 2017"
"5268","Bächli Swiss Climbing Cup BSCC + SM (B) - Grindelwald","9 Juni 2012"
"5197","Bächli Swiss Climbing Cup BSCC + SM (S) - St. Gallen","10 September 2011"
"5202","Bächli Swiss Climbing Cup BSCC + SM (L) - Niederwangen","20 August 2011"
"5247","Bayerische Meisterschaft Damen/Herren (Schwierigkeit & Speed) – Berchtesgaden 2011","11 Dezember 2011"
"9471","Bächli Swiss Climbing Cup BSCC 2020 - Lead-Schweizermeisterschaft Villeneuve","12 September 2020"
"8040","European Youth Championships (B) - Brixen (ITA) 2019","20  - 22 September 2019"
"8259","IFSC Youth World Championships -  Arco (ITA) 2019 ","22  - 31 August 2019"
"8010","European Youth Cup (S,L) - Imst (AUT) 2019","2  - 4 August 2019"
"8019","European Youth Cup (L) - St. Pierre Faucigny (FRA) 2019","29  - 30 Juni 2019"
"8013","European Youth Cup (B) - Sofia (BUL) 2019","25  - 26 Mai 2019"
"8007","European Youth Cup (B) - Graz (AUT) 2019","11  - 12 Mai 2019"
"8238","Zürcher Klettermeisterschaft 2019 (Lead) - Griffig Uster","13 April 2019"
"7589","Zürcher Klettermeisterschaft 2018 (Lead) - 6a plus Winterthur","15 September 2018"
"7583","Zürcher Klettermeisterschaft 2018 (Lead) - Griffig Uster","5 Mai 2018"
"6587","Zürcher Klettermeisterschaft 2017 (Lead) - 6a plus Winterthur","25 November 2017"
"6583","Zürcher Klettermeisterschaft 2017 (Boulder) - Minimum Zürich","4 November 2017"
"6431","European Youth Cup (L) - Uster (SUI) 2017","24  - 25 Juni 2017"
"6415","European Youth Cup (B) - Graz (AUT) 2017 ","29  - 30 April 2017"
"7434","Rheintal Cup Finale - Nikoloklettern Dornbirn (L) 2018","8 Dezember 2018"
"7212","European Youth Cup (L) - Munich (GER) 2018 ","7  - 8 Juli 2018"
"7221","European Youth Cup (L) - Bruneck (ITA) 2018 ","16  - 17 Juni 2018"
"7233","European Youth Championship (L, S) - Imst 2018","25  - 27 Mai 2018"
"6106","IFSC Youth World Championships - Innsbruck (AUT) - 2017","30 August - 10 September 2017"
"6443","European Youth Cup (L) - Mitterdorf (AUT) 2017","12  - 13 August 2017"
"6427","European Youth Cup (L) - Dornbirn (AUT) 2017","10  - 11 Juni 2017"
"6423","European Youth Cup (L) - Imst (AUT) 2017","27  - 28 Mai 2017"
"6451","European Youth Championships (L,S) - Perm (RUS) 2017","28 September - 1 Oktober 2017"
"6447","European Youth Championships (B) - Slany (CZE) 2017","15  - 16 September 2017"
"6463","European Youth Cup (S) - Imst (AUT) 2017","27 August 2017"
"6435","European Youth Cup (B) - L'Argentière (FRA) 2017 ","18  - 19 Juli 2017"
"5762","European Youth Championships (L,S) - Mitterdorf (AUT) 2016 ","2  - 4 September 2016"
"5759","European Youth Championships (B) - Langenfeld (AUT) 2016 ","4  - 6 August 2016"
"5742","European Youth Cup (B) - Graz (AUT) 2016 ","18  - 19 Juni 2016"
"5745","European Youth Cup (L) - Imst (AUT) 2016 ","28  - 29 Mai 2016"
"5230","Deutscher Sportklettercup (L) - Scheidegg 2011","9 April 2011"
"10671","Bächli Swiss Climbing Cup BSCC 2020 - Speed-Schweizermeisterschaft St. Gallen","26 September 2020"
"8244","Zürcher Klettermeisterschaft 2019 (Boulder) - Minimum Zürich","16 November 2019"
"8220","Rheintal Cup - Näfels (B) 2019","14 September 2019"
"8110","Mammut Youth Climbing Cup MYCC 2019 (Lead) - Villars","7 Juli 2019"
"8104","Mammut Youth Climbing Cup MYCC 2019 - Speed-Schweizermeisterschaft Villars","6 Juli 2019"
"8160","Rheintal Cup - Chur (L) 2019","4 Mai 2019"
"8089","Mammut Youth Climbing Cup MYCC 2019 - Boulder-SM Haslital Mountain Festival Meiringen ","7 April 2019"
"8092","Mammut Youth Climbing Cup MYCC 2019 (Bouldern) - Giubiasco","16 März 2019"
"7485","Mammut Youth Climbing Cup MYCC 2018 (Lead) - Linth Arena Näfels ","18 August 2018"
"7482","Mammut Youth Climbing Cup MYCC 2018 - Lead-Schweizermeisterschaft Villars","8 Juli 2018"
"7479","Mammut Youth Climbing Cup MYCC 2018 - Speed-Schweizermeisterschaft Villars","7 Juli 2018"
"7476","Mammut Youth Climbing Cup MYCC 2018 - Boulder-Schweizermeisterschaft O'Bloc Ostermundigen","23 Juni 2018"
"7470","Mammut Youth Climbing Cup MYCC 2018 (Boulder) - Haslital Mountain Festival Meiringen","15 April 2018"
"5877","Bächli Swiss Climbing Cup BSCC 2016 (Lead) - St. Gallen ","29 Oktober 2016"
"5871","Bächli Swiss Climbing Cup BSCC 2016 (Lead) - Uster","10 September 2016"
"5868","Bächli Swiss Climbing Cup BSCC 2016 (Lead) - SAC Lead-Schweizermeisterschaft Niederwangen","25 Juni 2016"
"5907","Bächli Swiss Climbing Cup BSCC 2016 (Boulder) - SAC Boulder-Schweizermeisterschaft Pratteln","2 April 2016"
"5664","3. Mammut Blacklight Boulder Challenge - St. Gallen 2016 (Rheintal Cup U18)","9 Januar 2016"
"9521","Mammut Youth Climbing MYCC 2020 - Speed-Schweizermeisterschaft Villeneuve","12 September 2020"
"8145","Rheintal Cup Finale - Nikoloklettern Dornbirn (L) 2019","7 Dezember 2019"
"8113","Mammut Youth Climbing Cup MYCC 2019 - Lead-Schweizermeisterschaft Genf","5 Oktober 2019"
"8169","Rheintal Cup - Rätikon Bouldertag Küblis (B) 2019","31 März 2019"
"5387","Bächli Swiss Climbing Cup BSCC + SM (B) - Genève","8 Juni 2013"
"5350","Bächli Swiss Climbing Cup BSCC (B) - Grindelwald","1 Juni 2013"
"5270","Bächli Swiss Climbing Cup BSCC + SM (L) - Niederwangen","1 September 2012"
"5269","Bächli Swiss Climbing Cup BSCC (B) - Fribourg","30 Juni 2012"
"5267","Bächli Swiss Climbing Cup BSCC (B) - Vernier / Genève","5 Mai 2012"
"5266","Bächli Swiss Climbing Cup BSCC (L) - St. Gallen / Bodensee Climbing Trophy","31 März 2012"
"5294","Deutscher Jugendcup Lead - Frankenthal 2012","21 Oktober 2012"
"5293","Deutscher Jugendcup Lead - Ingolstadt 2012","7 Oktober 2012"
"5292","Deutscher Jugendcup Lead - Balingen 2012","5 Mai 2012"
"5235","DAV Jugendcup - Darmstadt 2011","25 September 2011"
"5241","Deutsche Jugendmeisterschaft Bouldern - Frankfurt 2011","12 Juni 2011"
"5233","DAV Jugendcup - Regensburg 2011","4  - 5 Juni 2011"
"5231","DAV Jugendcup - Scheidegg 2011","10 April 2011"
"1562","IFSC World Youth Championships - Arco (ITA) - 2015","28 August - 6 September 2015"
"1584","IFSC Climbing Worldcup (B) - Munich (GER) 2015","14  - 15 August 2015"
"1607","European Youth Championship (B) - L'Argentière la Bessée (FRA) 2015 ","21  - 22 Juli 2015"
"1598","European Youth Cup (B) - Laengenfeld (AUT) 2015 ","4  - 5 Juli 2015"
"5587","BaWü Jugendcup Overall Stuttgart - Bouldern","24 April 2015"
"5588","BaWü Jugendcup Overall Stuttgart - Lead","24 April 2015"
"5589","BaWü Jugendcup Overall Stuttgart - Speed","24 April 2015"
"1531","IFSC Climbing Worldcup (L) - Kranj (SLO) 2014 ","15  - 16 November 2014"
"5553","Süddeutsche Meisterschaft BaWÜ-Wertung (Lead) - Neu-Ulm 2014","19 Oktober 2014"
"1546","European Youth Championship (B) - Arco (ITA) 2014 ","6  - 7 September 2014"
"1547","European Youth Cup (B) - Laengenfeld/Oetzal (AUT) 2014 ","15  - 16 August 2014"
"5454","Deutsche Meisterschaft Speed - München 2014","6 Juli 2014"
"5449","Deutscher Bouldercup - Auerbach 2014","7 Juni 2014"
"1541","European Youth Cup (L) - Imst (AUT) 2014 ","31 Mai - 1 Juni 2014"
"5535","BaWü Jugendcup Lead Stuttgart","24 Mai 2014"
"5534","BaWü Jugendcup Bouldern Heilbronn","10 Mai 2014"
"5530","BaWü Jugendcup Bouldern Reutlingen","5 April 2014"
"5426","BaWü Jugendcup Lead Ravensburg","21 September 2013"
"1411","IFSC World Youth Championship - Central Saanich (CAN) - 2013","15  - 19 August 2013"
"1445","European Youth Championship (L,S) - Imst (AUT) 2013","25  - 28 Juli 2013"
"5422","BaWü Jugendcup Lead Freiburg","29 Juni 2013"
"1478","European Youth Cup (L, S) - Edinburgh (GBR) 2013","8  - 9 Juni 2013"
"1444","European Youth Championship (B) - Grindelwald (SUI) 2013","25  - 26 Mai 2013"
"5347","BaWü Jugendcup Bouldern Heilbronn","20 April 2013"
"1421","European Youth Cup (B) - Grindelwald (SUI) 2012","2  - 3 Juni 2012"
"5240","Deutsche Jugendmeisterschaft - Wuppertal 2011","3  - 4 Dezember 2011"
"5385","17. offene Rheinland-Pfalz-Meisterschaft - Pfalz Rock Frankenthal 2013 (L)","20 April 2013"
"5384","2. Offene Rheinland-Pfalz-Meisterschaft Bouldern - Rocktown Kaiserslautern 2013","16 März 2013"
"5317","Rheinland-Pfalz-Cup Lead - Pfalzrock Frankenthal 2012","23 Juni 2012"
"5681","Deutscher Bouldercup (DBC) 2016 - Köln, Stuntwerk","9 April 2016"
"5678","Deutscher Bouldercup (DBC) 2016 - Hannover, abf Messe","6 Februar 2016"
"5432"," 2. Wettkampf zum Sächsischen Jugendcup und Landesmeisterschaft 2013 Dresden","9 November 2013"
