,ID,Rank,Last Name,First Name,Points,Event,Gender,Year,country,birth_year,height,weight,age
0,8372,1,Ondra,Adam,300.0,lead,MEN,2019,CZE,1993.0,185.0,67.0,26.0
1,8372,2,Ondra,Adam,335.0,boulder,MEN,2019,CZE,1993.0,185.0,67.0,26.0
2,8372,31,Ondra,Adam,55.0,lead,MEN,2018,CZE,1993.0,185.0,67.0,25.0
3,8372,28,Ondra,Adam,80.0,lead,MEN,2017,CZE,1993.0,185.0,67.0,24.0
4,8372,24,Ondra,Adam,51.0,lead,MEN,2016,CZE,1993.0,185.0,67.0,23.0
5,8372,1,Ondra,Adam,458.0,lead,MEN,2015,CZE,1993.0,185.0,67.0,22.0
6,8372,3,Ondra,Adam,259.0,boulder,MEN,2015,CZE,1993.0,185.0,67.0,22.0
7,8372,3,Ondra,Adam,428.0,lead,MEN,2014,CZE,1993.0,185.0,67.0,21.0
8,8372,24,Ondra,Adam,80.0,boulder,MEN,2014,CZE,1993.0,185.0,67.0,21.0
9,8372,11,Ondra,Adam,180.0,lead,MEN,2013,CZE,1993.0,185.0,67.0,20.0
10,8372,58,Ondra,Adam,18.0,lead,MEN,2011,CZE,1993.0,185.0,67.0,18.0
11,8372,3,Ondra,Adam,340.0,lead,MEN,2010,CZE,1993.0,185.0,67.0,17.0
12,8372,1,Ondra,Adam,515.0,boulder,MEN,2010,CZE,1993.0,185.0,67.0,17.0
13,8372,1,Ondra,Adam,451.0,lead,MEN,2009,CZE,1993.0,185.0,67.0,16.0
14,8372,15,Ondra,Adam,96.0,boulder,MEN,2009,CZE,1993.0,185.0,67.0,16.0
15,56609,2,Ginés López,Alberto,256.0,lead,MEN,2019,ESP,2002.0,,,17.0
16,56609,34,Ginés López,Alberto,43.0,lead,MEN,2018,ESP,2002.0,,,16.0
17,5089,3,McColl,Sean,206.0,lead,MEN,2019,CAN,1987.0,169.0,60.0,32.0
18,5089,21,McColl,Sean,87.0,boulder,MEN,2019,CAN,1987.0,169.0,60.0,32.0
19,5089,26,McColl,Sean,77.0,lead,MEN,2018,CAN,1987.0,169.0,60.0,31.0
20,5089,20,McColl,Sean,112.0,boulder,MEN,2018,CAN,1987.0,169.0,60.0,31.0
21,5089,21,McColl,Sean,127.0,lead,MEN,2017,CAN,1987.0,169.0,60.0,30.0
22,5089,42,McColl,Sean,25.0,boulder,MEN,2017,CAN,1987.0,169.0,60.0,30.0
23,5089,84,McColl,Sean,1.0,speed,MEN,2017,CAN,1987.0,169.0,60.0,30.0
24,5089,6,McColl,Sean,279.0,lead,MEN,2016,CAN,1987.0,169.0,60.0,29.0
25,5089,6,McColl,Sean,244.0,boulder,MEN,2016,CAN,1987.0,169.0,60.0,29.0
26,5089,36,McColl,Sean,29.0,speed,MEN,2016,CAN,1987.0,169.0,60.0,29.0
27,5089,8,McColl,Sean,253.0,lead,MEN,2015,CAN,1987.0,169.0,60.0,28.0
28,5089,8,McColl,Sean,169.0,boulder,MEN,2015,CAN,1987.0,169.0,60.0,28.0
29,5089,17,McColl,Sean,64.0,speed,MEN,2015,CAN,1987.0,169.0,60.0,28.0
30,5089,2,McColl,Sean,440.0,lead,MEN,2014,CAN,1987.0,169.0,60.0,27.0
31,5089,6,McColl,Sean,302.0,boulder,MEN,2014,CAN,1987.0,169.0,60.0,27.0
32,5089,29,McColl,Sean,41.0,speed,MEN,2014,CAN,1987.0,169.0,60.0,27.0
33,5089,5,McColl,Sean,356.0,lead,MEN,2013,CAN,1987.0,169.0,60.0,26.0
34,5089,3,McColl,Sean,377.0,boulder,MEN,2013,CAN,1987.0,169.0,60.0,26.0
35,5089,32,McColl,Sean,27.0,speed,MEN,2013,CAN,1987.0,169.0,60.0,26.0
36,5089,4,McColl,Sean,475.0,lead,MEN,2012,CAN,1987.0,169.0,60.0,25.0
37,5089,5,McColl,Sean,281.0,boulder,MEN,2012,CAN,1987.0,169.0,60.0,25.0
38,5089,25,McColl,Sean,39.0,speed,MEN,2012,CAN,1987.0,169.0,60.0,25.0
39,5089,6,McColl,Sean,343.0,lead,MEN,2011,CAN,1987.0,169.0,60.0,24.0
40,5089,13,McColl,Sean,189.0,boulder,MEN,2011,CAN,1987.0,169.0,60.0,24.0
41,5089,44,McColl,Sean,14.0,lead,MEN,2010,CAN,1987.0,169.0,60.0,23.0
42,5089,11,McColl,Sean,152.0,boulder,MEN,2010,CAN,1987.0,169.0,60.0,23.0
43,5089,13,McColl,Sean,146.0,lead,MEN,2009,CAN,1987.0,169.0,60.0,22.0
44,5089,11,McColl,Sean,122.0,boulder,MEN,2009,CAN,1987.0,169.0,60.0,22.0
45,5089,9,McColl,Sean,189.0,lead,MEN,2008,CAN,1987.0,169.0,60.0,21.0
46,5089,9,McColl,Sean,154.0,boulder,MEN,2008,CAN,1987.0,169.0,60.0,21.0
47,5089,20,McColl,Sean,84.0,lead,MEN,2006,CAN,1987.0,169.0,60.0,19.0
48,5089,27,McColl,Sean,63.0,boulder,MEN,2006,CAN,1987.0,169.0,60.0,19.0
49,5089,57,McColl,Sean,20.0,lead,MEN,2003,CAN,1987.0,169.0,60.0,16.0
50,14023,4,Harada,Kai,195.0,lead,MEN,2019,JPN,1999.0,,,20.0
51,14023,12,Harada,Kai,148.0,boulder,MEN,2019,JPN,1999.0,,,20.0
52,14023,36,Harada,Kai,36.0,lead,MEN,2018,JPN,1999.0,,,19.0
53,14023,16,Harada,Kai,129.0,boulder,MEN,2018,JPN,1999.0,,,19.0
54,14023,16,Harada,Kai,100.0,boulder,MEN,2017,JPN,1999.0,,,18.0
55,14023,36,Harada,Kai,26.0,lead,MEN,2016,JPN,1999.0,,,17.0
56,14023,50,Harada,Kai,9.0,boulder,MEN,2016,JPN,1999.0,,,17.0
57,8323,5,Ghisolfi,Stefano,190.0,lead,MEN,2019,ITA,1993.0,170.0,57.0,26.0
58,8323,41,Ghisolfi,Stefano,16.0,boulder,MEN,2019,ITA,1993.0,170.0,57.0,26.0
59,8323,2,Ghisolfi,Stefano,466.0,lead,MEN,2018,ITA,1993.0,170.0,57.0,25.0
60,8323,2,Ghisolfi,Stefano,413.0,lead,MEN,2017,ITA,1993.0,170.0,57.0,24.0
61,8323,4,Ghisolfi,Stefano,356.0,lead,MEN,2016,ITA,1993.0,170.0,57.0,23.0
62,8323,9,Ghisolfi,Stefano,252.0,lead,MEN,2015,ITA,1993.0,170.0,57.0,22.0
63,8323,9,Ghisolfi,Stefano,313.0,lead,MEN,2014,ITA,1993.0,170.0,57.0,21.0
64,8323,30,Ghisolfi,Stefano,47.0,boulder,MEN,2014,ITA,1993.0,170.0,57.0,21.0
65,8323,10,Ghisolfi,Stefano,232.0,lead,MEN,2013,ITA,1993.0,170.0,57.0,20.0
66,8323,10,Ghisolfi,Stefano,277.0,lead,MEN,2012,ITA,1993.0,170.0,57.0,19.0
67,8323,24,Ghisolfi,Stefano,78.0,lead,MEN,2011,ITA,1993.0,170.0,57.0,18.0
68,8323,84,Ghisolfi,Stefano,3.0,boulder,MEN,2011,ITA,1993.0,170.0,57.0,18.0
69,8323,38,Ghisolfi,Stefano,17.0,speed,MEN,2011,ITA,1993.0,170.0,57.0,18.0
70,8323,21,Ghisolfi,Stefano,42.0,lead,MEN,2010,ITA,1993.0,170.0,57.0,17.0
71,8323,66,Ghisolfi,Stefano,7.0,boulder,MEN,2010,ITA,1993.0,170.0,57.0,17.0
72,8323,30,Ghisolfi,Stefano,32.0,speed,MEN,2010,ITA,1993.0,170.0,57.0,17.0
73,8323,17,Ghisolfi,Stefano,62.0,speed,MEN,2009,ITA,1993.0,170.0,57.0,16.0
74,11392,6,Shimizu,Hiroto,180.0,lead,MEN,2019,JPN,1996.0,,,23.0
75,11392,22,Shimizu,Hiroto,91.0,lead,MEN,2018,JPN,1996.0,,,22.0
76,11392,67,Shimizu,Hiroto,4.0,lead,MEN,2017,JPN,1996.0,,,21.0
77,11392,62,Shimizu,Hiroto,6.0,lead,MEN,2016,JPN,1996.0,,,20.0
78,11392,35,Shimizu,Hiroto,39.0,lead,MEN,2014,JPN,1996.0,,,18.0
79,10172,7,Fujii,Kokoro,165.0,lead,MEN,2019,JPN,1992.0,175.0,65.0,27.0
80,10172,5,Fujii,Kokoro,227.0,boulder,MEN,2019,JPN,1992.0,175.0,65.0,27.0
81,10172,38,Fujii,Kokoro,16.0,speed,MEN,2019,JPN,1992.0,175.0,65.0,27.0
82,10172,24,Fujii,Kokoro,86.0,lead,MEN,2018,JPN,1992.0,175.0,65.0,26.0
83,10172,6,Fujii,Kokoro,260.0,boulder,MEN,2018,JPN,1992.0,175.0,65.0,26.0
84,10172,16,Fujii,Kokoro,162.0,lead,MEN,2017,JPN,1992.0,175.0,65.0,25.0
85,10172,5,Fujii,Kokoro,327.0,boulder,MEN,2017,JPN,1992.0,175.0,65.0,25.0
86,10172,22,Fujii,Kokoro,63.0,lead,MEN,2016,JPN,1992.0,175.0,65.0,24.0
87,10172,2,Fujii,Kokoro,395.0,boulder,MEN,2016,JPN,1992.0,175.0,65.0,24.0
88,10172,7,Fujii,Kokoro,173.0,boulder,MEN,2015,JPN,1992.0,175.0,65.0,23.0
89,10172,44,Fujii,Kokoro,18.0,lead,MEN,2014,JPN,1992.0,175.0,65.0,22.0
90,10172,12,Fujii,Kokoro,178.0,boulder,MEN,2014,JPN,1992.0,175.0,65.0,22.0
91,10172,64,Fujii,Kokoro,9.0,boulder,MEN,2013,JPN,1992.0,175.0,65.0,21.0
92,10172,38,Fujii,Kokoro,22.0,lead,MEN,2012,JPN,1992.0,175.0,65.0,20.0
93,9058,8,Megos,Alexander,165.0,lead,MEN,2019,GER,1993.0,,,26.0
94,9058,19,Megos,Alexander,109.0,boulder,MEN,2019,GER,1993.0,,,26.0
95,9058,6,Megos,Alexander,230.0,lead,MEN,2018,GER,1993.0,,,25.0
96,9058,56,Megos,Alexander,6.0,boulder,MEN,2018,GER,1993.0,,,25.0
97,9058,22,Megos,Alexander,120.0,lead,MEN,2017,GER,1993.0,,,24.0
98,9058,29,Megos,Alexander,43.0,boulder,MEN,2017,GER,1993.0,,,24.0
99,9058,73,Megos,Alexander,1.0,boulder,MEN,2012,GER,1993.0,,,19.0
100,9058,35,Megos,Alexander,38.0,lead,MEN,2011,GER,1993.0,,,18.0
101,9058,37,Megos,Alexander,21.0,lead,MEN,2010,GER,1993.0,,,17.0
102,9058,57,Megos,Alexander,7.0,lead,MEN,2009,GER,1993.0,,,16.0
103,10775,9,Bailey,Sean,158.0,lead,MEN,2019,USA,1996.0,,,23.0
104,10775,39,Bailey,Sean,19.0,boulder,MEN,2019,USA,1996.0,,,23.0
105,10775,18,Bailey,Sean,103.0,lead,MEN,2018,USA,1996.0,,,22.0
106,10775,22,Bailey,Sean,91.0,boulder,MEN,2018,USA,1996.0,,,22.0
107,10775,11,Bailey,Sean,173.0,lead,MEN,2017,USA,1996.0,,,21.0
108,10775,32,Bailey,Sean,34.0,boulder,MEN,2017,USA,1996.0,,,21.0
109,10775,17,Bailey,Sean,120.0,lead,MEN,2016,USA,1996.0,,,20.0
110,10951,10,Lehmann,Sascha,152.0,lead,MEN,2019,SUI,1998.0,,,21.0
111,10951,27,Lehmann,Sascha,60.0,boulder,MEN,2019,SUI,1998.0,,,21.0
112,10951,8,Lehmann,Sascha,206.0,lead,MEN,2018,SUI,1998.0,,,20.0
113,10951,67,Lehmann,Sascha,3.0,speed,MEN,2018,SUI,1998.0,,,20.0
114,10951,49,Lehmann,Sascha,19.0,lead,MEN,2017,SUI,1998.0,,,19.0
115,10951,15,Lehmann,Sascha,133.0,lead,MEN,2016,SUI,1998.0,,,18.0
116,10951,37,Lehmann,Sascha,20.0,lead,MEN,2015,SUI,1998.0,,,17.0
117,6489,11,Stranik,Martin,138.0,lead,MEN,2019,CZE,1990.0,,,29.0
118,6489,65,Stranik,Martin,1.0,boulder,MEN,2019,CZE,1990.0,,,29.0
119,6489,35,Stranik,Martin,28.0,boulder,MEN,2018,CZE,1990.0,,,28.0
120,6489,39,Stranik,Martin,27.0,boulder,MEN,2017,CZE,1990.0,,,27.0
121,6489,7,Stranik,Martin,214.0,boulder,MEN,2016,CZE,1990.0,,,26.0
122,6489,14,Stranik,Martin,103.0,boulder,MEN,2015,CZE,1990.0,,,25.0
123,6489,43,Stranik,Martin,31.0,boulder,MEN,2014,CZE,1990.0,,,24.0
124,6489,75,Stranik,Martin,7.0,boulder,MEN,2013,CZE,1990.0,,,23.0
125,6489,31,Stranik,Martin,40.0,boulder,MEN,2012,CZE,1990.0,,,22.0
126,6489,38,Stranik,Martin,43.0,boulder,MEN,2011,CZE,1990.0,,,21.0
127,6489,44,Stranik,Martin,16.0,lead,MEN,2009,CZE,1990.0,,,19.0
128,6489,72,Stranik,Martin,1.0,boulder,MEN,2009,CZE,1990.0,,,19.0
129,6489,21,Stranik,Martin,90.0,boulder,MEN,2008,CZE,1990.0,,,18.0
130,6489,42,Stranik,Martin,28.0,lead,MEN,2007,CZE,1990.0,,,17.0
131,6489,34,Stranik,Martin,47.0,boulder,MEN,2007,CZE,1990.0,,,17.0
132,6489,22,Stranik,Martin,72.0,lead,MEN,2006,CZE,1990.0,,,16.0
133,12432,12,Narasaki,Meichi,135.0,lead,MEN,2019,JPN,1999.0,,,20.0
134,12432,28,Narasaki,Meichi,59.0,boulder,MEN,2019,JPN,1999.0,,,20.0
135,12432,56,Narasaki,Meichi,1.0,speed,MEN,2019,JPN,1999.0,,,20.0
136,12432,33,Narasaki,Meichi,34.0,boulder,MEN,2018,JPN,1999.0,,,19.0
137,12432,60,Narasaki,Meichi,8.0,lead,MEN,2017,JPN,1999.0,,,18.0
138,12432,12,Narasaki,Meichi,182.0,boulder,MEN,2017,JPN,1999.0,,,18.0
139,12432,31,Narasaki,Meichi,39.0,lead,MEN,2016,JPN,1999.0,,,17.0
140,12432,61,Narasaki,Meichi,5.0,boulder,MEN,2016,JPN,1999.0,,,17.0
141,12940,13,Pan,YuFei,135.0,lead,MEN,2019,CHN,2000.0,,,19.0
142,12940,17,Pan,YuFei,112.0,boulder,MEN,2019,CHN,2000.0,,,19.0
143,12940,58,Pan,YuFei,4.0,boulder,MEN,2018,CHN,2000.0,,,18.0
144,12940,73,Pan,YuFei,1.0,speed,MEN,2018,CHN,2000.0,,,18.0
145,12940,29,Pan,YuFei,72.0,lead,MEN,2017,CHN,2000.0,,,17.0
146,12940,68,Pan,YuFei,6.0,speed,MEN,2017,CHN,2000.0,,,17.0
147,12940,54,Pan,YuFei,10.0,lead,MEN,2016,CHN,2000.0,,,16.0
148,12940,54,Pan,YuFei,6.0,speed,MEN,2016,CHN,2000.0,,,16.0
149,6550,14,Schubert,Jakob,132.0,lead,MEN,2019,AUT,1990.0,175.0,64.0,29.0
150,6550,10,Schubert,Jakob,184.0,boulder,MEN,2019,AUT,1990.0,175.0,64.0,29.0
151,6550,1,Schubert,Jakob,495.0,lead,MEN,2018,AUT,1990.0,175.0,64.0,28.0
152,6550,10,Schubert,Jakob,207.0,boulder,MEN,2018,AUT,1990.0,175.0,64.0,28.0
153,6550,50,Schubert,Jakob,9.0,speed,MEN,2018,AUT,1990.0,175.0,64.0,28.0
154,6550,6,Schubert,Jakob,265.0,lead,MEN,2017,AUT,1990.0,175.0,64.0,27.0
155,6550,10,Schubert,Jakob,186.0,boulder,MEN,2017,AUT,1990.0,175.0,64.0,27.0
156,6550,2,Schubert,Jakob,402.0,lead,MEN,2016,AUT,1990.0,175.0,64.0,26.0
157,6550,23,Schubert,Jakob,84.0,boulder,MEN,2016,AUT,1990.0,175.0,64.0,26.0
158,6550,3,Schubert,Jakob,396.0,lead,MEN,2015,AUT,1990.0,175.0,64.0,25.0
159,6550,25,Schubert,Jakob,60.0,boulder,MEN,2015,AUT,1990.0,175.0,64.0,25.0
160,6550,1,Schubert,Jakob,516.0,lead,MEN,2014,AUT,1990.0,175.0,64.0,24.0
161,6550,2,Schubert,Jakob,535.0,lead,MEN,2013,AUT,1990.0,175.0,64.0,23.0
162,6550,2,Schubert,Jakob,394.0,boulder,MEN,2013,AUT,1990.0,175.0,64.0,23.0
163,6550,61,Schubert,Jakob,7.0,speed,MEN,2013,AUT,1990.0,175.0,64.0,23.0
164,6550,3,Schubert,Jakob,538.0,lead,MEN,2012,AUT,1990.0,175.0,64.0,22.0
165,6550,3,Schubert,Jakob,318.0,boulder,MEN,2012,AUT,1990.0,175.0,64.0,22.0
166,6550,43,Schubert,Jakob,14.0,speed,MEN,2012,AUT,1990.0,175.0,64.0,22.0
167,6550,1,Schubert,Jakob,845.0,lead,MEN,2011,AUT,1990.0,175.0,64.0,21.0
168,6550,19,Schubert,Jakob,117.0,boulder,MEN,2011,AUT,1990.0,175.0,64.0,21.0
169,6550,2,Schubert,Jakob,372.0,lead,MEN,2010,AUT,1990.0,175.0,64.0,20.0
170,6550,70,Schubert,Jakob,7.0,boulder,MEN,2010,AUT,1990.0,175.0,64.0,20.0
171,6550,4,Schubert,Jakob,286.0,lead,MEN,2009,AUT,1990.0,175.0,64.0,19.0
172,6550,60,Schubert,Jakob,9.0,boulder,MEN,2009,AUT,1990.0,175.0,64.0,19.0
173,6550,7,Schubert,Jakob,251.0,lead,MEN,2008,AUT,1990.0,175.0,64.0,18.0
174,6550,26,Schubert,Jakob,55.0,lead,MEN,2007,AUT,1990.0,175.0,64.0,17.0
175,61376,15,Homma,Taisei,129.0,lead,MEN,2019,JPN,1999.0,,,20.0
176,61376,7,Homma,Taisei,217.0,lead,MEN,2018,JPN,1999.0,,,19.0
177,10962,16,Bosi,William,127.0,lead,MEN,2019,GBR,1998.0,,,21.0
178,10962,49,Bosi,William,8.0,boulder,MEN,2019,GBR,1998.0,,,21.0
179,10962,21,Bosi,William,92.0,lead,MEN,2018,GBR,1998.0,,,20.0
180,10962,48,Bosi,William,21.0,lead,MEN,2017,GBR,1998.0,,,19.0
181,10962,60,Bosi,William,5.0,boulder,MEN,2017,GBR,1998.0,,,19.0
182,10962,66,Bosi,William,1.0,lead,MEN,2015,GBR,1998.0,,,17.0
183,8317,17,Bombardi,Marcello,126.0,lead,MEN,2019,ITA,1993.0,,,26.0
184,8317,54,Bombardi,Marcello,5.0,boulder,MEN,2019,ITA,1993.0,,,26.0
185,8317,11,Bombardi,Marcello,154.0,lead,MEN,2018,ITA,1993.0,,,25.0
186,8317,53,Bombardi,Marcello,7.0,boulder,MEN,2018,ITA,1993.0,,,25.0
187,8317,5,Bombardi,Marcello,289.0,lead,MEN,2017,ITA,1993.0,,,24.0
188,8317,72,Bombardi,Marcello,1.0,boulder,MEN,2017,ITA,1993.0,,,24.0
189,8317,28,Bombardi,Marcello,47.0,lead,MEN,2016,ITA,1993.0,,,23.0
190,8317,25,Bombardi,Marcello,42.0,lead,MEN,2015,ITA,1993.0,,,22.0
191,8317,28,Bombardi,Marcello,52.0,lead,MEN,2014,ITA,1993.0,,,21.0
192,8317,49,Bombardi,Marcello,16.0,lead,MEN,2013,ITA,1993.0,,,20.0
193,8317,31,Bombardi,Marcello,32.0,lead,MEN,2012,ITA,1993.0,,,19.0
194,8317,98,Bombardi,Marcello,3.0,lead,MEN,2011,ITA,1993.0,,,18.0
195,12604,18,Flohé,Yannick,124.0,lead,MEN,2019,GER,1999.0,,,20.0
196,12604,25,Flohé,Yannick,64.0,boulder,MEN,2019,GER,1999.0,,,20.0
197,12604,32,Flohé,Yannick,48.0,lead,MEN,2018,GER,1999.0,,,19.0
198,12604,27,Flohé,Yannick,47.0,boulder,MEN,2018,GER,1999.0,,,19.0
199,12604,48,Flohé,Yannick,18.0,boulder,MEN,2017,GER,1999.0,,,18.0
200,12326,19,Hada,Yuki,121.0,lead,MEN,2019,JPN,1997.0,,,22.0
201,12326,9,Hada,Yuki,192.0,lead,MEN,2018,JPN,1997.0,,,21.0
202,12326,30,Hada,Yuki,42.0,boulder,MEN,2018,JPN,1997.0,,,21.0
203,12326,14,Hada,Yuki,170.0,lead,MEN,2017,JPN,1997.0,,,20.0
204,12326,37,Hada,Yuki,27.0,boulder,MEN,2017,JPN,1997.0,,,20.0
205,12326,21,Hada,Yuki,66.0,lead,MEN,2016,JPN,1997.0,,,19.0
206,12326,35,Hada,Yuki,26.0,lead,MEN,2015,JPN,1997.0,,,18.0
207,12326,32,Hada,Yuki,44.0,lead,MEN,2014,JPN,1997.0,,,17.0
208,10618,20,Narasaki,Tomoa,115.0,lead,MEN,2019,JPN,1996.0,,,23.0
209,10618,1,Narasaki,Tomoa,340.0,boulder,MEN,2019,JPN,1996.0,,,23.0
210,10618,45,Narasaki,Tomoa,9.0,speed,MEN,2019,JPN,1996.0,,,23.0
211,10618,16,Narasaki,Tomoa,124.0,lead,MEN,2018,JPN,1996.0,,,22.0
212,10618,2,Narasaki,Tomoa,400.0,boulder,MEN,2018,JPN,1996.0,,,22.0
213,10618,54,Narasaki,Tomoa,8.0,speed,MEN,2018,JPN,1996.0,,,22.0
214,10618,15,Narasaki,Tomoa,166.0,lead,MEN,2017,JPN,1996.0,,,21.0
215,10618,2,Narasaki,Tomoa,404.0,boulder,MEN,2017,JPN,1996.0,,,21.0
216,10618,86,Narasaki,Tomoa,1.0,speed,MEN,2017,JPN,1996.0,,,21.0
217,10618,1,Narasaki,Tomoa,462.0,boulder,MEN,2016,JPN,1996.0,,,20.0
218,10618,30,Narasaki,Tomoa,42.0,boulder,MEN,2015,JPN,1996.0,,,19.0
219,10618,26,Narasaki,Tomoa,75.0,boulder,MEN,2014,JPN,1996.0,,,18.0
220,10618,52,Narasaki,Tomoa,15.0,lead,MEN,2013,JPN,1996.0,,,17.0
221,11373,21,Grupper,Jesse,110.0,lead,MEN,2019,USA,1997.0,,,22.0
222,11373,70,Grupper,Jesse,2.0,lead,MEN,2017,USA,1997.0,,,20.0
223,8958,22,Skofic,Domen,110.0,lead,MEN,2019,SLO,1994.0,176.0,62.0,25.0
224,8958,4,Skofic,Domen,356.0,lead,MEN,2018,SLO,1994.0,176.0,62.0,24.0
225,8958,4,Skofic,Domen,325.0,lead,MEN,2017,SLO,1994.0,176.0,62.0,23.0
226,8958,71,Skofic,Domen,2.0,boulder,MEN,2017,SLO,1994.0,176.0,62.0,23.0
227,8958,1,Skofic,Domen,472.0,lead,MEN,2016,SLO,1994.0,176.0,62.0,22.0
228,8958,4,Skofic,Domen,376.0,lead,MEN,2015,SLO,1994.0,176.0,62.0,21.0
229,8958,20,Skofic,Domen,68.0,boulder,MEN,2015,SLO,1994.0,176.0,62.0,21.0
230,8958,5,Skofic,Domen,410.0,lead,MEN,2014,SLO,1994.0,176.0,62.0,20.0
231,8958,59,Skofic,Domen,16.0,boulder,MEN,2014,SLO,1994.0,176.0,62.0,20.0
232,8958,9,Skofic,Domen,245.0,lead,MEN,2013,SLO,1994.0,176.0,62.0,19.0
233,8958,88,Skofic,Domen,3.0,boulder,MEN,2013,SLO,1994.0,176.0,62.0,19.0
234,8958,15,Skofic,Domen,195.0,lead,MEN,2012,SLO,1994.0,176.0,62.0,18.0
235,8958,15,Skofic,Domen,144.0,lead,MEN,2011,SLO,1994.0,176.0,62.0,17.0
236,8958,62,Skofic,Domen,14.0,boulder,MEN,2011,SLO,1994.0,176.0,62.0,17.0
237,8958,34,Skofic,Domen,24.0,lead,MEN,2010,SLO,1994.0,176.0,62.0,16.0
238,7465,23,Sugimoto,Rei,109.0,lead,MEN,2019,JPN,1991.0,170.0,63.0,28.0
239,7465,11,Sugimoto,Rei,174.0,boulder,MEN,2019,JPN,1991.0,170.0,63.0,28.0
240,7465,3,Sugimoto,Rei,334.0,boulder,MEN,2018,JPN,1991.0,170.0,63.0,27.0
241,7465,6,Sugimoto,Rei,278.0,boulder,MEN,2017,JPN,1991.0,170.0,63.0,26.0
242,7465,34,Sugimoto,Rei,43.0,boulder,MEN,2016,JPN,1991.0,170.0,63.0,25.0
243,7465,9,Sugimoto,Rei,151.0,boulder,MEN,2015,JPN,1991.0,170.0,63.0,24.0
244,7465,37,Sugimoto,Rei,36.0,lead,MEN,2014,JPN,1991.0,170.0,63.0,23.0
245,7465,23,Sugimoto,Rei,83.0,boulder,MEN,2014,JPN,1991.0,170.0,63.0,23.0
246,7465,10,Sugimoto,Rei,216.0,boulder,MEN,2013,JPN,1991.0,170.0,63.0,22.0
247,7465,7,Sugimoto,Rei,204.0,boulder,MEN,2012,JPN,1991.0,170.0,63.0,21.0
248,7465,28,Sugimoto,Rei,79.0,boulder,MEN,2011,JPN,1991.0,170.0,63.0,20.0
249,7465,38,Sugimoto,Rei,28.0,boulder,MEN,2010,JPN,1991.0,170.0,63.0,19.0
250,7465,67,Sugimoto,Rei,3.0,boulder,MEN,2009,JPN,1991.0,170.0,63.0,18.0
251,61368,24,Nishida,Hidemasa,100.0,lead,MEN,2019,JPN,2002.0,,,17.0
252,61368,12,Nishida,Hidemasa,154.0,lead,MEN,2018,JPN,2002.0,,,16.0
253,14478,25,Tanaka,Shuta,99.0,lead,MEN,2019,JPN,2000.0,,,19.0
254,14478,15,Tanaka,Shuta,127.0,lead,MEN,2018,JPN,2000.0,,,18.0
255,3554,26,Desgranges,Romain,82.0,lead,MEN,2019,FRA,1982.0,174.0,57.0,37.0
256,3554,3,Desgranges,Romain,356.0,lead,MEN,2018,FRA,1982.0,174.0,57.0,36.0
257,3554,1,Desgranges,Romain,477.0,lead,MEN,2017,FRA,1982.0,174.0,57.0,35.0
258,3554,3,Desgranges,Romain,380.0,lead,MEN,2016,FRA,1982.0,174.0,57.0,34.0
259,3554,5,Desgranges,Romain,354.0,lead,MEN,2015,FRA,1982.0,174.0,57.0,33.0
260,3554,4,Desgranges,Romain,414.0,lead,MEN,2014,FRA,1982.0,174.0,57.0,32.0
261,3554,6,Desgranges,Romain,346.0,lead,MEN,2013,FRA,1982.0,174.0,57.0,31.0
262,3554,5,Desgranges,Romain,402.0,lead,MEN,2012,FRA,1982.0,174.0,57.0,30.0
263,3554,5,Desgranges,Romain,430.0,lead,MEN,2011,FRA,1982.0,174.0,57.0,29.0
264,3554,11,Desgranges,Romain,166.0,lead,MEN,2010,FRA,1982.0,174.0,57.0,28.0
265,3554,12,Desgranges,Romain,146.0,lead,MEN,2009,FRA,1982.0,174.0,57.0,27.0
266,3554,11,Desgranges,Romain,166.0,lead,MEN,2008,FRA,1982.0,174.0,57.0,26.0
267,3554,14,Desgranges,Romain,146.0,lead,MEN,2007,FRA,1982.0,174.0,57.0,25.0
268,3554,24,Desgranges,Romain,66.0,lead,MEN,2006,FRA,1982.0,174.0,57.0,24.0
269,3554,14,Desgranges,Romain,175.0,lead,MEN,2005,FRA,1982.0,174.0,57.0,23.0
270,3554,18,Desgranges,Romain,141.0,lead,MEN,2004,FRA,1982.0,174.0,57.0,22.0
271,3554,44,Desgranges,Romain,31.0,lead,MEN,2003,FRA,1982.0,174.0,57.0,21.0
272,3554,38,Desgranges,Romain,28.0,boulder,MEN,2003,FRA,1982.0,174.0,57.0,21.0
273,10963,27,Pope,James,76.0,lead,MEN,2019,GBR,1998.0,,,21.0
274,10963,40,Pope,James,29.0,lead,MEN,2018,GBR,1998.0,,,20.0
275,10963,39,Pope,James,46.0,lead,MEN,2017,GBR,1998.0,,,19.0
276,9426,28,Halenke,Sebastian,72.0,lead,MEN,2019,GER,1995.0,177.0,65.0,24.0
277,9426,39,Halenke,Sebastian,29.0,lead,MEN,2018,GER,1995.0,177.0,65.0,23.0
278,9426,27,Halenke,Sebastian,80.0,lead,MEN,2017,GER,1995.0,177.0,65.0,22.0
279,9426,7,Halenke,Sebastian,255.0,lead,MEN,2016,GER,1995.0,177.0,65.0,21.0
280,9426,7,Halenke,Sebastian,259.0,lead,MEN,2015,GER,1995.0,177.0,65.0,20.0
281,9426,18,Halenke,Sebastian,105.0,lead,MEN,2014,GER,1995.0,177.0,65.0,19.0
