,ID,Rank,Last Name,First Name,Points,Event,Gender,Year
35,9527,36,Berthier,Nolwen,27.0,lead,WOMEN,2018
36,12646,37,Skusek,Lana,25.0,lead,WOMEN,2018
37,10067,38,Hiroshige,Yuki,24.0,lead,WOMEN,2018
38,7576,39,Fakhritdinova,Dinara,23.0,lead,WOMEN,2018
39,9317,40,Becerra,Mathilde,22.0,lead,WOMEN,2018
40,11895,41,Mackenzie,Oceania,22.0,lead,WOMEN,2018
41,74750,42,XIANG,HongChun,21.0,lead,WOMEN,2018
42,10489,43,Thompson-Smith,Molly,20.0,lead,WOMEN,2018
43,9472,44,Kadic,Katja,19.0,lead,WOMEN,2018
44,13208,45,Rakovec,Lucka,19.0,lead,WOMEN,2018
45,12623,46,Arthaud,Nina,18.0,lead,WOMEN,2018
46,8963,47,Han,Seuran,18.0,lead,WOMEN,2018
47,11767,48,Hulliger,Michelle,17.0,lead,WOMEN,2018
48,13484,49,Kim,Lan,16.0,lead,WOMEN,2018
49,11060,50,Panteleeva,Iuliia,11.0,lead,WOMEN,2018
50,8428,51,Tsyganova,Anna,10.0,lead,WOMEN,2018
51,9500,52,Vejmolova,Iva,9.0,lead,WOMEN,2018
52,59758,53,Pouget,Camille,8.0,lead,WOMEN,2018
53,6078,54,Kipriianova,Ekaterina,7.0,lead,WOMEN,2018
54,12199,55,Kups,Ida,7.0,lead,WOMEN,2018
55,9262,56,Lin,Hsiu-Ju,7.0,lead,WOMEN,2018
56,13231,57,Agrapart,Maëlys,6.0,lead,WOMEN,2018
57,12296,58,CHEN,ZhuoYing,6.0,lead,WOMEN,2018
58,14508,59,Cho,Gayeon,6.0,lead,WOMEN,2018
59,10806,60,Frangos,Rebecca,6.0,lead,WOMEN,2018
60,10354,61,Jaubert,Anouck,6.0,lead,WOMEN,2018
61,6367,62,Klingler,Petra,6.0,lead,WOMEN,2018
62,13954,63,Raboutou,Brooke,6.0,lead,WOMEN,2018
63,10619,64,YOSHIMURA ,Moe,6.0,lead,WOMEN,2018
64,11960,65,Stöckler,Laura,4.0,lead,WOMEN,2018
65,57542,66,Michalkova,Vanda,3.0,lead,WOMEN,2018
66,68448,67,Palmer,Emma,3.0,lead,WOMEN,2018
67,8196,68,van Bergen,Nikki,3.0,lead,WOMEN,2018
68,11990,69,Slemensek,Tjasa,2.0,lead,WOMEN,2018
69,10003,70,Ghisolfi,Claudia,1.0,lead,WOMEN,2018
70,12453,71,Nurul,Iqamah,1.0,lead,WOMEN,2018
71,8955,72,Röck,Magdalena,1.0,lead,WOMEN,2018
72,73438,73,Wulff,Thea,1.0,lead,WOMEN,2018
0,6488,1,Kruder,Jernej,442.0,boulder,MEN,2018
1,10618,2,Narasaki,Tomoa,400.0,boulder,MEN,2018
2,7465,3,Sugimoto,Rei,334.0,boulder,MEN,2018
3,9046,4,Rubtsov ,Aleksey,296.0,boulder,MEN,2018
4,9787,5,Vezonik,Gregor,280.0,boulder,MEN,2018
5,10172,6,Fujii,Kokoro,260.0,boulder,MEN,2018
6,11183,7,CHON,Jongwon,247.0,boulder,MEN,2018
7,11739,8,Takata,Tomoaki,218.0,boulder,MEN,2018
8,57190,9,INOUE,Yuji,207.0,boulder,MEN,2018
9,6550,10,Schubert,Jakob,207.0,boulder,MEN,2018
10,5176,11,Moroni,Gabriele,197.0,boulder,MEN,2018
11,9537,12,Khazanov,Alex,184.0,boulder,MEN,2018
12,6623,13,Hojer,Jan,172.0,boulder,MEN,2018
13,12501,14,Ogata,Yoshiyuki,172.0,boulder,MEN,2018
14,12720,15,Mawem,Mickael,166.0,boulder,MEN,2018
15,14023,16,Harada,Kai,129.0,boulder,MEN,2018
16,9102,17,Watabe,Keita,129.0,boulder,MEN,2018
17,11091,18,Cornu,Manuel,125.0,boulder,MEN,2018
18,57094,19,Ishimatsu,Taisei,114.0,boulder,MEN,2018
19,5089,20,McColl,Sean,112.0,boulder,MEN,2018
20,9103,21,Murai,Ryuichi,99.0,boulder,MEN,2018
21,10775,22,Bailey,Sean,91.0,boulder,MEN,2018
22,10922,23,Levier,Alban,84.0,boulder,MEN,2018
23,5804,24,Topishko,Sergii,84.0,boulder,MEN,2018
24,10825,25,Peharc,Anze,61.0,boulder,MEN,2018
25,9514,26,Piccolruaz,Michael,50.0,boulder,MEN,2018
26,12604,27,Flohé,Yannick,47.0,boulder,MEN,2018
27,10709,28,Phillips,Nathan,46.0,boulder,MEN,2018
28,12601,29,Coleman,Nathaniel,43.0,boulder,MEN,2018
29,12326,30,Hada,Yuki,42.0,boulder,MEN,2018
30,9941,31,Schröter,Thilo Jeldrik,38.0,boulder,MEN,2018
31,8245,32,Rugens,Rolands,36.0,boulder,MEN,2018
32,12432,33,Narasaki,Meichi,34.0,boulder,MEN,2018
33,11150,34,Averdunk,Alexander,31.0,boulder,MEN,2018
34,6489,35,Stranik,Martin,28.0,boulder,MEN,2018
35,11024,36,Collin,Nicolas,27.0,boulder,MEN,2018
36,12582,37,Dornauer,Alfons,26.0,boulder,MEN,2018
37,3652,38,Holowach,Jason,25.0,boulder,MEN,2018
38,10493,39,Ridal,William,24.0,boulder,MEN,2018
39,11795,40,Marschner,Kim,19.0,boulder,MEN,2018
40,12512,41,Cousins,Matthew,18.0,boulder,MEN,2018
41,5781,42,Sharafutdinov,Dmitrii,18.0,boulder,MEN,2018
42,14032,43,Dohi,Keita,17.0,boulder,MEN,2018
43,9975,44,Weiler,Elias,17.0,boulder,MEN,2018
44,12303,45,Lightner,Kai,16.0,boulder,MEN,2018
45,12719,46,Flor Vazquez,Jonatan,15.0,boulder,MEN,2018
46,10952,47,Ometz,Baptiste,14.0,boulder,MEN,2018
47,13415,48,Roberts,Aidan,14.0,boulder,MEN,2018
48,14020,49,Watanabe,Kaito,14.0,boulder,MEN,2018
49,6986,50,Lopez Mateos,Eric ,13.0,boulder,MEN,2018
50,6733,51,Farrell,Thomas,9.0,boulder,MEN,2018
51,8453,52,Unger,Simon,8.0,boulder,MEN,2018
52,8317,53,Bombardi,Marcello,7.0,boulder,MEN,2018
53,67872,54,Wills,Colin,7.0,boulder,MEN,2018
54,52665,55,Kleesattel,Max,6.0,boulder,MEN,2018
55,9058,56,Megos,Alexander,6.0,boulder,MEN,2018
56,9402,57,Lazure,Sebastien,5.0,boulder,MEN,2018
57,12940,58,Pan,YuFei,4.0,boulder,MEN,2018
58,65131,59,Kitae,YUYA,3.0,boulder,MEN,2018
59,64557,60, Chiam Kai Chen,Asher Gavin,1.0,boulder,MEN,2018
60,56500,61,Favre,Nils,1.0,boulder,MEN,2018
61,9425,62,Firnenburg,David,1.0,boulder,MEN,2018
62,6370,63,Heiniger,Kevin,1.0,boulder,MEN,2018
63,8608,64,Higuchi,Masahiro,1.0,boulder,MEN,2018
64,11141,65,Piazza,Riccardo,1.0,boulder,MEN,2018
0,12039,1,Nonaka,Miho,500.0,boulder,WOMEN,2018
1,6326,2,Noguchi,Akiyo,495.0,boulder,WOMEN,2018
2,9989,3,Gibert,Fanny,320.0,boulder,WOMEN,2018
3,11989,4,Garnbret,Janja,280.0,boulder,WOMEN,2018
4,9472,5,Kadic,Katja,246.0,boulder,WOMEN,2018
5,10338,6,Gejo,Stasa,222.0,boulder,WOMEN,2018
6,6078,7,Kipriianova,Ekaterina,210.0,boulder,WOMEN,2018
7,60150,8,Ito,Futaba,179.0,boulder,WOMEN,2018
8,8247,9,Coxsey,Shauna,174.0,boulder,WOMEN,2018
9,11149,10,Bestvater,Alma,168.0,boulder,WOMEN,2018
10,9970,11,Pilz,Jessica,154.0,boulder,WOMEN,2018
11,9266,12,SA,Sol,153.0,boulder,WOMEN,2018
12,11374,13,Condie,Kyra,136.0,boulder,WOMEN,2018
13,9945,14,Caulier,Chloe,132.0,boulder,WOMEN,2018
14,6367,15,Klingler,Petra,117.0,boulder,WOMEN,2018
15,6220,16,Sandoz,Mélanie,113.0,boulder,WOMEN,2018
16,7286,17,Puccio,Alex,100.0,boulder,WOMEN,2018
17,11163,18,Färber,Johanna,99.0,boulder,WOMEN,2018
18,8590,19,Yip,Alannah,97.0,boulder,WOMEN,2018
19,14002,20,Nakamura,Mao,94.0,boulder,WOMEN,2018
20,10620,21,Kotake,Mei,85.0,boulder,WOMEN,2018
21,8953,22,Schwaiger,Berit,82.0,boulder,WOMEN,2018
22,10744,23,Kiesgen,Lilli ,71.0,boulder,WOMEN,2018
23,8256,24,Blair-Coyle,Sierra,68.0,boulder,WOMEN,2018
24,12502,25,kajima,Tomoko,66.0,boulder,WOMEN,2018
25,11096,26,Sterrer,Franziska,64.0,boulder,WOMEN,2018
26,9731,27,Onoe,Aya,59.0,boulder,WOMEN,2018
27,11060,28,Panteleeva,Iuliia,59.0,boulder,WOMEN,2018
28,13211,29,Lettner,Sandra,55.0,boulder,WOMEN,2018
29,13541,30,Repusic,Urska,55.0,boulder,WOMEN,2018
30,57134,31,Kura,Nanako,51.0,boulder,WOMEN,2018
31,6849,32,Crane,Leah,49.0,boulder,WOMEN,2018
32,9475,33,Sinnhuber,Karoline,48.0,boulder,WOMEN,2018
33,8122,34,Lee,Hung Ying,46.0,boulder,WOMEN,2018
34,8101,35,Tracy,Michaela,45.0,boulder,WOMEN,2018
35,13209,36,Krampl,Mia,43.0,boulder,WOMEN,2018
36,58626,37,Cohaut,Flavy,42.0,boulder,WOMEN,2018
37,60146,38,Kikuchi,Saki,40.0,boulder,WOMEN,2018
38,12831,39,Andre,Charlotte,38.0,boulder,WOMEN,2018
39,58486,40,Madere,Maya,36.0,boulder,WOMEN,2018
40,9971,41,Pinggera,Julia,36.0,boulder,WOMEN,2018
41,52839,42,Meul,Hannah,35.0,boulder,WOMEN,2018
42,9979,43,Koller,Anne-Sophie,24.0,boulder,WOMEN,2018
43,11375,44,Buhrfeind,Claire,23.0,boulder,WOMEN,2018
44,57122,45,Sugimura,Saeko,22.0,boulder,WOMEN,2018
45,9549,46,Kaiser,Clementine,19.0,boulder,WOMEN,2018
46,8896,47,Posch,Katharina,19.0,boulder,WOMEN,2018
47,5983,48,KIM,Jain,18.0,boulder,WOMEN,2018
48,13954,49,Raboutou,Brooke,17.0,boulder,WOMEN,2018
49,9180,50,Kiersch,Michaela,15.0,boulder,WOMEN,2018
50,10668,51,Teng,Vanessa Si Yinn,15.0,boulder,WOMEN,2018
51,12665,52,Tesio,Giorgia,14.0,boulder,WOMEN,2018
52,5641,53,Zijlstra,Vera,14.0,boulder,WOMEN,2018
53,12639,54,Krasovskaya,Elena,12.0,boulder,WOMEN,2018
54,11895,55,Mackenzie,Oceania,12.0,boulder,WOMEN,2018
55,57446,56,Phillips,Emily,12.0,boulder,WOMEN,2018
56,9956,57,Kazbekova,Ievgeniia,11.0,boulder,WOMEN,2018
57,9773,58,Hönig,Afra,10.0,boulder,WOMEN,2018
58,9113,59,Horan,Emma,9.0,boulder,WOMEN,2018
59,10614,60,Lapshina,Evgeniya,9.0,boulder,WOMEN,2018
60,5169,61,Markovic,Mina,9.0,boulder,WOMEN,2018
61,11902,62,Melius,Tiffany,7.0,boulder,WOMEN,2018
62,5244,63,Saurwein,Katharina,7.0,boulder,WOMEN,2018
63,13960,64,Shiraishi,Ashima,7.0,boulder,WOMEN,2018
64,13454,65,Karnis,Bronwen,5.0,boulder,WOMEN,2018
65,10328,66,Kümin,Andrea,5.0,boulder,WOMEN,2018
66,10026,67,Faille,Camille,3.0,boulder,WOMEN,2018
67,12199,68,Kups,Ida,3.0,boulder,WOMEN,2018
68,10385,69,Schubert,Hannah,3.0,boulder,WOMEN,2018
69,11990,70,Slemensek,Tjasa,3.0,boulder,WOMEN,2018
70,9781,71,Vandet Salling,Katrine,3.0,boulder,WOMEN,2018
71,11498,72,Wood,Jennifer,3.0,boulder,WOMEN,2018
72,11272,73,Vest,Allison,2.0,boulder,WOMEN,2018
73,13280,74,Aguado,Valentina,1.0,boulder,WOMEN,2018
74,9984,75,Chanourdie,Julia,1.0,boulder,WOMEN,2018
75,10818,76,Kruder,Julijana,1.0,boulder,WOMEN,2018
76,8428,77,Tsyganova,Anna,1.0,boulder,WOMEN,2018
0,6,1,Mawem,Bassa,448.0,speed,MEN,2018
1,7964,2,Boldyrev,Danyil,437.0,speed,MEN,2018
2,10851,3,Timofeev,Dmitrii,429.0,speed,MEN,2018
3,10635,4,Alipourshenazandifar,Reza,415.0,speed,MEN,2018
4,12994,5,Shilov,Aleksandr,358.0,speed,MEN,2018
5,11470,6,Jaelolo,Aspar,341.0,speed,MEN,2018
6,10856,7,Shikov,Aleksandr,289.0,speed,MEN,2018
7,10596,8,Fossali,Ludovico,272.0,speed,MEN,2018
8,61433,9,Li,JinXin,254.0,speed,MEN,2018
9,10613,10,Deulin,Vladislav,237.0,speed,MEN,2018
10,8560,11,Kokorin,Stanislav,219.0,speed,MEN,2018
11,10734,12,Sabri,Sabri,198.0,speed,MEN,2018
12,11071,13,Pavlenko,Kostiantyn,173.0,speed,MEN,2018
13,10059,14,Kriz,Jan,166.0,speed,MEN,2018
14,66109,15,Muhammad,Hinayah,166.0,speed,MEN,2018
15,8525,16,Dzienski,Marcin,160.0,speed,MEN,2018
16,10052,17,Moro,Guillaume,145.0,speed,MEN,2018
17,10688,18,Muhammad,Alfian,135.0,speed,MEN,2018
18,9436,19,Gontero,Leonardo,125.0,speed,MEN,2018
19,71110,20,Leonardo,Veddriq,125.0,speed,MEN,2018
20,13436,21,LIN,PengHui,124.0,speed,MEN,2018
21,12092,22,Zodda,Gian Luca,124.0,speed,MEN,2018
22,66103,23,Septo Wibowo Siburian,Pangeran,118.0,speed,MEN,2018
23,7994,24,Zhong,QiXin,111.0,speed,MEN,2018
24,10004,25,Santoni,Alessandro,102.0,speed,MEN,2018
25,11380,26,Brosler,John,66.0,speed,MEN,2018
26,12643,27,Bogomolov,Arsenii,63.0,speed,MEN,2018
27,10853,28,Khabibullin,Artem,58.0,speed,MEN,2018
28,11326,29,Rudatskiy,Lev,57.0,speed,MEN,2018
29,59998,30,Rukin,Sergey,51.0,speed,MEN,2018
30,9619,31,Maimuratov,Amir,48.0,speed,MEN,2018
31,60066,32,Finn-Henry,Michael,45.0,speed,MEN,2018
32,11191,33,Rebreyend,Pierre,42.0,speed,MEN,2018
33,6807,34,Abudzar,Yulianto,37.0,speed,MEN,2018
34,11575,35,Granja,Carlos,32.0,speed,MEN,2018
35,10993,36,Rindi,Sufriyanto,31.0,speed,MEN,2018
36,12077,37,Erber,Matthias,18.0,speed,MEN,2018
37,60822,38,Alipour Shenazandifar,Milad,17.0,speed,MEN,2018
38,57146,39,DUAN,YuRong,17.0,speed,MEN,2018
39,14523,40,Asrar,Ehsan,16.0,speed,MEN,2018
40,13437,41,Ou,ZhiYong,16.0,speed,MEN,2018
41,10855,42,Faizullin,Ruslan,15.0,speed,MEN,2018
42,10800,43,Li,Guangfeng,15.0,speed,MEN,2018
43,68646,44,LIANG,RongQi,12.0,speed,MEN,2018
44,12501,45,Ogata,Yoshiyuki,11.0,speed,MEN,2018
45,12675,46,Knapp,Lukas,10.0,speed,MEN,2018
46,12720,47,Mawem,Mickael,10.0,speed,MEN,2018
47,13616,48,Tkach,Yaroslav,10.0,speed,MEN,2018
48,9567,49,Khaibullin,Rishat,9.0,speed,MEN,2018
49,6550,50,Schubert,Jakob,9.0,speed,MEN,2018
50,56902,51,Stefani,Jacopo,9.0,speed,MEN,2018
51,11216,52,AliPourShenazandi,Mehdi,8.0,speed,MEN,2018
52,72426,53,Delfaniyan,Ehsan,8.0,speed,MEN,2018
53,10618,54,Narasaki,Tomoa,8.0,speed,MEN,2018
54,12464,55,Emmanuel Ryan,Paul,7.0,speed,MEN,2018
55,11649,56,Hammer,Max,7.0,speed,MEN,2018
56,70962,57,Izmailov,Tagir,7.0,speed,MEN,2018
57,11250,58,Zama,Stanislao,7.0,speed,MEN,2018
58,12294,59,CHEN,ZhiXuan,6.0,speed,MEN,2018
59,13204,60,Dorigatti,Cristian,6.0,speed,MEN,2018
60,13915,61,Goodacre,Joe,5.0,speed,MEN,2018
61,61124,62,Terleev,Vladislav,5.0,speed,MEN,2018
62,11024,63,Collin,Nicolas,4.0,speed,MEN,2018
63,12124,64,Pavlenko,Oleksandr,4.0,speed,MEN,2018
64,13996,65,Cingari,Alessandro,3.0,speed,MEN,2018
65,60834,66,Karim pour,Porya,3.0,speed,MEN,2018
66,10951,67,Lehmann,Sascha,3.0,speed,MEN,2018
67,71508,68,YANG,XueBan,3.0,speed,MEN,2018
68,60946,69,Doyle,Aidan,2.0,speed,MEN,2018
69,13575,70,Huang,DiChong,2.0,speed,MEN,2018
70,13222,71,Plangger,Tobias,2.0,speed,MEN,2018
71,59986,72,Nagaev,Almaz,1.0,speed,MEN,2018
72,12940,73,Pan,YuFei,1.0,speed,MEN,2018
73,9492,74,Timmermans,Loïc,1.0,speed,MEN,2018
0,3554,1,Desgranges,Romain,477.0,lead,MEN,2017
1,8323,2,Ghisolfi,Stefano,413.0,lead,MEN,2017
2,10173,3,Korenaga,Keiichiro,373.0,lead,MEN,2017
3,8958,4,Skofic,Domen,325.0,lead,MEN,2017
4,8317,5,Bombardi,Marcello,289.0,lead,MEN,2017
5,6550,6,Schubert,Jakob,265.0,lead,MEN,2017
6,9758,7,Joannes,Thomas,221.0,lead,MEN,2017
7,8503,8,KIM,Hanwool,213.0,lead,MEN,2017
8,10788,9,Samoilov,Fedir,193.0,lead,MEN,2017
9,10404,10,Vettorata,Francesco,182.0,lead,MEN,2017
10,10775,11,Bailey,Sean,173.0,lead,MEN,2017
11,10365,12,Puman,Hannes,173.0,lead,MEN,2017
12,8315,13,Rudigier,Max,173.0,lead,MEN,2017
13,12326,14,Hada,Yuki,170.0,lead,MEN,2017
14,10618,15,Narasaki,Tomoa,166.0,lead,MEN,2017
15,10172,16,Fujii,Kokoro,162.0,lead,MEN,2017
16,9683,17,Hanke,Christoph,153.0,lead,MEN,2017
17,6623,18,Hojer,Jan,153.0,lead,MEN,2017
18,8608,19,Higuchi,Masahiro,144.0,lead,MEN,2017
19,12501,20,Ogata,Yoshiyuki,140.0,lead,MEN,2017
20,5089,21,McColl,Sean,127.0,lead,MEN,2017
21,9058,22,Megos,Alexander,120.0,lead,MEN,2017
22,11183,23,CHON,Jongwon,111.0,lead,MEN,2017
23,9492,24,Timmermans,Loïc,98.0,lead,MEN,2017
24,9685,25,Tekles,Martin,95.0,lead,MEN,2017
25,10080,26,JonasMcRae,Elan,83.0,lead,MEN,2017
26,9426,27,Halenke,Sebastian,80.0,lead,MEN,2017
27,8372,28,Ondra,Adam,80.0,lead,MEN,2017
28,12940,29,Pan,YuFei,72.0,lead,MEN,2017
29,3521,30,Julian  Puigblanque,Ramón ,71.0,lead,MEN,2017
30,8536,31,Qu,HaiBin,71.0,lead,MEN,2017
31,10279,32,Fakiryanov,Dmitrii,65.0,lead,MEN,2017
32,11039,33,Shemla,Yuval,61.0,lead,MEN,2017
33,3115,34,Verhoeven,Jorg,59.0,lead,MEN,2017
34,10069,35,Shimatani,Naoki,48.0,lead,MEN,2017
35,7999,36,Cano Blazquez,Javier,47.0,lead,MEN,2017
36,59112,37,Gotta,Alberto,47.0,lead,MEN,2017
37,10359,38,Lorenzi,Simon,46.0,lead,MEN,2017
38,10963,39,Pope,James,46.0,lead,MEN,2017
39,12528,40,Konecny,Jakub,42.0,lead,MEN,2017
40,11393,41,Nomura,Shinichiro,40.0,lead,MEN,2017
41,13228,42,Avezou,Sam,31.0,lead,MEN,2017
42,12303,43,Lightner,Kai,31.0,lead,MEN,2017
43,9930,44,Schab,Piotr,29.0,lead,MEN,2017
44,12180,45,LEE,Minyoung,28.0,lead,MEN,2017
45,9046,46,Rubtsov ,Aleksey,28.0,lead,MEN,2017
46,9425,47,Firnenburg,David,25.0,lead,MEN,2017
47,10962,48,Bosi,William,21.0,lead,MEN,2017
48,10951,49,Lehmann,Sascha,19.0,lead,MEN,2017
49,9997,50,Bergant,Martin,16.0,lead,MEN,2017
50,12629,51,Monchois,Nao,15.0,lead,MEN,2017
51,13867,52,Shevchenko,Vladislav,15.0,lead,MEN,2017
52,11024,53,Collin,Nicolas,14.0,lead,MEN,2017
53,9991,54,Bonder,Jeremy,12.0,lead,MEN,2017
54,11363,55,Harrison,Campbell,11.0,lead,MEN,2017
55,6488,56,Kruder,Jernej,11.0,lead,MEN,2017
56,9755,57,Blein,Charli,10.0,lead,MEN,2017
57,10625,58,Parma,Georg,9.0,lead,MEN,2017
58,12663,59,Schenk,Filip,9.0,lead,MEN,2017
59,12432,60,Narasaki,Meichi,8.0,lead,MEN,2017
60,12707,61,Schiestl,Matthias,8.0,lead,MEN,2017
61,59794,62,Ravanello,Théo,5.0,lead,MEN,2017
62,8089,63,Bosio,Anatole,4.0,lead,MEN,2017
63,10795,64,Bydtaev,Sergei,4.0,lead,MEN,2017
64,8211,65,Levin,Josh,4.0,lead,MEN,2017
65,9696,66,Luzhetskii,Sergei,4.0,lead,MEN,2017
66,11392,67,Shimizu,Hiroto,4.0,lead,MEN,2017
67,12702,68,Tkachuk,Mykhayil,4.0,lead,MEN,2017
68,8177,69,Berthe,Sébastien,3.0,lead,MEN,2017
69,11373,70,Grupper,Jesse,2.0,lead,MEN,2017
70,13942,71,Muehring,Luke,2.0,lead,MEN,2017
71,9101,72,Numajiri,Takuma,2.0,lead,MEN,2017
0,11989,1,Garnbret,Janja,665.0,lead,WOMEN,2017
1,5983,2,KIM,Jain,525.0,lead,WOMEN,2017
2,9867,3,Verhoeven,Anak,444.0,lead,WOMEN,2017
3,9970,4,Pilz,Jessica,374.0,lead,WOMEN,2017
4,9984,5,Chanourdie,Julia,362.0,lead,WOMEN,2017
5,5169,6,Markovic,Mina,304.0,lead,WOMEN,2017
6,10489,7,Thompson-Smith,Molly,267.0,lead,WOMEN,2017
7,13960,8,Shiraishi,Ashima,233.0,lead,WOMEN,2017
8,9979,9,Koller,Anne-Sophie,210.0,lead,WOMEN,2017
9,10385,10,Schubert,Hannah,204.0,lead,WOMEN,2017
10,9212,11,Ota,Risa,184.0,lead,WOMEN,2017
11,9985,12,Romain,Salomé,175.0,lead,WOMEN,2017
12,9317,13,Becerra,Mathilde,163.0,lead,WOMEN,2017
13,9239,14,Hafsaas,Tina Johnsen,156.0,lead,WOMEN,2017
14,6326,15,Noguchi,Akiyo,137.0,lead,WOMEN,2017
15,9956,16,Kazbekova,Ievgeniia,115.0,lead,WOMEN,2017
16,6457,17,Choong,Katherine,112.0,lead,WOMEN,2017
17,12597,18,Lukan,Vita,109.0,lead,WOMEN,2017
18,13189,19,Rogora,Laura,93.0,lead,WOMEN,2017
19,11377,20,Hayes,Margo,87.0,lead,WOMEN,2017
20,7576,21,Fakhritdinova,Dinara,85.0,lead,WOMEN,2017
21,10003,22,Ghisolfi,Claudia,85.0,lead,WOMEN,2017
22,13209,23,Krampl,Mia,82.0,lead,WOMEN,2017
23,10888,24,Fiser,Julia,80.0,lead,WOMEN,2017
24,9077,25,Janicot,Hélène,72.0,lead,WOMEN,2017
25,13954,26,Raboutou,Brooke,68.0,lead,WOMEN,2017
26,10620,27,Kotake,Mei,66.0,lead,WOMEN,2017
27,13224,28,Arc,Nolwenn,63.0,lead,WOMEN,2017
28,13541,29,Repusic,Urska,52.0,lead,WOMEN,2017
29,8247,30,Coxsey,Shauna,47.0,lead,WOMEN,2017
30,10619,31,YOSHIMURA ,Moe,47.0,lead,WOMEN,2017
31,12655,32,Slaney,Hannah,43.0,lead,WOMEN,2017
32,9527,33,Berthier,Nolwen,42.0,lead,WOMEN,2017
33,8896,34,Posch,Katharina,42.0,lead,WOMEN,2017
34,9191,35,RENQING,LaMu,36.0,lead,WOMEN,2017
35,8955,36,Röck,Magdalena,34.0,lead,WOMEN,2017
36,9538,37,Fredman,Netta,30.0,lead,WOMEN,2017
37,12658,38,Meshkova,Viktoriia,30.0,lead,WOMEN,2017
38,10957,39,Ring,Alina,30.0,lead,WOMEN,2017
39,11767,40,Hulliger,Michelle,26.0,lead,WOMEN,2017
40,11809,41,Doumont,Heloïse,24.0,lead,WOMEN,2017
41,10338,42,Gejo,Stasa,22.0,lead,WOMEN,2017
42,6078,43,Kipriianova,Ekaterina,22.0,lead,WOMEN,2017
43,9673,44,Miller,Delaney,21.0,lead,WOMEN,2017
44,11375,45,Buhrfeind,Claire,20.0,lead,WOMEN,2017
45,11374,46,Condie,Kyra,18.0,lead,WOMEN,2017
46,12039,47,Nonaka,Miho,18.0,lead,WOMEN,2017
47,12179,48,Bae,Jiwon,17.0,lead,WOMEN,2017
48,8122,49,Lee,Hung Ying,13.0,lead,WOMEN,2017
49,9262,50,Lin,Hsiu-Ju,12.0,lead,WOMEN,2017
50,67290,51,Moriwaki,Honoka,12.0,lead,WOMEN,2017
51,11187,52,Kim,Minseon,11.0,lead,WOMEN,2017
52,8428,53,Tsyganova,Anna,11.0,lead,WOMEN,2017
53,11960,54,Stöckler,Laura,10.0,lead,WOMEN,2017
54,14157,55,BAIMA,YuZhen,9.0,lead,WOMEN,2017
55,9472,56,Kadic,Katja,9.0,lead,WOMEN,2017
56,11030,57,Cuypers,Celine,8.0,lead,WOMEN,2017
57,11498,58,Wood,Jennifer,8.0,lead,WOMEN,2017
58,11149,59,Bestvater,Alma,7.0,lead,WOMEN,2017
59,1179,60,Lavarda,Jenny,7.0,lead,WOMEN,2017
60,13208,61,Rakovec,Lucka,7.0,lead,WOMEN,2017
61,9945,62,Caulier,Chloe,6.0,lead,WOMEN,2017
62,12659,63,Emeleva,Luiza,5.0,lead,WOMEN,2017
63,10744,64,Kiesgen,Lilli ,5.0,lead,WOMEN,2017
64,6522,65,Midtboe,Hannah,5.0,lead,WOMEN,2017
65,9987,66,Slamti,Kenza,5.0,lead,WOMEN,2017
66,61156,67,Son,Sunga,5.0,lead,WOMEN,2017
67,11813,68,Brinkmann,Joanne,4.0,lead,WOMEN,2017
68,13250,69,Morrison,Kitty,4.0,lead,WOMEN,2017
69,9500,70,Vejmolova,Iva,4.0,lead,WOMEN,2017
70,10614,71,Lapshina,Evgeniya,3.0,lead,WOMEN,2017
71,57750,72,Neame,Joanna,3.0,lead,WOMEN,2017
72,65974,73,Carroll,Chauncey,2.0,lead,WOMEN,2017
73,10826,74,Kalan,Tjasa,2.0,lead,WOMEN,2017
74,3888,75,Piola,Anouk,2.0,lead,WOMEN,2017
75,11705,76,Rosen,Kajsa,2.0,lead,WOMEN,2017
76,9266,77,SA,Sol,2.0,lead,WOMEN,2017
77,10259,78,Amann,Katrin,1.0,lead,WOMEN,2017
78,60398,79,SONG,YiLing,1.0,lead,WOMEN,2017
0,11183,1,CHON,Jongwon,453.0,boulder,MEN,2017
1,10618,2,Narasaki,Tomoa,404.0,boulder,MEN,2017
2,9046,3,Rubtsov ,Aleksey,399.0,boulder,MEN,2017
3,9102,4,Watabe,Keita,372.0,boulder,MEN,2017
4,10172,5,Fujii,Kokoro,327.0,boulder,MEN,2017
5,7465,6,Sugimoto,Rei,278.0,boulder,MEN,2017
6,6623,7,Hojer,Jan,235.0,boulder,MEN,2017
7,12501,8,Ogata,Yoshiyuki,232.0,boulder,MEN,2017
8,6488,9,Kruder,Jernej,201.0,boulder,MEN,2017
9,6550,10,Schubert,Jakob,186.0,boulder,MEN,2017
10,9425,11,Firnenburg,David,183.0,boulder,MEN,2017
11,12432,12,Narasaki,Meichi,182.0,boulder,MEN,2017
12,11091,13,Cornu,Manuel,174.0,boulder,MEN,2017
13,7226,14,Hori,Tsukuru,165.0,boulder,MEN,2017
14,57094,15,Ishimatsu,Taisei,112.0,boulder,MEN,2017
15,14023,16,Harada,Kai,100.0,boulder,MEN,2017
16,11042,17,Pelorson,Nicolas,100.0,boulder,MEN,2017
17,8245,18,Rugens,Rolands,97.0,boulder,MEN,2017
