id,rank,last_name,first_name,points,year,country,height,weight,age,career_len,event_count,avg_points,t-1,t-2,t-3,t-4,t-5,t-6,t-7,,
8372,1,Ondra,Adam,300,2019,CZE,185,67,26,10,3,100,55,80,51,65.42857143,53.5,90,18,,
56609,2,Ginés López,Alberto,256,2019,ESP,,,17,1,6,42.66666667,43,,,,,,,,
5089,3,McColl,Sean,206,2019,CAN,169,60,32,16,6,34.33333333,25.66666667,63.5,55.8,50.6,55,59.33333333,59.375,,
14023,4,Harada,Kai,195,2019,JPN,,,20,3,5,39,12,6.5,,,,,,,
8323,5,Ghisolfi,Stefano,190,2019,ITA,170,57,26,9,6,31.66666667,66.57142857,51.625,50.85714286,36,39.125,29,34.625,,
11392,6,Shimizu,Hiroto,180,2019,JPN,,,23,5,2,90,30.33333333,1.333333333,6,13,,,,,
10172,7,Fujii,Kokoro,165,2019,JPN,175,65,27,7,5,33,28.66666667,32.4,21,18,11,,,,
9058,8,Megos,Alexander,165,2019,GER,,,26,10,3,55,57.5,60,19,21,7,,,,
10775,9,Bailey,Sean,158,2019,USA,,,23,3,6,26.33333333,25.75,34.6,20,,,,,,
10951,10,Lehmann,Sascha,152,2019,SUI,,,21,4,3,50.66666667,29.42857143,9.5,22.16666667,4,,,,,
6489,11,Stranik,Martin,138,2019,CZE,,,29,13,5,27.6,16,28,24,,,,,,
12432,12,Narasaki,Meichi,135,2019,JPN,,,20,3,5,27,8,13,,,,,,,
12940,13,Pan,YuFei,135,2019,CHN,,,19,3,4,33.75,18,5,,,,,,,
6550,14,Schubert,Jakob,132,2019,AUT,175,64,29,12,3,44,70.71428571,88.33333333,57.42857143,56.57142857,64.5,66.875,67.25,,
61376,15,Homma,Taisei,129,2019,JPN,,,20,1,6,21.5,31,,,,,,,,
10962,16,Bosi,William,127,2019,GBR,,,21,4,4,31.75,18.4,7,1,,,,,,
8317,17,Bombardi,Marcello,126,2019,ITA,,,26,8,6,21,22,36.125,6.714285714,7,13,3.2,8,,
12604,18,Flohé,Yannick,124,2019,GER,,,20,1,5,24.8,16,,,,,,,,
12326,19,Hada,Yuki,121,2019,JPN,,,22,5,6,20.16666667,27.42857143,34,22,13,22,,,,
10618,20,Narasaki,Tomoa,115,2019,JPN,,,23,6,3,38.33333333,41.33333333,55.33333333,5,,,,,,
11373,21,Grupper,Jesse,110,2019,USA,,,22,2,6,18.33333333,2,,,,,,,,
8958,22,Skofic,Domen,110,2019,SLO,176,62,25,9,3,36.66666667,50.85714286,40.625,67.42857143,53.71428571,51.25,35,24.375,,
7465,23,Sugimoto,Rei,109,2019,JPN,170,63,28,5,4,27.25,18,,,,,,,,
61368,24,Nishida,Hidemasa,100,2019,JPN,,,17,1,2,50,22,,,,,,,,
14478,25,Tanaka,Shuta,99,2019,JPN,,,19,1,2,49.5,31.75,,,,,,,,
3554,26,Desgranges,Romain,82,2019,FRA,174,57,37,16,6,13.66666667,50.85714286,59.625,54.28571429,50.57142857,51.75,43.25,44.66666667,,
10963,27,Pope,James,76,2019,GBR,,,21,2,5,15.2,5.8,11.5,,,,,,,
9426,28,Halenke,Sebastian,72,2019,GER,177,65,24,8,5,14.4,9.666666667,20,42.5,37,26.25,13.8,2.75,,
9997,29,Bergant,Martin,63,2019,SLO,,,23,6,4,15.75,0.8,3.2,4.166666667,3.75,5.333333333,1.666666667,,,
12601,30,Coleman,Nathaniel,60,2019,USA,180,70,22,0,5,12,,,,,,,,,
8503,31,KIM,Hanwool,55,2019,KOR,170,61,24,7,6,9.166666667,8.666666667,26.625,31.66666667,6,11.2,8,8,,
57874,32,Potocar,Luka,54,2019,SLO,,,18,1,4,13.5,8,,,,,,,,
10788,33,Samoilov,Fedir,49,2019,UKR,164,52,22,5,3,16.33333333,16.57142857,27.57142857,17,3,,,,,
9492,34,Timmermans,Loïc,48,2019,BEL,,,24,8,3,16,13.33333333,14,13.57142857,19.14285714,9,15.5,9.75,,
12528,35,Konecny,Jakub,46,2019,CZE,,,20,2,6,7.666666667,12.4,10.5,,,,,,,
10279,36,Fakiryanov,Dmitrii,42,2019,RUS,,,25,8,3,14,65,65.33333333,47.5,30,26.33333333,20,37,,
12304,37,Ruana,Rudolph,42,2019,USA,,,20,1,5,8.4,1,,,,,,,,
53226,38,Duval,Alistair,37,2019,FRA,,,18,0,3,12.33333333,,,,,,,,,
12629,39,Monchois,Nao,28,2019,FRA,,,21,2,4,7,5.333333333,5,,,,,,,
6623,40,Hojer,Jan,26,2019,GER,188,77,27,11,3,8.666666667,5,19.125,31,4.666666667,9.2,15.33333333,,,
10359,41,Lorenzi,Simon,24,2019,BEL,,,22,2,5,4.8,9.2,,,,,,,,
10825,42,Peharc,Anze,23,2019,SLO,,,22,0,5,4.6,,,,,,,,,
9683,43,Hanke,Christoph,22,2019,GER,,,25,7,2,11,19.125,3.4,11.57142857,6.25,7,4.2,,,
13545,44,Iarilovets,Nikolai,20,2019,RUS,,,20,0,5,4,,,,,,,,,
8315,45,Rudigier,Max,19,2019,AUT,,,26,10,4,4.75,20.14285714,21.625,14.28571429,17.71428571,5,3.6,17.66666667,,
11024,46,Collin,Nicolas,18,2019,BEL,,,21,3,6,3,10.16666667,4.666666667,2.5,,,,,,
61144,47,Lee,Dohyun,16,2019,KOR,166,46,17,0,6,2.666666667,,,,,,,,,
12607,48,Linacisoro Molina,Mikel Asier,16,2019,ESP,,,19,0,6,2.666666667,,,,,,,,,
9046,49,Rubtsov ,Aleksey,16,2019,RUS,,,31,2,2,8,14,,,,,,,,
10173,50,Korenaga,Keiichiro,14,2019,JPN,,,23,7,1,14,46.625,32.83333333,24,31.66666667,20,,,,
57746,51,McArthur,Hamish,14,2019,GBR,,,17,1,2,7,2,,,,,,,,
12707,52,Schiestl,Matthias,14,2019,AUT,,,30,4,4,3.5,2,1.6,,,,,,,
9514,53,Piccolruaz,Michael,12,2019,ITA,,,24,1,6,2,3.5,,,,,,,,
9758,54,Joannes,Thomas,11,2019,FRA,,,25,7,3,3.666666667,18.8,27.625,33.14285714,29.5,4.75,10.5,10,,
14032,55,Dohi,Keita,10,2019,JPN,,,19,1,3,3.333333333,9,,,,,,,,
9537,56,Khazanov,Alex,10,2019,ISR,,,24,0,2,5,,,,,,,,,
10365,57,Puman,Hannes,9,2019,SWE,,,22,6,6,1.5,17.4,21.625,9.666666667,2.8,11,4.5,,,
50798,58,Martin,Philipp,8,2019,GER,,,25,0,3,2.666666667,,,,,,,,,
9996,59,Preskar,Milan,8,2019,SLO,,,23,3,4,2,0.5,3.5,,,,,,,
13867,60,Shevchenko,Vladislav,8,2019,RUS,,,21,2,2,4,3.75,,,,,,,,
13491,61,Lee,Sungsu,7,2019,KOR,170,55,20,0,2,3.5,,,,,,,,,
11183,62,CHON,Jongwon,6,2019,KOR,176,57,23,6,5,1.2,37,8,3.5,,,,,,
12078,63,Posch,Mathias,5,2019,AUT,,,20,3,3,1.666666667,0.5,1.5,,,,,,,
57094,64,Ishimatsu,Taisei,4,2019,JPN,,,23,0,1,4,,,,,,,,,
12701,65,Marcus,Nimrod,4,2019,ISR,,,20,0,4,1,,,,,,,,,
10404,66,Vettorata,Francesco,3,2019,ITA,,,27,8,4,0.75,24,26,28.83333333,23.57142857,24.5,21.33333333,18,,
11739,67,Takata,Tomoaki,2,2019,JPN,,,24,4,1,2,5.714285714,,,,,,,,
6550,1,Schubert,Jakob,495,2018,AUT,175,64,28,11,7,70.71428571,88.33333333,57.42857143,56.57142857,64.5,66.875,67.25,84.5,,
8323,2,Ghisolfi,Stefano,466,2018,ITA,170,57,25,8,7,66.57142857,51.625,50.85714286,36,39.125,29,34.625,19.5,,
8958,4,Skofic,Domen,356,2018,SLO,176,62,24,8,7,50.85714286,40.625,67.42857143,53.71428571,51.25,35,24.375,20.57142857,,
3554,3,Desgranges,Romain,356,2018,FRA,174,57,36,15,7,50.85714286,59.625,54.28571429,50.57142857,51.75,43.25,44.66666667,43,,
7229,5,Min,Hyunbin,251,2018,KOR,,,29,13,6,41.83333333,28.4,51.42857143,40.77777778,40,25,9.333333333,10.25,,
9058,6,Megos,Alexander,230,2018,GER,,,25,9,4,57.5,60,19,21,7,,,,,
61376,7,Homma,Taisei,217,2018,JPN,,,19,0,7,31,,,,,,,,,
10951,8,Lehmann,Sascha,206,2018,SUI,,,20,3,7,29.42857143,9.5,22.16666667,4,,,,,,
12326,9,Hada,Yuki,192,2018,JPN,,,21,4,7,27.42857143,34,22,13,22,,,,,
10404,10,Vettorata,Francesco,168,2018,ITA,,,26,7,7,24,26,28.83333333,23.57142857,24.5,21.33333333,18,2.5,,
8317,11,Bombardi,Marcello,154,2018,ITA,,,25,7,7,22,36.125,6.714285714,7,13,3.2,8,1,,
61368,12,Nishida,Hidemasa,154,2018,JPN,,,16,0,7,22,,,,,,,,,
8315,13,Rudigier,Max,141,2018,AUT,,,25,9,7,20.14285714,21.625,14.28571429,17.71428571,5,3.6,17.66666667,12,,
8608,14,Higuchi,Masahiro,133,2018,JPN,,,26,8,5,26.6,18,35.5,21.25,22,9.5,12,,,
14478,15,Tanaka,Shuta,127,2018,JPN,,,18,0,4,31.75,,,,,,,,,
10618,16,Narasaki,Tomoa,124,2018,JPN,,,22,5,3,41.33333333,55.33333333,5,,,,,,,
10788,17,Samoilov,Fedir,116,2018,UKR,164,52,21,4,7,16.57142857,27.57142857,17,3,,,,,,
10775,18,Bailey,Sean,103,2018,USA,,,22,2,4,25.75,34.6,20,,,,,,,
11718,19,Nakano,Minoru,99,2018,JPN,171,61,34,5,7,14.14285714,3,40,14,8.666666667,,,,,
9758,20,Joannes,Thomas,94,2018,FRA,,,24,6,5,18.8,27.625,33.14285714,29.5,4.75,10.5,10,,,
10962,21,Bosi,William,92,2018,GBR,,,20,3,5,18.4,7,1,,,,,,,
11392,22,Shimizu,Hiroto,91,2018,JPN,,,22,4,3,30.33333333,1.333333333,6,13,,,,,,
10365,23,Puman,Hannes,87,2018,SWE,,,21,5,5,17.4,21.625,9.666666667,2.8,11,4.5,,,,
10172,24,Fujii,Kokoro,86,2018,JPN,175,65,26,6,3,28.66666667,32.4,21,18,11,,,,,
9492,25,Timmermans,Loïc,80,2018,BEL,,,23,7,6,13.33333333,14,13.57142857,19.14285714,9,15.5,9.75,2.666666667,,
5089,26,McColl,Sean,77,2018,CAN,169,60,31,15,3,25.66666667,63.5,55.8,50.6,55,59.33333333,59.375,57.16666667,,
12501,27,Ogata,Yoshiyuki,74,2018,JPN,,,20,1,5,14.8,35,,,,,,,,
12431,28,Nakagami,Taito,73,2018,JPN,,,19,2,5,14.6,20,,,,,,,,
12528,29,Konecny,Jakub,62,2018,CZE,,,19,1,5,12.4,10.5,,,,,,,,
11024,30,Collin,Nicolas,61,2018,BEL,,,20,2,6,10.16666667,4.666666667,2.5,,,,,,,
8372,31,Ondra,Adam,55,2018,CZE,185,67,25,9,1,55,80,51,65.42857143,53.5,90,18,56.66666667,,
12604,32,Flohé,Yannick,48,2018,GER,,,19,0,3,16,,,,,,,,,
10625,33,Parma,Georg,48,2018,AUT,,,21,4,7,6.857142857,3,1,4,,,,,,
56609,34,Ginés López,Alberto,43,2018,ESP,,,16,0,1,43,,,,,,,,,
8536,35,Qu,HaiBin,39,2018,CHN,,,26,10,4,9.75,35.5,26,7,8,12,7,9,,
14023,36,Harada,Kai,36,2018,JPN,,,19,2,3,12,6.5,,,,,,,,
57874,37,Potocar,Luka,32,2018,SLO,,,17,0,4,8,,,,,,,,,
3521,38,Julian  Puigblanque,Ramón ,31,2018,ESP,158,48,37,17,2,15.5,17.75,18.28571429,47.85714286,43.25,52.5,63.11111111,66.1,,
10963,40,Pope,James,29,2018,GBR,,,20,1,5,5.8,11.5,,,,,,,,
9426,39,Halenke,Sebastian,29,2018,GER,177,65,23,7,3,9.666666667,20,42.5,37,26.25,13.8,2.75,3,,
8503,41,KIM,Hanwool,26,2018,KOR,170,61,23,6,3,8.666666667,26.625,31.66666667,6,11.2,8,8,,,
10080,42,JonasMcRae,Elan,20,2018,CAN,,,23,7,4,5,11.85714286,1.857142857,9.857142857,13.5,9,14,,,
14032,43,Dohi,Keita,18,2018,JPN,,,18,0,2,9,,,,,,,,,
9425,44,Firnenburg,David,18,2018,GER,,,23,7,3,6,5,5.333333333,3,,,,,,
12629,46,Monchois,Nao,16,2018,FRA,,,20,1,3,5.333333333,5,,,,,,,,
11608,45,Kuhnel,Martin,16,2018,USA,,,21,0,2,8,,,,,,,,,
6623,47,Hojer,Jan,15,2018,GER,188,77,26,10,3,5,19.125,31,4.666666667,9.2,15.33333333,,,,
9514,48,Piccolruaz,Michael,14,2018,ITA,,,23,0,4,3.5,,,,,,,,,
13228,49,Avezou,Sam,12,2018,FRA,,,17,1,2,6,15.5,,,,,,,,
6498,50,Supper,Gautier,12,2018,FRA,178,64,28,11,1,12,40.14285714,57.14285714,39.375,41.625,16.5,31.6,42.66666667,,
11039,51,Shemla,Yuval,9,2018,ISR,,,20,2,3,3,20.33333333,8,,,,,,,
11380,52,Brosler,John,8,2018,USA,,,21,0,5,1.6,,,,,,,,,
7999,53,Cano Blazquez,Javier,8,2018,ESP,,,28,4,4,2,6.714285714,1.714285714,2,8.857142857,,,,,
74704,54,Jo,Wan Jae,8,2018,KOR,,,28,0,2,4,,,,,,,,,
12303,55,Lightner,Kai,8,2018,USA,,,19,3,4,2,15.5,1.5,7,,,,,,
3115,56,Verhoeven,Jorg,6,2018,NED,181,68,33,15,3,2,29.5,55.71428571,47,39.4,33.33333333,63.33333333,57.25,,
6488,58,Kruder,Jernej,5,2018,SLO,180,71,28,9,2,2.5,2.75,3,,,,,,,
10688,59,Muhammad,Alfian,5,2018,INA,,,21,0,1,5,,,,,,,,,
67094,57,GEFFROY,Romaric,5,2018,FRA,,,22,0,2,2.5,,,,,,,,,
59038,60,Sapra,Rahul,5,2018,CAN,180,65,20,0,1,5,,,,,,,,,
9997,61,Bergant,Martin,4,2018,SLO,,,22,5,5,0.8,3.2,4.166666667,3.75,5.333333333,1.666666667,,,,
12304,63,Ruana,Rudolph,4,2018,USA,,,19,0,4,1,,,,,,,,,
60946,62,Doyle,Aidan,4,2018,CAN,185,66,17,0,2,2,,,,,,,,,
74554,64,Barraclough,Brandon,3,2018,CAN,170,61,27,0,2,1.5,,,,,,,,,
12625,65,Duval,Arsène,3,2018,FRA,,,19,0,3,1,,,,,,,,,
57746,66,McArthur,Hamish,2,2018,GBR,,,16,0,1,2,,,,,,,,,
9996,67,Preskar,Milan,2,2018,SLO,,,22,2,4,0.5,3.5,,,,,,,,
66103,68,Septo Wibowo Siburian,Pangeran,2,2018,INA,,,24,0,1,2,,,,,,,,,
12078,71,Posch,Mathias,1,2018,AUT,,,19,2,2,0.5,1.5,,,,,,,,
11470,70,Jaelolo,Aspar,1,2018,INA,,,26,0,1,1,,,,,,,,,
9991,69,Bonder,Jeremy,1,2018,FRA,169,58,27,1,2,0.5,12,,,,,,,,
10326,72,Vogt,Dimitri,1,2018,SUI,,,21,4,4,0.25,0.2,1,0.666666667,,,,,,
3554,1,Desgranges,Romain,477,2017,FRA,174,57,35,14,8,59.625,54.28571429,50.57142857,51.75,43.25,44.66666667,43,27.66666667,,
8323,2,Ghisolfi,Stefano,413,2017,ITA,170,57,24,7,8,51.625,50.85714286,36,39.125,29,34.625,19.5,14,,
10173,3,Korenaga,Keiichiro,373,2017,JPN,,,21,5,8,46.625,32.83333333,24,31.66666667,20,,,,,
8958,4,Skofic,Domen,325,2017,SLO,176,62,23,7,8,40.625,67.42857143,53.71428571,51.25,35,24.375,20.57142857,24,,
8317,5,Bombardi,Marcello,289,2017,ITA,,,24,6,8,36.125,6.714285714,7,13,3.2,8,1,,,
6550,6,Schubert,Jakob,265,2017,AUT,175,64,27,10,3,88.33333333,57.42857143,56.57142857,64.5,66.875,67.25,84.5,62,,
9758,7,Joannes,Thomas,221,2017,FRA,,,23,5,8,27.625,33.14285714,29.5,4.75,10.5,10,,,,
8503,8,KIM,Hanwool,213,2017,KOR,170,61,22,5,8,26.625,31.66666667,6,11.2,8,8,,,,
10788,9,Samoilov,Fedir,193,2017,UKR,164,52,20,3,7,27.57142857,17,3,,,,,,,
10404,10,Vettorata,Francesco,182,2017,ITA,,,25,6,7,26,28.83333333,23.57142857,24.5,21.33333333,18,2.5,,,
10775,11,Bailey,Sean,173,2017,USA,,,21,1,5,34.6,20,,,,,,,,
8315,13,Rudigier,Max,173,2017,AUT,,,24,8,8,21.625,14.28571429,17.71428571,5,3.6,17.66666667,12,8,,
10365,12,Puman,Hannes,173,2017,SWE,,,20,4,8,21.625,9.666666667,2.8,11,4.5,,,,,
12326,14,Hada,Yuki,170,2017,JPN,,,20,3,5,34,22,13,22,,,,,,
10618,15,Narasaki,Tomoa,166,2017,JPN,,,21,4,3,55.33333333,5,,,,,,,,
10172,16,Fujii,Kokoro,162,2017,JPN,175,65,25,5,5,32.4,21,18,11,,,,,,
6623,18,Hojer,Jan,153,2017,GER,188,77,25,9,8,19.125,31,4.666666667,9.2,15.33333333,,,,,
9683,17,Hanke,Christoph,153,2017,GER,,,23,5,8,19.125,3.4,11.57142857,6.25,7,4.2,,,,
8608,19,Higuchi,Masahiro,144,2017,JPN,,,25,7,8,18,35.5,21.25,22,9.5,12,,,,
12501,20,Ogata,Yoshiyuki,140,2017,JPN,,,19,0,4,35,,,,,,,,,
5089,21,McColl,Sean,127,2017,CAN,169,60,30,14,2,63.5,55.8,50.6,55,59.33333333,59.375,57.16666667,14,,
9058,22,Megos,Alexander,120,2017,GER,,,24,8,2,60,19,21,7,,,,,,
11183,23,CHON,Jongwon,111,2017,KOR,176,57,21,4,3,37,8,3.5,,,,,,,
9492,24,Timmermans,Loïc,98,2017,BEL,,,22,6,7,14,13.57142857,19.14285714,9,15.5,9.75,2.666666667,,,
9685,25,Tekles,Martin,95,2017,GER,,,26,4,7,13.57142857,3.833333333,0.8,1,,,,,,
10080,26,JonasMcRae,Elan,83,2017,CAN,,,22,6,7,11.85714286,1.857142857,9.857142857,13.5,9,14,,,,
8372,28,Ondra,Adam,80,2017,CZE,185,67,24,8,1,80,51,65.42857143,53.5,90,18,56.66666667,75.16666667,,
9426,27,Halenke,Sebastian,80,2017,GER,177,65,22,6,4,20,42.5,37,26.25,13.8,2.75,3,,,
12940,29,Pan,YuFei,72,2017,CHN,,,17,1,4,18,5,,,,,,,,
8536,31,Qu,HaiBin,71,2017,CHN,,,25,9,2,35.5,26,7,8,12,7,9,3,,
3521,30,Julian  Puigblanque,Ramón ,71,2017,ESP,158,48,36,16,4,17.75,18.28571429,47.85714286,43.25,52.5,63.11111111,66.1,72.5,,
10279,32,Fakiryanov,Dmitrii,65,2017,RUS,,,23,6,1,65,65.33333333,47.5,30,26.33333333,20,37,,,
11039,33,Shemla,Yuval,61,2017,ISR,,,19,1,3,20.33333333,8,,,,,,,,
3115,34,Verhoeven,Jorg,59,2017,NED,181,68,32,14,2,29.5,55.71428571,47,39.4,33.33333333,63.33333333,57.25,58.22222222,,
10069,35,Shimatani,Naoki,48,2017,JPN,,,21,4,3,16,23,37,13.5,27.33333333,,,,,
7999,36,Cano Blazquez,Javier,47,2017,ESP,,,27,3,7,6.714285714,1.714285714,2,8.857142857,,,,,,
59112,37,Gotta,Alberto,47,2017,ITA,,,25,1,7,6.714285714,6,,,,,,,,
10963,39,Pope,James,46,2017,GBR,,,19,0,4,11.5,,,,,,,,,
10359,38,Lorenzi,Simon,46,2017,BEL,,,20,0,5,9.2,,,,,,,,,
12528,40,Konecny,Jakub,42,2017,CZE,,,18,0,4,10.5,,,,,,,,,
11393,41,Nomura,Shinichiro,40,2017,JPN,,,20,3,7,5.714285714,7,7,,,,,,,
13228,42,Avezou,Sam,31,2017,FRA,,,16,0,2,15.5,,,,,,,,,
12303,43,Lightner,Kai,31,2017,USA,,,18,2,2,15.5,1.5,7,,,,,,,
9930,44,Schab,Piotr,29,2017,POL,,,21,0,2,14.5,,,,,,,,,
9046,46,Rubtsov ,Aleksey,28,2017,RUS,,,29,0,2,14,,,,,,,,,
12180,45,LEE,Minyoung,28,2017,KOR,168,47,18,0,4,7,,,,,,,,,
9425,47,Firnenburg,David,25,2017,GER,,,22,6,5,5,5.333333333,3,,,,,,,
10962,48,Bosi,William,21,2017,GBR,,,19,2,3,7,1,,,,,,,,
10951,49,Lehmann,Sascha,19,2017,SUI,,,19,2,2,9.5,22.16666667,4,,,,,,,
9997,50,Bergant,Martin,16,2017,SLO,,,21,4,5,3.2,4.166666667,3.75,5.333333333,1.666666667,,,,,
12629,51,Monchois,Nao,15,2017,FRA,,,19,0,3,5,,,,,,,,,
13867,52,Shevchenko,Vladislav,15,2017,RUS,,,19,0,4,3.75,,,,,,,,,
11024,53,Collin,Nicolas,14,2017,BEL,,,19,1,3,4.666666667,2.5,,,,,,,,
9991,54,Bonder,Jeremy,12,2017,FRA,169,58,26,0,1,12,,,,,,,,,
6488,56,Kruder,Jernej,11,2017,SLO,180,71,27,8,4,2.75,3,,,,,,,,
11363,55,Harrison,Campbell,11,2017,AUS,,,20,0,5,2.2,,,,,,,,,
9755,57,Blein,Charli,10,2017,FRA,,,25,6,3,3.333333333,8.333333333,7.2,4,1.5,,,,,
10625,58,Parma,Georg,9,2017,AUT,,,20,3,3,3,1,4,,,,,,,
12663,59,Schenk,Filip,9,2017,ITA,,,17,0,1,9,,,,,,,,,
12432,60,Narasaki,Meichi,8,2017,JPN,,,18,1,1,8,13,,,,,,,,
12707,61,Schiestl,Matthias,8,2017,AUT,,,28,2,4,2,1.6,,,,,,,,
11392,67,Shimizu,Hiroto,4,2017,JPN,,,21,3,3,1.333333333,6,13,,,,,,,
9696,66,Luzhetskii,Sergei,4,2017,RUS,,,22,0,2,2,,,,,,,,,
8089,63,Bosio,Anatole,4,2017,FRA,,,29,10,2,2,1.6,16,,,,,,,
10795,64,Bydtaev,Sergei,4,2017,RUS,,,20,3,4,1,14,2,1,,,,,,
8211,65,Levin,Josh,4,2017,USA,,,23,6,4,1,10,4,,,,,,,
12702,68,Tkachuk,Mykhayil,4,2017,UKR,,,17,0,6,0.666666667,,,,,,,,,
8177,69,Berthe,Sébastien,3,2017,BEL,,,24,1,4,0.75,0.2,,,,,,,,
11373,70,Grupper,Jesse,2,2017,USA,,,20,0,1,2,,,,,,,,,
13942,71,Muehring,Luke,2,2017,USA,,,19,0,1,2,,,,,,,,,
9101,72,Numajiri,Takuma,2,2017,JPN,,,24,5,2,1,3,,,,,,,,
8958,1,Skofic,Domen,472,2016,SLO,176,62,22,6,7,67.42857143,53.71428571,51.25,35,24.375,20.57142857,24,,,
6550,2,Schubert,Jakob,402,2016,AUT,175,64,26,9,7,57.42857143,56.57142857,64.5,66.875,67.25,84.5,62,47.66666667,,
3554,3,Desgranges,Romain,380,2016,FRA,174,57,34,13,7,54.28571429,50.57142857,51.75,43.25,44.66666667,43,27.66666667,36.5,,
8323,4,Ghisolfi,Stefano,356,2016,ITA,170,57,23,6,7,50.85714286,36,39.125,29,34.625,19.5,14,,,
6498,5,Supper,Gautier,281,2016,FRA,178,64,26,9,7,40.14285714,57.14285714,39.375,41.625,16.5,31.6,42.66666667,28.83333333,,
5089,6,McColl,Sean,279,2016,CAN,169,60,29,13,5,55.8,50.6,55,59.33333333,59.375,57.16666667,14,48.66666667,,
9426,7,Halenke,Sebastian,255,2016,GER,177,65,21,5,6,42.5,37,26.25,13.8,2.75,3,,,,
9758,8,Joannes,Thomas,232,2016,FRA,,,22,4,7,33.14285714,29.5,4.75,10.5,10,,,,,
8608,9,Higuchi,Masahiro,213,2016,JPN,,,24,6,6,35.5,21.25,22,9.5,12,,,,,
8137,10,Primozic,Urban,199,2016,SLO,,,24,5,6,33.16666667,27.16666667,27,29.4,17.88888889,18.25,,,,
10173,11,Korenaga,Keiichiro,197,2016,JPN,,,20,4,6,32.83333333,24,31.66666667,20,,,,,,
10279,12,Fakiryanov,Dmitrii,196,2016,RUS,,,22,5,3,65.33333333,47.5,30,26.33333333,20,37,,,,
8503,13,KIM,Hanwool,190,2016,KOR,170,61,21,4,6,31.66666667,6,11.2,8,8,,,,,
10404,14,Vettorata,Francesco,173,2016,ITA,,,24,5,6,28.83333333,23.57142857,24.5,21.33333333,18,2.5,,,,
10951,15,Lehmann,Sascha,133,2016,SUI,,,18,1,6,22.16666667,4,,,,,,,,
3521,16,Julian  Puigblanque,Ramón ,128,2016,ESP,158,48,35,15,7,18.28571429,47.85714286,43.25,52.5,63.11111111,66.1,72.5,43,,
10775,17,Bailey,Sean,120,2016,USA,,,20,0,6,20,,,,,,,,,
8315,18,Rudigier,Max,100,2016,AUT,,,23,7,7,14.28571429,17.71428571,5,3.6,17.66666667,12,8,,,
9492,19,Timmermans,Loïc,95,2016,BEL,,,21,5,7,13.57142857,19.14285714,9,15.5,9.75,2.666666667,,,,
10069,20,Shimatani,Naoki,92,2016,JPN,,,20,3,4,23,37,13.5,27.33333333,,,,,,
12326,21,Hada,Yuki,66,2016,JPN,,,19,2,3,22,13,22,,,,,,,
10172,22,Fujii,Kokoro,63,2016,JPN,175,65,24,4,3,21,18,11,,,,,,,
8372,24,Ondra,Adam,51,2016,CZE,185,67,23,7,1,51,65.42857143,53.5,90,18,56.66666667,75.16666667,,,
6987,23,Lechner,Mario,51,2016,AUT,,,25,8,6,8.5,6.571428571,17.57142857,18.875,30.88888889,28.1,13.75,15.33333333,,
9755,25,Blein,Charli,50,2016,FRA,,,24,5,6,8.333333333,7.2,4,1.5,,,,,,
7230,26,Park,Jihwan,49,2016,KOR,,,27,10,5,9.8,13.33333333,16,10,6,17.5,4,22,,
10020,27,Ravanal,Tomas,49,2016,CHI,,,32,5,5,9.8,8.333333333,4.5,,,,,,,
8317,28,Bombardi,Marcello,47,2016,ITA,,,23,5,7,6.714285714,7,13,3.2,8,1,,,,
59112,29,Gotta,Alberto,42,2016,ITA,,,24,0,7,6,,,,,,,,,
12431,30,Nakagami,Taito,40,2016,JPN,,,17,0,2,20,,,,,,,,,
12432,31,Narasaki,Meichi,39,2016,JPN,,,17,0,3,13,,,,,,,,,
6935,32,Chernikov,Mikhail,38,2016,RUS,,,31,9,5,7.6,12.33333333,11.75,20.2,29.55555556,26.66666667,27,22.4,,
10788,33,Samoilov,Fedir,34,2016,UKR,164,52,19,2,2,17,3,,,,,,,,
10365,34,Puman,Hannes,29,2016,SWE,,,19,3,3,9.666666667,2.8,11,4.5,,,,,,
11554,35,Michel,Nathan,28,2016,FRA,,,23,0,4,7,,,,,,,,,
14023,36,Harada,Kai,26,2016,JPN,,,17,0,4,6.5,,,,,,,,,
8536,37,Qu,HaiBin,26,2016,CHN,,,24,8,1,26,7,8,12,7,9,3,,,
9997,38,Bergant,Martin,25,2016,SLO,,,20,3,6,4.166666667,3.75,5.333333333,1.666666667,,,,,,
9833,39,Bonzom,Maël,24,2016,FRA,,,21,1,6,4,6.25,,,,,,,,
9685,40,Tekles,Martin,23,2016,GER,,,25,3,6,3.833333333,0.8,1,,,,,,,
9701,41,Kushnir,Yiftach,22,2016,ISR,,,21,0,2,11,,,,,,,,,
12316,42,Otaka,Kaya,20,2016,JPN,,,18,2,4,5,1.75,,,,,,,,
8300,43,Raztresen,Jure,20,2016,SLO,,,23,6,1,20,14,15,3,13.33333333,37,,,,
57186,44,Musha,Tomoki,18,2016,JPN,,,18,0,1,18,,,,,,,,,
9683,46,Hanke,Christoph,17,2016,GER,,,22,4,5,3.4,11.57142857,6.25,7,4.2,,,,,
11138,45,Carnati,Stefano,17,2016,ITA,,,18,0,5,3.4,,,,,,,,,
9425,47,Firnenburg,David,16,2016,GER,,,21,5,3,5.333333333,3,,,,,,,,
9996,49,Preskar,Milan,14,2016,SLO,,,20,0,4,3.5,,,,,,,,,
